Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
14.01.2023,18:00,3EA2350,09,AYKANAT SPOR,106 - 45,ANKARA ANADOLU BASKET,B,MERSİN,Edip Buran Spor Salonu,,EREN KILINÇ,ORÇUN AKGÜL,YUNUS ÖZTÜRK,MUHAMMED DİYAÜDDİN SAĞIR,KADİR GÖZENER,MERVE YAĞMA,ZEKİYE EZER,TUFAN EZER,Edip Buran Spor Salonu
15.01.2023,15:00,3EA2354,09,KONYA BÜYÜKŞEHİR BELEDİYESPOR,86 - 69,SARAY SPOR 1953,B,KONYA,Konya Teknik Üniversitesi Spor Salonu,,BURAK KAAN TAN,GÜNDOĞAN ALİ BALABAN,BEDİRHAN ÇİÇEK,ÖZER SAMİ KART,SULTAN MERVE AK,ÖMER FARUK SARI,MÜŞERREF KELEŞ,SADETTİN YAMAN,Konya Teknik Üniversitesi Spor Salonu
15.01.2023,16:00,3EA2358,09,PİZZA BULLS CO BASKET,67 - 73,TEŞVİKİYE,C,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,HALUK YAKIN,HÜSEYİN SÖYLEMEZOĞLU,BETÜL YENİSU,BOĞAÇHAN ŞERBETCİOĞLU,ONUR İLHAN,MURAT ÖZKAN,EMRE YAZICI,TUĞÇE KAYA,Şehit Mustafa Özel Spor Kompleksi
15.01.2023,16:00,3EA2359,09,ÜSKÜDAR BELEDİYESİ,83 - 88,ÇAYIROVA BELEDİYESİ,C,İSTANBUL,Ünalan Muhsin Yazıcıoğlu Spor Merkezi,,ALİHAN CİVELEK,BARIŞ ÖZTÜRK,ÜNAL GÜNDOĞDU,ORHAN EFE  ÖZENÇ,NAZLI TUZCUOĞLU,ESER FIRIL,MURAT GÜRKAN,DEMET ULUCUTSOY,Ünalan Muhsin Yazıcıoğlu Spor Merkezi
16.01.2023,16:00,3EA2353,09,İSTANBUL ANKA SPOR,85 - 80,NEF,B,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,DERYA ÇELİK,ALPEREN BAŞER,ZEKİ BAYRAM,ERSİN ÇELİK,BURHAN DEMİR,EMRECAN ÇAKIRCA,FATİH DEMİR,MURAT ÖZKAN,Küçükçekmece Halkalı Spor Salonu
20.01.2023,14:00,3EA2375,10,ÇÖZÜM ANKARA KOLEJİ,73 - 82,TEŞVİKİYE,C,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,SONER TÜRKER,SÜLEYMAN TEPE,FATİH OĞUZHAN,İHSAN KÜÇÜKAYCAN,SELDA UZUN,FATİH ŞEN,EMRULLAH ŞİMŞEK,TUNCER ULUŞEKER,TOBB ETÜ Spor Salonu
20.01.2023,15:00,3EA2370,10,AYKANAT SPOR,102 - 66,NEF,B,MERSİN,Edip Buran Spor Salonu,Youtube / TBF TV,ÖZKAN ÇAĞLAYAN,ALİ CAN YILMAZ,FURKAN ÜNLÜ,TURGAY KÖROĞLU,EMİNE SEYREK,NİL KİFAYET GÜRLÜ,FATMA ITIR ÖNCEL,ZİYA ERTAŞ,Edip Buran Spor Salonu
20.01.2023,15:00,3EA2380,10,FRUTTİ EXTRA BURSA,77 - 67,BEYLİKDÜZÜ BASKETBOL,D,BURSA,Barış Spor Salonu ve Gençlik Merkezi,,NİHAT KARA,GÖZDE KAFADAR,YUNUS EMRE ALICI,ÇETİN ŞİMŞEK,ŞAFAK IRMAK SARAÇOĞLU,NİDA ECE TÜZÜK,AHMET CAN ŞAPÇI,SEVDA USTA,Barış Spor Salonu ve Gençlik Merkezi
20.01.2023,15:00,3EA2382,10,ESENLER EROKSPOR,101 - 51,ADANA SERTAŞ SPOR,D,İSTANBUL,Başakşehir Spor Kompleksi,Youtube / TBF TV,MUSTAFA ÇELTİKER,ENES DURAN,KADİR GİRAY ESEN,EMİR GÜNEY,KÜBRA TOPAL,YÜKSEL NAZLIGÜL,NEŞE KIRAN,REMZİ KILIÇ,Başakşehir Spor Kompleksi
20.01.2023,16:00,3EA2377,10,DOĞA KOLEJİ GAZİANTEP GENÇLİK,107 - 89,GEÇİT SPOR,C,GAZİANTEP,Karataş Şahinbey Spor Salonu,,EREN KILINÇ,ORÇUN AKGÜL,MUSTAFA GÜRHAN SOYSAL,SERKAN SU,ÇAĞLA USLUCA,ABDURRAHMAN YALTIRIK,ÖZLEM ADIYAMAN,UĞUR ŞAHAN,Karataş Şahinbey Spor Salonu
