Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
19.10.2019,16:00,3EA1450,02,İZMİR BŞB,92 - 84,EGE ÜNİVERSİTESİ GSK,,İZMİR,Celal Atik Spor Salonu,,CANER BAHADIR,SEZER BOR,FARUK MİLLİ,MURAT MISIRLI,ELİF KALENDER,GÜLÇİN AKIN,ALİ DEVECİ,MESUT KARABULUT,Celal Atik Spor Salonu
19.10.2019,17:30,3EA1452,02,ÜNSPED SPOR,58 - 98,TED ANKARA KOLEJLİLER,,İSTANBUL,Ahmet Cömert Spor Salonu,,BURAK DURMUŞ,YUSUF SARPER DAĞLI,ERDOĞAN ÇELEBİ,MUSTAFA DURGUT,EROL TAHTAKESEN,CEYDA KAPKAÇ,ESİN MÜEZZİNOĞLU,SERTAÇ KAYA,Ahmet Cömert Spor Salonu
19.10.2019,18:00,3EA1451,02,NAZİLLİ BELEDİYE,65 - 63,ÇORLU BELEDİYESİ,,AYDIN,Nazilli Spor Salonu,,DORUKHAN KALYONCU,AYGÜN AKGÜL,GÖRKEM SÜZEN,MEHMET KANER,MEHMET KARADENİZ,MUSTAFA NARGIZ,ŞERİF ÇAKIN,ÖZLEM CAN,Nazilli Spor Salonu
20.10.2019,16:00,3EA1453,02,ERZURUM BŞB GENÇLİK,65 - 63,KOCAELİ BŞB KAĞITSPOR,,ERZURUM,Erzurum Kapalı Spor Salonu,,SAMET BİNER,SALİH OCAKOĞLU,GÜNDOĞAN ALİ BALABAN,ZELİHA BAYRAKTAR,DİDAR BUSE ÖZKORUCUKLU,HANDE ÖZKORUCUKLU,SERDAR TEZGEL,EMİRCAN ARAÇ,Erzurum Kapalı Spor Salonu
25.10.2019,15:00,3EA1457,03,EGE ÜNİVERSİTESİ GSK,71 - 83,NAZİLLİ BELEDİYE,,İZMİR,EGE Üniversitesi,,HİKMET FEN,ÖZKAN ÇAĞLAYAN,AHMET BİLAL ÖZTÜRK,EMRE BAŞA,DİLEK GEDİK HANGÜL,CANSU ÇOBAN,SİNEM BİRTÜRK,SİNEM YENİ,EGE Üniversitesi
25.10.2019,17:00,3EA1459,03,TED ANKARA KOLEJLİLER,76 - 65,ERZURUM BŞB GENÇLİK,,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,DORUKHAN KALYONCU,BURAK PEHLİVAN,MUSTAFA AKSOY,VEYSEL PEKDOĞAN,FATMA ÇELİK,TUNCER ULUŞEKER,ARDA GÜRBÜZ,SERDAR KARAGÜÇ,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
26.10.2019,14:00,3EA1463,03,İZMİR BŞB,89 - 93,KARŞIYAKA BELEDİYESPOR,,İZMİR,Celal Atik Spor Salonu,,HALDUN ÇOBAN,BURAK ERKAN,ÜNAL GÜNDOĞDU,GÖRKEM BIÇAKCIOĞLU,GÖZDE ONAN,BURÇİN DURAN,GÜLÇİN AKIN,GİZEM KULAKSIZ,Celal Atik Spor Salonu
26.10.2019,17:00,3EA1462,03,GEÇİT SPOR,72 - 73,BORNOVA BOSSAN,,BURSA,Bursa Atatürk Spor Salonu,,ÇETİN ARTAN,DOĞU BERK İNNAL,SEZER BOR,ALPER ERİN,İREM ERGEN,TUĞBA ÖYLEK,ESRA AL,RUMEYSA YILDIZ,Bursa Atatürk Spor Salonu
26.10.2019,18:00,3EA1460,03,ANKARA KAYI GENÇLİK,93 - 92,BAŞKENT YENİŞEHİR,,ANKARA,Mamak Belediyesi Spor Salonu,,ABDULLAH UYANIK,KAMİL ALOK,TARIK ARAZ,FİLİZ ÖGET,ANIL ENDER DURGUN,ARDA GÜRBÜZ,İSMAİL FULSER,SERKAY GÜNEY,Mamak Belediyesi Spor Salonu
27.10.2019,17:00,3EA1461,03,MURAT PAŞAOĞLU,74 - 60,BEYLİKDÜZÜ BASKETBOL,,İSTANBUL,Adalet Turan Spor ve Etkinlik Merkezi,,ÖZKAN TALO,EREN KILINÇ,FIRAT ATAR,SAVAŞ BAYRAM ERTÜRK,MURAT ÖZKAN,ESİN MÜEZZİNOĞLU,CEYDA KAPKAÇ,GÜLİZ KONCA ADİLLER,Adalet Turan Spor ve Etkinlik Merkezi
27.10.2019,17:00,3EA1458,03,ÇORLU BELEDİYESİ,88 - 53,ÜNSPED SPOR,,TEKİRDAĞ,Çorlu Belediyesi Spor Salonu,,GÖNENÇ ÇETİN,NİHAT KARA,BURAK AKTAŞ,MELİH ERGENE,SULTAN YAMAN,MİNEL ÇAKIR,GÜLCAN AYRIK,AHMET ERSÖZ,Çorlu Belediyesi Spor Salonu
1.11.2019,18:00,3EA1469,04,KARŞIYAKA BELEDİYESPOR,86 - 58,GEÇİT SPOR,,İZMİR,Zühtü Işıl Spor Salonu,,CANER BAHADIR,SABRİ GÜNDÜZ,GÖRKEM SÜZEN,MEHMET KANER,SİNEM ÖZAYDIN,FATMA DÖNMEZ,MEHMET AYDIN,SONER AKARSU,Zühtü Işıl Spor Salonu
1.11.2019,18:30,3EA1467,04,BEYLİKDÜZÜ BASKETBOL,57 - 91,ANKARA KAYI GENÇLİK,,İSTANBUL,Beylikdüzü Spor Salonu,,BURAK DURMUŞ,YUSUF SARPER DAĞLI,ERDOĞAN ÇELEBİ,YAŞAR TERZİOĞLU,BİROL ŞİMŞEK,MERVE SAĞLAM,TUTKU MELİS AYGÜN,DERYA ÖZTÜRK,Beylikdüzü Spor Salonu
2.11.2019,14:30,3EA1466,04,BAŞKENT YENİŞEHİR,74 - 78,KOCAELİ BŞB KAĞITSPOR,,ANKARA,MEB Beşevler Spor Salonu,,ÇETİN ARTAN,SAMET FIRAT SAVAŞ,ALPER GÖKÇEBEL,FİLİZ ÖGET,SAHRA ÇOKER,SEÇİL ÇAPKINOĞLU,ARDA GÜRBÜZ,ANIL GEÇER,MEB Beşevler Spor Salonu
2.11.2019,18:00,3EA1470,04,NAZİLLİ BELEDİYE,78 - 71,İZMİR BŞB,,AYDIN,Nazilli Spor Salonu,,SERHAT DÜLGER,TURGUT KARATOP,HASAN BORA AKSU,BURAK BABAOĞLU,MEHMET KARADENİZ,LÜTFİYE ÖZDÖVENCİ,EZGİ HAN,TUTKU BAKI,Nazilli Spor Salonu
2.11.2019,18:00,3EA1468,04,BORNOVA BOSSAN,77 - 81,MURAT PAŞAOĞLU,,İZMİR,Altındağ Atatürk Spor Kompleksi,,CAN YANAR,SAMET BİNER,HÜSEYİN SÖYLEMEZOĞLU,EBRU ÖZTAŞKIRAN,EDA NİHAN DUMAN,ÖMER DURSUN,İLAYDA DİNÇEL,SÜLEYMAN YALÇIN TORUNOĞLU,Altındağ Atatürk Spor Kompleksi
2.11.2019,19:15,3EA1464,04,ÜNSPED SPOR,100 - 99,EGE ÜNİVERSİTESİ GSK,,İSTANBUL,Ahmet Cömert Spor Salonu,,ABDULLAH UYANIK,BUĞRA ÇAĞATAY SAVAŞ,SALİH OCAKOĞLU,MACİT ZEREN,AYŞE SERVER SEZER,ALİ MALÇOK,ESİN MÜEZZİNOĞLU,FATOŞ SOYSAL COŞKUN,Ahmet Cömert Spor Salonu
3.11.2019,16:00,3EA1465,04,ERZURUM BŞB GENÇLİK,75 - 83,ÇORLU BELEDİYESİ,,ERZURUM,Erzurum Kapalı Spor Salonu,,SALİH SERKAN KOÇAK,DOĞU BERK İNNAL,AHMET KÖSE,ZELİHA BAYRAKTAR,İLKNUR ÖZGÜNEY,DİDAR BUSE ÖZKORUCUKLU,ŞERMİN BOZOĞLU,GÖKŞEN KÜNİ,Erzurum Kapalı Spor Salonu
8.11.2019,15:00,3EA1471,05,EGE ÜNİVERSİTESİ GSK,65 - 71,ERZURUM BŞB GENÇLİK,,İZMİR,EGE Üniversitesi,,MURAT GENÇ,EREN KILINÇ,METİN SARIOĞLU,EMRE BAŞA,DİLEK GEDİK HANGÜL,MESUT KARABULUT,MEHMET AKINCI,MEHMET AYDIN,EGE Üniversitesi
8.11.2019,17:00,3EA1472,05,TED ANKARA KOLEJLİLER,87 - 75,BAŞKENT YENİŞEHİR,,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,ALİ OSMAN KANIK,BURAK ERKAN,GÜNDOĞAN ALİ BALABAN,MUSTAFA KOCAEREN,FATMA ÇELİK,ONUR YEŞİLBAĞ,GÖKTÜRK FULSER,SİMAY ÇAKMAK,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
9.11.2019,14:00,3EA1476,05,İZMİR BŞB,96 - 73,ÜNSPED SPOR,,İZMİR,Celal Atik Spor Salonu,,FURKAN OZAN ÇÖVEN,KAMİL ALOK,ÜNAL ÖZDEMİR,MEHMET KANER,GÖZDE ONAN,ASUMAN ARICAN ATAY,ŞAHİN ŞANLI,GÜLÇİN AKIN,Celal Atik Spor Salonu
9.11.2019,18:00,3EA1477,05,NAZİLLİ BELEDİYE,65 - 91,KARŞIYAKA BELEDİYESPOR,,AYDIN,Nazilli Spor Salonu,,MURAT AMAÇ,TAYLAN ÖZGÜR ÜLTEN,TARIK ARAZ,MEHMET DURU,SÜLEYMAN DURMUŞ,MURAT AKTEPE,CEREN SAĞEL,EZGİ HAN,Nazilli Spor Salonu
9.11.2019,18:00,3EA1473,05,KOCAELİ BŞB KAĞITSPOR,77 - 72,BEYLİKDÜZÜ BASKETBOL,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,HALDUN ÇOBAN,NİHAT KARA,SALİH ACAR,UĞUR MADIRGA,SEVGİ CANDAZ,BAYRAM TARIK TAŞKIN,MUHAMMET YASİN KARABAŞ,MUSTAFA SALMAN,Kocaeli Atatürk Spor Salonu
9.11.2019,18:00,3EA1474,05,ANKARA KAYI GENÇLİK,60 - 79,BORNOVA BOSSAN,,ANKARA,Ankara Taha Akgül Spor Salonu,,ÖZKAN TALO,BURAK PEHLİVAN,FARUK MİLLİ,EFKAN ASLAN,SEÇİL ÇAPKINOĞLU,YUNUS KAHRAMAN,GÖKTÜRK FULSER,SERDAR KARAGÜÇ,Ankara Taha Akgül Spor Salonu
10.11.2019,17:00,3EA1475,05,MURAT PAŞAOĞLU,60 - 80,GEÇİT SPOR,,İSTANBUL,Adalet Turan Spor ve Etkinlik Merkezi,,DORUKHAN KALYONCU,FIRAT ATAR,AYGÜN AKGÜL,YAŞAR TERZİOĞLU,BİROL ÖZDAL,GÜL URASLI,MERVE SAĞLAM,OSMAN AŞIK,Adalet Turan Spor ve Etkinlik Merkezi
15.11.2019,18:00,3EA1482,06,KARŞIYAKA BELEDİYESPOR,68 - 77,MURAT PAŞAOĞLU,,İZMİR,Zühtü Işıl Spor Salonu,,AHMET KÖSE,ERDOĞAN ÇELEBİ,GÖRKEM SÜZEN,EMRE BAŞA,BÜŞRA YILDIZ,MERAL DURMAZ,BERRİN TURAN,GÜLTEKİN DAĞDEVİREN,Zühtü Işıl Spor Salonu
15.11.2019,18:30,3EA1479,06,BEYLİKDÜZÜ BASKETBOL,93 - 86,TED ANKARA KOLEJLİLER,,İSTANBUL,Beylikdüzü Spor Salonu,,ÖZKAN TALO,SABRİ GÜNDÜZ,ÜNAL GÜNDOĞDU,YAŞAR TERZİOĞLU,NEŞE KIRAN,BİROL ŞİMŞEK,MURAT ÖZKAN,EMRAH RİFAİ,Beylikdüzü Spor Salonu
16.11.2019,14:30,3EA1478,06,BAŞKENT YENİŞEHİR,74 - 76,ÇORLU BELEDİYESİ,,ANKARA,MEB Beşevler Spor Salonu,,BURAK DURMUŞ,SAMET BİNER,FIRAT ATAR,UĞUR MADIRGA,SİMAY ÇAKMAK,TUNCER ULUŞEKER,FATİH ŞEN,KAMİL TOSUN,MEB Beşevler Spor Salonu
16.11.2019,14:30,3EA1481,06,GEÇİT SPOR,91 - 88,ANKARA KAYI GENÇLİK,,BURSA,Bursa Atatürk Spor Salonu,,ÖZKAN ÇAĞLAYAN,SAMET FIRAT SAVAŞ,ALPER GÖKÇEBEL,UĞUR AYDEMİR,HİLAL YÜKSEL TERCAN,CEREN YAVUZ,TEOMAN ÖYLEK,SİNEM DUR,Bursa Atatürk Spor Salonu
16.11.2019,17:00,3EA1484,06,ÜNSPED SPOR,66 - 86,NAZİLLİ BELEDİYE,,İSTANBUL,Ahmet Cömert Spor Salonu,,SALİH SERKAN KOÇAK,GÖNENÇ ÇETİN,MUSTAFA AKSOY,MUSTAFA DURGUT,ŞERMİN NAZLIGÜL,GÜLİZ KONCA ADİLLER,ESİN MÜEZZİNOĞLU,NİLAY YILMAZ,Ahmet Cömert Spor Salonu
16.11.2019,18:00,3EA1480,06,BORNOVA BOSSAN,50 - 64,KOCAELİ BŞB KAĞITSPOR,,İZMİR,Altındağ Atatürk Spor Kompleksi,,CANER BAHADIR,SEZER BOR,TURGUT KARATOP,MEHMET DURU,CEYDA SARICA KUZU,ÖMER DURSUN,GÜNAY ALPUĞUZ,GÖZDE ONAN,Altındağ Atatürk Spor Kompleksi
17.11.2019,16:00,3EA1483,06,ERZURUM BŞB GENÇLİK,85 - 83,İZMİR BŞB,,ERZURUM,Erzurum Kapalı Spor Salonu,,HİKMET FEN,AHMET BİLAL ÖZTÜRK,GÖKHAN GÜRSOY,ZELİHA BAYRAKTAR,ESRA KÖSEOĞLU,MUHAMMED FATİH YENTİMUR,SERDAR TEZGEL,FERAY SAYGILIOĞLU,Erzurum Kapalı Spor Salonu
22.11.2019,15:00,3EA1485,07,EGE ÜNİVERSİTESİ GSK,80 - 73,BAŞKENT YENİŞEHİR,,İZMİR,EGE Üniversitesi,,SEZER BOR,BURAK PEHLİVAN,TURGUT KARATOP,TURAN CAN OCAKOĞLU,HÜSNİYE ÇOBAN,FATMA DÖNMEZ,ŞAHİN ŞANLI,EMİNE KALKAN,EGE Üniversitesi
22.11.2019,17:00,3EA1487,07,TED ANKARA KOLEJLİLER,71 - 47,BORNOVA BOSSAN,,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,ÇETİN ARTAN,ERDOĞAN ÇELEBİ,ALPER GÖKÇEBEL,UĞUR MADIRGA,SİMAY ÇAKMAK,TUNCER ULUŞEKER,FATİH ŞEN,SEÇİL ÇAPKINOĞLU,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
23.11.2019,18:00,3EA1488,07,KOCAELİ BŞB KAĞITSPOR,94 - 78,GEÇİT SPOR,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,MURAT AMAÇ,SAMET BİNER,EREN KILINÇ,EBRU ÖZTAŞKIRAN,EBRU ÖZMEN,ÖZGÜR YAMAN,MUSTAFA SALMAN,MUHAMMET YASİN KARABAŞ,Kocaeli Atatürk Spor Salonu
23.11.2019,18:00,3EA1489,07,ANKARA KAYI GENÇLİK,72 - 87,MURAT PAŞAOĞLU,,ANKARA,Taha Akgül Spor Salonu,,MUSTAFA TOPALOĞLU,METİN SARIOĞLU,GÜNDOĞAN ALİ BALABAN,HÜSEYİN HAKAN KUDAK,SERKAY GÜNEY,FUNDA KONCA,SERDAR KARAGÜÇ,SİBEL FAZLIOĞLU,Taha Akgül Spor Salonu
23.11.2019,18:00,3EA1490,07,NAZİLLİ BELEDİYE,61 - 58,ERZURUM BŞB GENÇLİK,,AYDIN,Nazilli Spor Salonu,,BURAK DURMUŞ,BURAK ERKAN,KAMİL ALOK,MEHMET KANER,ÖZLEM CAN,PELİN ALA,MEHMET METE ZERMAN,YONCA DEMİRBİLEK,Nazilli Spor Salonu
23.11.2019,19:15,3EA1491,07,ÜNSPED SPOR,79 - 75,KARŞIYAKA BELEDİYESPOR,,İSTANBUL,Ahmet Cömert Spor Salonu,,SERHAT DÜLGER,DOĞU BERK İNNAL,HÜSEYİN SÖYLEMEZOĞLU,ALPER ERİN,BİROL ŞİMŞEK,YUSUF YELESDAĞ,EMRAH RİFAİ,BİROL ÖZDAL,Ahmet Cömert Spor Salonu
24.11.2019,17:00,3EA1486,07,ÇORLU BELEDİYESİ,77 - 51,BEYLİKDÜZÜ BASKETBOL,,TEKİRDAĞ,Çorlu Belediyesi Spor Salonu,,DORUKHAN KALYONCU,ALİ OSMAN KANIK,TAYLAN ÖZGÜR ÜLTEN,MACİT ZEREN,AHMET ERSÖZ,SERAP MAVİSU,ATA UĞUR ÖNGEL,MÜJDE ÖNGEL,Çorlu Belediyesi Spor Salonu
29.11.2019,18:00,3EA1496,08,KARŞIYAKA BELEDİYESPOR,78 - 65,ANKARA KAYI GENÇLİK,,İZMİR,Zühtü Işıl Spor Salonu,,MURAT GENÇ,NİHAT KARA,SALİH ACAR,EMRE BAŞA,HALİDE KAYA,ALİ DEVECİ,ONUR BURAK,MURAT GEDİK,Zühtü Işıl Spor Salonu
29.11.2019,18:30,3EA1492,08,BEYLİKDÜZÜ BASKETBOL,66 - 72,EGE ÜNİVERSİTESİ GSK,,İSTANBUL,Beylikdüzü Spor Salonu,,CAN YANAR,MUSTAFA AKSOY,GÖRKEM SÜZEN,YAŞAR TERZİOĞLU,DERYA ÖZTÜRK,AYGÜN SEVGİL,BİROL ŞİMŞEK,ERMAN YÜCEL,Beylikdüzü Spor Salonu
30.11.2019,14:30,3EA1497,08,BAŞKENT YENİŞEHİR,85 - 78,İZMİR BŞB,,ANKARA,MEB Beşevler Spor Salonu,,ÖZKAN TALO,GÖNENÇ ÇETİN,BUĞRA ÇAĞATAY SAVAŞ,LÜTFİYE TAŞPINAR,FUNDA KONCA,VEYSEL SİNAN TUNCER,MUSA SAFA SARI,SERKAY GÜNEY,MEB Beşevler Spor Salonu
30.11.2019,15:30,3EA1494,08,GEÇİT SPOR,69 - 90,TED ANKARA KOLEJLİLER,,BURSA,Bursa Atatürk Spor Salonu,,CANER BAHADIR,SALİH SERKAN KOÇAK,SALİH OCAKOĞLU,UĞUR AYDEMİR,HANDE NUR DOĞAN,EMEL ÖZTÜRK,CEREN YAVUZ,ÖZLEM ÖZKAN,Bursa Atatürk Spor Salonu
30.11.2019,18:00,3EA1493,08,BORNOVA BOSSAN,63 - 75,ÇORLU BELEDİYESİ,,İZMİR,Altındağ Atatürk Spor Kompleksi,,ABDULLAH UYANIK,HİKMET FEN,TARIK ARAZ,TURAN CAN OCAKOĞLU,SİNEM ÖZAYDIN,İLAYDA DİNÇEL,MERAL DURMAZ,GÖZDE ONAN,Altındağ Atatürk Spor Kompleksi
1.12.2019,16:00,3EA1498,08,ERZURUM BŞB GENÇLİK,93 - 71,ÜNSPED SPOR,,ERZURUM,Erzurum Kapalı Spor Salonu,,HALDUN ÇOBAN,FARUK MİLLİ,HASAN BORA AKSU,ZELİHA BAYRAKTAR,FERAY SAYGILIOĞLU,HANDE ÖZKORUCUKLU,ŞERMİN BOZOĞLU,ENES MAZLUMOĞLU,Erzurum Kapalı Spor Salonu
1.12.2019,17:00,3EA1495,08,MURAT PAŞAOĞLU,79 - 88,KOCAELİ BŞB KAĞITSPOR,,İSTANBUL,Adalet Turan Spor ve Etkinlik Merkezi,,FURKAN OZAN ÇÖVEN,ÖZKAN ÇAĞLAYAN,ÜNAL ÖZDEMİR,ALPER ERİN,YUNUS EMRE SEVER,BEKİR SEVİMLİ,LAL DENİZ ÇELİKER,GÖZDE TUNA YILDIZ,Adalet Turan Spor ve Etkinlik Merkezi
6.12.2019,15:00,3EA1499,09,EGE ÜNİVERSİTESİ GSK,67 - 58,BORNOVA BOSSAN,,İZMİR,EGE Üniversitesi,,AHMET KÖSE,SABRİ GÜNDÜZ,ALİ OSMAN KANIK,BURAK BABAOĞLU,DİLEK GEDİK HANGÜL,TUĞBERK TOPLU,ALİ DEVECİ,MEHMET AKINCI,EGE Üniversitesi
6.12.2019,17:00,3EA1501,09,TED ANKARA KOLEJLİLER,77 - 59,MURAT PAŞAOĞLU,,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,MUSTAFA TOPALOĞLU,AHMET BİLAL ÖZTÜRK,AYGÜN AKGÜL,FİLİZ ÖGET,ELİF CAN,VEYSEL SİNAN TUNCER,İSMAİL FULSER,SİBEL FAZLIOĞLU,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
7.12.2019,14:00,3EA1503,09,İZMİR BŞB,84 - 77,BEYLİKDÜZÜ BASKETBOL,,İZMİR,Celal Atik Spor Salonu,,SERHAT DÜLGER,SAMET BİNER,EREN KILINÇ,EMRE BAŞA,SİNEM YENİ,SÜLEYMAN YALÇIN TORUNOĞLU,İLAYDA DİNÇEL,MEHMET AYDIN,Celal Atik Spor Salonu
7.12.2019,16:00,3EA1502,09,KOCAELİ BŞB KAĞITSPOR,113 - 96,ANKARA KAYI GENÇLİK,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,FIRAT ATAR,BURAK ERKAN,KAMİL ALOK,EREN KÜÇÜKSOLAKOĞLU,HANDE DEMİRKOL,ÖZGÜR YAMAN,MUSTAFA SALMAN,YILDIZ BUĞDACI,Kocaeli Atatürk Spor Salonu
7.12.2019,18:00,3EA1504,09,NAZİLLİ BELEDİYE,90 - 77,BAŞKENT YENİŞEHİR,,AYDIN,Nazilli Spor Salonu,,DORUKHAN KALYONCU,SAMET FIRAT SAVAŞ,ERDOĞAN ÇELEBİ,GÖRKEM BIÇAKCIOĞLU,SÜLEYMAN DURMUŞ,GAMZE TAŞ,TUTKU BAKI,SEVCAN AKGÜL,Nazilli Spor Salonu
8.12.2019,15:30,3EA1505,09,ERZURUM BŞB GENÇLİK,60 - 88,KARŞIYAKA BELEDİYESPOR,,ERZURUM,Erzurum Kapalı Spor Salonu,,MURAT AMAÇ,TURGUT KARATOP,ALPER GÖKÇEBEL,SEMAHATTİN YILDIZ,İLKNUR ÖZGÜNEY,MUHAMMED FATİH YENTİMUR,FERAY SAYGILIOĞLU,SERDAR TEZGEL,Erzurum Kapalı Spor Salonu
8.12.2019,17:00,3EA1500,09,ÇORLU BELEDİYESİ,74 - 81,GEÇİT SPOR,,TEKİRDAĞ,Çorlu Belediyesi Spor Salonu,,SEZER BOR,DOĞU BERK İNNAL,BURAK PEHLİVAN,FİRDEVS EBRU ONARAN,AHMET ERSÖZ,MERYEM MUTLU KIYICI,GÜLCAN AYRIK,NAZMİYE ATAMAN,Çorlu Belediyesi Spor Salonu
13.12.2019,18:00,3EA1509,10,KARŞIYAKA BELEDİYESPOR,83 - 88,KOCAELİ BŞB KAĞITSPOR,,İZMİR,Zühtü Işıl Spor Salonu,,ÇETİN ARTAN,BUĞRA ÇAĞATAY SAVAŞ,METİN SARIOĞLU,MURAT KARTAL,BÜŞRA YILDIZ,HALİDE KAYA,MURAT GEDİK,MEHMET AYDIN,Zühtü Işıl Spor Salonu
13.12.2019,18:30,3EA1511,10,BEYLİKDÜZÜ BASKETBOL,101 - 73,NAZİLLİ BELEDİYE,,İSTANBUL,Beylikdüzü Spor Salonu,,MURAT GENÇ,ALİ OSMAN KANIK,HÜSEYİN SÖYLEMEZOĞLU,YAŞAR TERZİOĞLU,DERYA ÖZTÜRK,ERMAN YÜCEL,SERDAR ERHAN,MELDA ÇAKIRCA,Beylikdüzü Spor Salonu
