Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
30.09.2017,14:00,2EA2954,01,BAHÇEŞEHİR KOLEJİ,85 - 78,DÜZCE BELEDİYE,,İSTANBUL,Caferağa Spor Salonu,Asist Tv Youtube,AYDIN KARAÇAM,SÜLEYMAN DAĞDER DAĞLI,DORUKHAN KALYONCU,,,,,,Caferağa Spor Salonu
30.09.2017,15:00,2EA2958,01,SİGORTAM.NET BAKIRKÖY BASKET,77 - 66,ANKARA DSİ,,İSTANBUL,Ahmet Cömert Spor Salonu,,MURAT CİNER,AHMET TANER İBİN,ABDULLAH İLİK,,,,,,Ahmet Cömert Spor Salonu
30.09.2017,16:00,2EA2955,01,HALK ENERJİ TED ANKARA KOLEJLİLER,87 - 68,İSTANBULSPOR BEYLİKDÜZÜ,,ANKARA,Ankara Spor Salonu,,TURGUT IŞIK,OGÜN CILIZ,MURAT DANIŞAN,,,,,,Ankara Spor Salonu
30.09.2017,16:00,2EA2961,01,TÜRK TELEKOM,87 - 70,BANDIRMA KIRMIZI,,ANKARA,TOBB ETÜ Spor Salonu ,TİVİBU Spor,ERGİN SARI,MUHAMMET MUSTAFA AKILLIOĞLU,AHMET TUNCA EVCİL,,,,,,TOBB ETÜ Spor Salonu
30.09.2017,16:00,2EA2957,01,KARESİ SPOR,60 - 50,OGM ORMANSPOR,,BALIKESİR,Kurtdereli Spor Salonu,,YÜCEL ÇİLİNGİR,ERHAN GÜRSEL,SİNEM TETİK AKBAYRAK,,,,,,Kurtdereli Spor Salonu
30.09.2017,18:00,2EA2959,01,AKHİSAR BELEDİYE,77 - 69,YALOVA GROUP BELEDİYE,,MANİSA,Akhisar Belediye Spor Salonu,,UĞUR ÖZEN,EGEMEN ERCAN,AHMET KEMAL DİGİLLİ,,,,,,Akhisar Belediye Spor Salonu
30.09.2017,19:00,2EA2960,01,BURSASPOR DURMAZLAR,78 - 85,PETKİM SPOR,,BURSA,Bursa Atatürk Spor Salonu,Bursaspor Tv,SAMİ ÖZEL,TAHSİN KUZU,GÖKSUN ÖZ,,,,,,Bursa Atatürk Spor Salonu
30.09.2017,19:30,2EA2956,01,ANTALYASPOR,71 - 65,AFYON BELEDİYESİ,,ANTALYA,Antalya Spor Salonu,,ÖNDER YILMAZ,ABDULLAH KOPUTAN,SERTAN KIRKLAR,,,,,,Antalya Spor Salonu
1.10.2017,16:00,2EA2962,01,SELÇUKLU BELEDİYESİ,83 - 79,SAMSUN BŞB. ANAKENT,,KONYA,Selçuklu Belediyesi Spor Salonu,,İBRAHİM ALTINTAŞ,ORKUN YURTTAŞ,KEREM YILMAZ,,,,,,Selçuklu Belediyesi Spor Salonu
6.10.2017,16:00,2EA2963,02,OGM ORMANSPOR,88 - 74,AKHİSAR BELEDİYE,,ANKARA,M. Sait Zarifoğlu Spor Salonu,,TUNÇTAN DURMUŞCAN,AYHAN BAYKARA,CEMİL UYGÜL,,,,,,M. Sait Zarifoğlu Spor Salonu
