Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
18.09.2023,15:30,1BA2993,02,BURSA ULUDAĞ BASKETBOL,102 - 73,ÇANKAYA ÜNİVERSİTESİ,,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,ZAFER YILMAZ,SEZER BOR,SAMİ İREK,ÇETİN ŞİMŞEK,ESRA İYİDOĞAN,BERNA EKBİÇ,AHMET CAN ŞAPÇI,TEOMAN ÖYLEK,Tofaş Spor Salonu
22.09.2023,18:00,1BA2994,03,FENERBAHÇE ALAGÖZ HOLDING,98 - 52,EMLAK KONUT,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,YENER YILMAZ,FURKAN KESERATAR,ÖMER SARI,EMRULLAH DAĞ,DİDEM ARPACI KARAGÖZ,ALTAN CANDAN,SERHAT LEVENT,BEKİR BAHÇE,Fenerbahçe Metro Enerji Spor Salonu
23.09.2023,14:30,1BA2996,03,ANTALYA TOROSLAR BASKETBOL,82 - 77,BEŞİKTAŞ  BOA,,ANTALYA,Kepez Turgut Özal Spor Salonu,Youtube / TBF TV,ZİYA ÖZORHON,YARKIN KESKİN,KADİR GİRAY ESEN,HÜSEYİN MERT  ÇİVİ,İLKAY ERDOĞAN,HALİL ERDOĞAN,AYŞE ÖZMEN,VOLKAN YILDIZ,Kepez Turgut Özal Spor Salonu
23.09.2023,16:00,1BA2997,03,OGM ORMANSPOR,75 - 62,BOTAŞ,,ANKARA,M. Sait Zarifoğlu Spor Salonu,"Youtube / TBF TV,SPORTSTV",MEHMET KARABİLECEN,UĞUR AKYILDIZ,BARIŞ TURGUT,FİLİZ ÖGET,YASEMİN YILDIRIM,HASAN BAŞKURT,ALPER KESEN,SERCAN YILDIRIM,M. Sait Zarifoğlu Spor Salonu
23.09.2023,18:00,1BA3000,03,ÇBK MERSİN,107 - 74,HATAY BÜYÜKŞEHİR BELEDİYESPOR,,MERSİN,Servet Tazegül Spor Salonu,Youtube / TBF TV,CAN MAVİSU,SAMET BİNER,SAİT NEDİM ÇELİK,MUHAMMED DİYAÜDDİN SAĞIR,TÜRKAN KEKLİK,MERVE YAĞMA,TUFAN EZER,LEVENT YORULMAZ,Servet Tazegül Spor Salonu
24.09.2023,14:00,1BA2995,03,ÇANKAYA ÜNİVERSİTESİ,76 - 83,NESİBE AYDIN,,ANKARA,Ankara Spor Salonu,"Youtube / TBF TV,SPORTSTV",HÜSEYİN ÇELİK,MÜNEVVER ÖZEMRE,RAMAZAN SEZER BARAN,ERGÜN GÜNGÖR,AHMET BUĞRAHAN TÜRKER,SİBEL FAZLIOĞLU,SEÇİL ÇAPKINOĞLU,ATAKAN EFE DEVECİ,Ankara Spor Salonu
24.09.2023,15:30,1BA2998,03,GALATASARAY ÇAĞDAŞ FAKTORING,61 - 73,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,,İSTANBUL,Ahmet Cömert Spor Salonu,Youtube / TBF TV,ORHAN ÇAĞRI HEKİMOĞLU,HAKAN GEREY,METİN EROL,SAVAŞ BAYRAM ERTÜRK,KEREM SIRMAGİL,BİROL ŞİMŞEK,MURAT YAZ,SEMRA AKDUMAN,Ahmet Cömert Spor Salonu
24.09.2023,17:00,1BA2999,03,MELİKGAZİ KAYSERİ BASKETBOL,80 - 59,İLKEM YAPI TARSUS SPOR,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,Youtube / TBF TV,UMUT ÖZGÜN ERGÜN,MUHAMMED MURAT ZAFER,ÖZKAN ÇAĞLAYAN,MEYMİNE MİNE YAZGÖNÜL,KÜBRA GÜLTEKİN,FATMA AŞILI,CEREN SIDIKA DEMİR,YÜCEL KARAFİL,Kadir Has Kongre Merkezi Spor Salonu
29.09.2023,19:00,1BA3003,04,BURSA ULUDAĞ BASKETBOL,84 - 87,OGM ORMANSPOR,,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,ERHAN GÜRSEL,FATMA ÖZTÜRK,BARIŞ BURAK DURMUŞ,MACİT ZEREN,AYÇA ÜNLÜ,EMEL ÖZTÜRK,SİNEM ERTEM,ESRA AL,Tofaş Spor Salonu
30.09.2023,14:00,1BA3001,04,HATAY BÜYÜKŞEHİR BELEDİYESPOR,74 - 91,GALATASARAY ÇAĞDAŞ FAKTORING,,HATAY,Hatay Merkez Spor Salonu,Youtube / TBF TV,FATİH GÜLER,ALMİNA KOCABAŞ,MUSTAFA ÇELTİKER,YUSUF BÜYÜKFİDAN,SONGÜL ÖZSOY,SEMRA UĞRAŞAN,RECEP CEVDET ÖZSOY,MÜFİT ARSLAN,Hatay Merkez Spor Salonu
30.09.2023,16:00,1BA3004,04,İLKEM YAPI TARSUS SPOR,88 - 83,ÇANKAYA ÜNİVERSİTESİ,,MERSİN,Servet Tazegül Spor Salonu,"Youtube / TBF TV,SPORTSTV",MUSA KAZIM ÇETİN,SEDA ESEN,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,MELEK BANU MURSAL,AHMET ÖZDOĞAN,RABİA YILDIZ ÖZTÜRK,RAMAZAN ÖZYİĞİT,SABRİ DUYGUN SAYDANOĞLU,Servet Tazegül Spor Salonu
1.10.2023,13:00,1BA3002,04,BOTAŞ,52 - 69,ÇBK MERSİN,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,GÖKSUN ÖZ,HASAN OK,SERHAT DÜLGER,IRMAK BAŞAK KAN,SELDA UZUN,FATİH DEMİRCİ,VOLKAN DARCAN,ALPER KESEN,Ankara Spor Salonu
1.10.2023,14:00,1BA3005,04,BEŞİKTAŞ  BOA,82 - 76,MELİKGAZİ KAYSERİ BASKETBOL,,İSTANBUL,BJK Emlakjet Spor Kompleksi,"Youtube / TBF TV,SPORTSTV",BURAK YILMAZ,MUSTAFA CANDEMİR TABAK,NAGEHAN ŞEYDA KURDEN AKTAŞ,SEVGİNAZ DIRAHOR,MERVE GÜLDAŞ,HİLMİ CANKUT AYNAR,GÖKHAN ALTUNTAŞ,ŞERMİN NAZLIGÜL,BJK Emlakjet Spor Kompleksi
1.10.2023,14:30,1BA3006,04,EMLAK KONUT,94 - 76,ANTALYA TOROSLAR BASKETBOL,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,MEHMET ŞAHİN,SELENA GAMZE ÖGET ÇERÇİ,GÜNDOĞAN ALİ BALABAN,VOLKAN  KILIÇ,AYGÜN SEVGİL,ZAFER RİFAİ,MURAT SEVGİL,MURAT SÜMER,Şehit Mustafa Özel Spor Kompleksi
1.10.2023,15:30,1BA3007,04,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,70 - 75,FENERBAHÇE ALAGÖZ HOLDING,,KOCAELİ,Şehit Polis Recep Topaloğlu Spor Salonu,Youtube / TBF TV,YİĞİT GÖNÜLTAŞ,METEHAN ALAÇAM,MUSTAFA GÜRHAN SOYSAL,NAİM ÖZYEŞİLPINAR,BERFU BARUT,SEVGİ CANDAZ,ERAY CİVELEK,ALEV KÖROĞLU,Şehit Polis Recep Topaloğlu Spor Salonu
6.10.2023,18:00,1BA3013,05,FENERBAHÇE ALAGÖZ HOLDING,114 - 48,HATAY BÜYÜKŞEHİR BELEDİYESPOR,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,POLAT PARLAK,ÖZKAN TALO,ALİ OSMAN KANIK,ÖZHAN ÖZDEMİR,ZEHRA AKAN,ALTAN CANDAN,GÜLTEKİN KABAŞ,EBRU ULUDOĞAN,Fenerbahçe Metro Enerji Spor Salonu
7.10.2023,15:00,1BA3012,05,MELİKGAZİ KAYSERİ BASKETBOL,106 - 107,ANTALYA TOROSLAR BASKETBOL,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,Youtube / TBF TV,BATUHAN SÖYLEMEZOĞLU,FATMA ÖZTÜRK,UĞUR YÜKSEL,BAHA KAÇIN,MELİKE ÜLKÜ,FATİH SAVAŞKAN,EDA TAŞ,SEVGİ ÖZÇELİK GÜNDÜZ,Kadir Has Kongre Merkezi Spor Salonu
7.10.2023,15:00,1BA3008,05,GALATASARAY ÇAĞDAŞ FAKTORING,88 - 90,BOTAŞ,,İSTANBUL,Ahmet Cömert Spor Salonu,"Youtube / TBF TV,SPORTSTV",ALPER ALTUĞ KÖSELERLİ,METEHAN ALAÇAM,ATAKAN KAYMAK,HALİL SERTDURAK,GÜL URASLI,EMRAH RİFAİ,ALPKAN HACIYAKUPOĞLU,CEYDA KAPKAÇ,Ahmet Cömert Spor Salonu
7.10.2023,16:00,1BA3009,05,ÇBK MERSİN,90 - 71,BURSA ULUDAĞ BASKETBOL,,MERSİN,Servet Tazegül Spor Salonu,Youtube / TBF TV,AHMET TATLICI,HALDUN ÇOBAN,BURAK ERKAN,YEŞİM ATUŞ KARAGÖZ,MÜCAHİT AHMED UĞUR,BERK MERT,ABUZER BİLEN,ZİYA ERTAŞ,Servet Tazegül Spor Salonu
8.10.2023,14:00,1BA3011,05,ÇANKAYA ÜNİVERSİTESİ,81 - 88,BEŞİKTAŞ  BOA,,ANKARA,M. Sait Zarifoğlu Spor Salonu,Youtube / TBF TV,MEHMET SERDAR ÜNAL,HAKAN GEREY,BARIŞ TURGUT,HALDUN KUNT,GÖZDE ÖZBEK,FATİH ŞEN,EREN UYGUN,SERCAN YILDIRIM,M. Sait Zarifoğlu Spor Salonu
8.10.2023,17:30,1BA3014,05,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,64 - 85,EMLAK KONUT,,KOCAELİ,Şehit Polis Recep Topaloğlu Spor Salonu,"Youtube / TBF TV,SPORTSTV",ALPER ÖZGÖK,SABRİ GÜNDÜZ,UMUT MEMİŞ,NAİM ÖZYEŞİLPINAR,SEVGİ KILINÇARSLAN,ÖZER COŞKUN,MELTEM KISA,ALEV KÖROĞLU,Şehit Polis Recep Topaloğlu Spor Salonu
8.10.2023,18:00,1BA3010,05,OGM ORMANSPOR,78 - 76,NESİBE AYDIN,,ANKARA,M. Sait Zarifoğlu Spor Salonu,Youtube / TBF TV,ALİ ŞAKACI,HÜSEYİN ÇAMCI,ÖMER SARI,BURAK TALHA DOĞAN,VOLKAN DARCAN,FATİH DEMİRCİ,YUNUS KAHRAMAN,TUNCER ULUŞEKER,M. Sait Zarifoğlu Spor Salonu
14.10.2023,14:00,1BA3021,06,HATAY BÜYÜKŞEHİR BELEDİYESPOR,70 - 104,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,,HATAY,Hatay Merkez Spor Salonu,Youtube / TBF TV,MUSA KAZIM ÇETİN,MEHMET BURAK ANLATICI,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,NAMIK KEMAL ERGÜVEN,MERVE AVCİ ŞAPOĞLU,GAMZE İNAL,KADİR HANİFİ YILMAZ,MÜFİT ARSLAN,Hatay Merkez Spor Salonu
14.10.2023,15:00,1BA3016,06,NESİBE AYDIN,88 - 79,ÇBK MERSİN,,ANKARA,TOBB ETÜ Spor Salonu,"Youtube / TBF TV,SPORTSTV",ZAFER YILMAZ,SEDA ESEN,SEZER BOR,ASYAGÜL KOCATEPE AYDOĞAN,YASEMİN YILDIRIM,RESUL GEÇER,SAMET CAN ALICI,SERCAN YILDIRIM,TOBB ETÜ Spor Salonu
14.10.2023,17:00,1BA3020,06,BOTAŞ,61 - 93,FENERBAHÇE ALAGÖZ HOLDING,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,ORHAN ÇAĞRI HEKİMOĞLU,BURAK AKTAŞ,GÜNDOĞAN ALİ BALABAN,ERDEM EFE,MİNE MİHRİCAN KANBUR,FATİH ŞEN,FİKRET MERCAN,YENER SALMAN,Ankara Spor Salonu
15.10.2023,14:00,1BA3015,06,BURSA ULUDAĞ BASKETBOL,78 - 103,GALATASARAY ÇAĞDAŞ FAKTORING,,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,KAAN BÜYÜKÇİL,AHMET MURAT ARIKANLI,NAGEHAN ŞEYDA KURDEN AKTAŞ,EBRU ÖZTAŞKIRAN,ÖZLEM NUR TOPRAK,EMEL ÖZTÜRK,BÜŞRA HEKİMOĞLU,BERNA EKBİÇ,Tofaş Spor Salonu
15.10.2023,15:30,1BA3018,06,ANTALYA TOROSLAR BASKETBOL,88 - 103,ÇANKAYA ÜNİVERSİTESİ,,ANTALYA,Antalya Spor Salonu,"Youtube / TBF TV,SPORTSTV",TOLGA AKKUŞOĞLU,HASAN OK,FATİH ERDOĞAN,METE BULUT,İLKAY ERDOĞAN,SEVCAN CELİL,TANSU BOZOK,HALİL ERDOĞAN,Antalya Spor Salonu
15.10.2023,16:30,1BA3017,06,İLKEM YAPI TARSUS SPOR,77 - 78,OGM ORMANSPOR,,MERSİN,Servet Tazegül Spor Salonu,Youtube / TBF TV,KEREM YILMAZ,UĞUR YÜKSEL,MUSTAFA ÇELTİKER,EMRE BÜLENT ÖĞRAŞ,SABRİ DUYGUN SAYDANOĞLU,MELDA KÖKLÜER,BETÜL ÖZCAN,LEVENT YORULMAZ,Servet Tazegül Spor Salonu
16.10.2023,18:00,1BA3019,06,EMLAK KONUT,63 - 80,MELİKGAZİ KAYSERİ BASKETBOL,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,DUHAN KÖYİÇİ,ALMİNA KOCABAŞ,MUSTAFA GÜRHAN SOYSAL,EMİN FAZIL KESERATAR,MURAT SEVGİL,OSMAN AŞIK,BURHAN DEMİR,PINAR ŞAHİN,Şehit Mustafa Özel Spor Kompleksi
21.10.2023,16:00,1BA3027,07,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,65 - 52,BOTAŞ,,KOCAELİ,Şehit Polis Recep Topaloğlu Spor Salonu,"Youtube / TBF TV,SPORTSTV",ÇAĞLAR ÖZKAN,SELENA GAMZE ÖGET ÇERÇİ,SERHAT DÜLGER,ZAFER ÖZGÜN,BERFU BARUT,SUDENUR DUMAN,MURAT ATAKAN VERSAN,ALEV KÖROĞLU,Şehit Polis Recep Topaloğlu Spor Salonu
21.10.2023,18:00,1BA3023,07,ÇBK MERSİN,72 - 51,İLKEM YAPI TARSUS SPOR,,MERSİN,Servet Tazegül Spor Salonu,Youtube / TBF TV,İSMAİL BİNBİR,HASAN OK,BURAK PEHLİVAN,MUHAMMED DİYAÜDDİN SAĞIR,EMİNE SEYREK,MELDA KÖKLÜER,SABRİ DUYGUN SAYDANOĞLU,LEVENT YORULMAZ,Servet Tazegül Spor Salonu
22.10.2023,14:00,1BA3028,07,HATAY BÜYÜKŞEHİR BELEDİYESPOR,67 - 89,EMLAK KONUT,,HATAY,Hatay Merkez Spor Salonu,Youtube / TBF TV,UMUT ÖZGÜN ERGÜN,SAMET BİNER,ÖMER SARI,MEYMİNE MİNE YAZGÖNÜL,SEVSEM RAMAZAN,SEMİRE AKKAN,KADİR HANİFİ YILMAZ,MÜFİT ARSLAN,Hatay Merkez Spor Salonu
22.10.2023,14:00,1BA3026,07,FENERBAHÇE ALAGÖZ HOLDING,101 - 65,BURSA ULUDAĞ BASKETBOL,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,TOLGA EDİS,SEZER BOR,HAKAN GEREY,BÜLENT TANESEN,MURAT GÜRKAN,AHMET ERKASAP,GÜLTEKİN KABAŞ,MERVE SERDAR,Fenerbahçe Metro Enerji Spor Salonu
22.10.2023,15:30,1BA3022,07,GALATASARAY ÇAĞDAŞ FAKTORING,80 - 69,NESİBE AYDIN,,İSTANBUL,Ahmet Cömert Spor Salonu,"Youtube / TBF TV,SPORTSTV",BURAK YILMAZ,SERTAN KIRKLAR,NİHAT ÇETİN,BOĞAÇHAN ŞERBETCİOĞLU,MERVE GÜLDAŞ,GÜL URASLI,MURAT ÖZKAN,YUSUF YELESDAĞ,Ahmet Cömert Spor Salonu
22.10.2023,16:00,1BA3025,07,ÇANKAYA ÜNİVERSİTESİ,91 - 95,MELİKGAZİ KAYSERİ BASKETBOL,,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,BERK KURTULMUŞ,BURAK AKTAŞ,BARIŞ BURAK DURMUŞ,TAHA UMAY  UZUN,YASEMİN YILDIRIM,FATİH DEMİRCİ,YENER SALMAN,HASAN BAŞKURT,TOBB ETÜ Spor Salonu
22.10.2023,17:00,1BA3024,07,OGM ORMANSPOR,66 - 68,BEŞİKTAŞ  BOA,,ANKARA,M. Sait Zarifoğlu Spor Salonu,Youtube / TBF TV,SEHER AYŞE NUR YAZICIOĞLU,ÖZKAN TALO,MUSTAFA GÜRHAN SOYSAL,MEHMET KAAN  KANTAR,SİMGE ÇAKICI,FUNDA KONCA,FATMA ÇELİK,PELİN KUZU,M. Sait Zarifoğlu Spor Salonu
28.10.2023,14:30,1BA3035,08,BOTAŞ,92 - 72,HATAY BÜYÜKŞEHİR BELEDİYESPOR,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,DUHAN KÖYİÇİ,BURAK ERKAN,NAGEHAN ŞEYDA KURDEN AKTAŞ,PINAR ÖNER,ELİF CAN,FATİH DEMİRCİ,BİLAL UZGÖREN,YENER SALMAN,Ankara Spor Salonu
28.10.2023,15:00,1BA3031,08,ANTALYA TOROSLAR BASKETBOL,87 - 95,OGM ORMANSPOR,,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,ORHAN ÇAĞRI HEKİMOĞLU,FATMA ÖZTÜRK,SAMİ İREK,ÖZGÜR NALBANT,ELAY ARICAN,NİLÜFER GÖK AKDAĞ,SEZEN AKSU,NASUH ÜZER,Antalya Spor Salonu
28.10.2023,16:00,1BA3033,08,NESİBE AYDIN,72 - 94,FENERBAHÇE ALAGÖZ HOLDING,,ANKARA,TOBB ETÜ Spor Salonu,"Youtube / TBF TV,SPORTSTV",CAN MAVİSU,MÜNEVVER ÖZEMRE,ALİ OSMAN KANIK,DERYA ANTAŞ,ALİ MURAT SUNGUR,RESUL GEÇER,SİBEL FAZLIOĞLU,FATİH ŞEN,TOBB ETÜ Spor Salonu
28.10.2023,17:00,1BA3032,08,EMLAK KONUT,91 - 84,ÇANKAYA ÜNİVERSİTESİ,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,FATİH GÜLER,METİN EROL,GÜNDOĞAN ALİ BALABAN,MELİK YİĞİT BAYINDIR,GÖKHAN BAŞARAN,NEŞE KIRAN,CEYDA KAPKAÇ,DERYA ÖZTÜRK,Şehit Mustafa Özel Spor Kompleksi
29.10.2023,14:00,1BA3029,08,İLKEM YAPI TARSUS SPOR,77 - 100,GALATASARAY ÇAĞDAŞ FAKTORING,,MERSİN,Servet Tazegül Spor Salonu,Youtube / TBF TV,BATUHAN SÖYLEMEZOĞLU,ALMİNA KOCABAŞ,RAMAZAN SEZER BARAN,AHMET ÖZKAN,ABUZER BİLEN,LEVENT YORULMAZ,TUFAN EZER,SABRİ DUYGUN SAYDANOĞLU,Servet Tazegül Spor Salonu
29.10.2023,16:00,1BA3030,08,BEŞİKTAŞ  BOA,89 - 97,ÇBK MERSİN,,İSTANBUL,BJK Emlakjet Spor Kompleksi,"Youtube / TBF TV,SPORTSTV",HÜSEYİN ÇELİK,SAMET BİNER,SELENA GAMZE ÖGET ÇERÇİ,VOLKAN  KILIÇ,NEŞE KIRAN,MERT İĞDELİ,TUNA TAŞ,MURAT SEVGİL,BJK Emlakjet Spor Kompleksi
29.10.2023,18:00,1BA3034,08,BURSA ULUDAĞ BASKETBOL,91 - 68,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,NAZLI ÇİSİL GÜNGÖR,UĞUR YÜKSEL,FATİH ERDOĞAN,EREN KÜÇÜKSOLAKOĞLU,BÜŞRA HEKİMOĞLU,NİDA ECE TÜZÜK,ESRA SOLAK,TARIK KEMAL ÜNLÜ,Tofaş Spor Salonu
3.11.2023,16:00,1BA3040,09,MEHMET KAVAN YAPI İZMİT BELEDİYESPOR,68 - 58,NESİBE AYDIN,,KOCAELİ,Şehit Polis Recep Topaloğlu Spor Salonu,Youtube / TBF TV,BERK KURTULMUŞ,SABRİ GÜNDÜZ,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,MEHMET İSMET BAYRİ,BERFU BARUT,GAMZE KURT,YILDIZ BUĞDACI,SEVGİ CANDAZ,Şehit Polis Recep Topaloğlu Spor Salonu
3.11.2023,17:00,1BA3039,09,FENERBAHÇE ALAGÖZ HOLDING,100 - 79,İLKEM YAPI TARSUS SPOR,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,SEHER AYŞE NUR YAZICIOĞLU,MUSTAFA CANDEMİR TABAK,MUSTAFA GÜRHAN SOYSAL,SEVGİNAZ DIRAHOR,İREM KESKİN,ZEHRA AKAN,ALTAN CANDAN,TUĞBA DURNAOĞLU,Fenerbahçe Metro Enerji Spor Salonu
4.11.2023,13:30,1BA3041,09,HATAY BÜYÜKŞEHİR BELEDİYESPOR,78 - 95,BURSA ULUDAĞ BASKETBOL,,HATAY,Hatay Merkez Spor Salonu,"Youtube / TBF TV,SPORTSTV",MEHMET SERDAR ÜNAL,HASAN OK,ALİ RIZA PİNAT,TURGAY KÖROĞLU,GAMZE İNAL,SEMRA UĞRAŞAN,KADİR HANİFİ YILMAZ,MÜFİT ARSLAN,Hatay Merkez Spor Salonu
