Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
5.11.2021,15:00,3EA1838,01,İSTANBUL EFENDİLERİ,63 - 72,SAMSUN BASKETBOL,B,İSTANBUL,Beylikdüzü Spor Salonu,,SEYHAN TOPALOĞLU,SONER TÜRKER,YASİN AK,MELİH ERGENE,MURAT SEVGİL,SEMRA AKDUMAN,REMZİ KILIÇ,TUĞÇE KAYA,Beylikdüzü Spor Salonu
5.11.2021,16:00,3EA1845,01,GAZİANTEP GENÇLİK GELİŞİM,70 - 73,HAREM SPOR,C,GAZİANTEP,Karataş Şahinbey Spor Salonu,Youtube / TBF TV,ORÇUN AKGÜL,ÖMER USLU,MAHSUN ALANKO,NAMIK KEMAL ERGÜVEN,SELENAY ALKOÇAK,ABDURRAHMAN YALTIRIK,SAİT NEDİM ÇELİK,UĞUR ŞAHAN,Karataş Şahinbey Spor Salonu
5.11.2021,17:00,3EA1844,01,GEÇİT SPOR,84 - 87,ÜSKÜDAR BELEDİYESİ,C,BURSA,Naim Süleymanoğlu Spor Kompleksi,,AHMET TUNCA EVCİL,MUSTAFA GÜRHAN SOYSAL,TAYLAN KAYA,HAKAN BEŞTEPE,ELİZ ŞEN,ADEM ÇATALKAŞ,SİNEM ERTEM,TEOMAN ÖYLEK,Naim Süleymanoğlu Spor Kompleksi
5.11.2021,17:00,3EA1837,01,FENERBAHÇE KOLEJİ SAFİPORT,76 - 71,YENİ SİNCAN SPOR,B,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,ALİ OSMAN KANIK,KADİR GİRAY ESEN,MUHAMMED TURP,ALPER ERİN,EYLÜL DEDE,GÜLTEKİN KABAŞ,ÇAĞLAR SARIDEDE,ALTAN CANDAN,Fenerbahçe Metro Enerji Spor Salonu
5.11.2021,17:30,3EA1849,01,GELİŞİM KOLEJİ,80 - 103,İSTANBUL BBSK,D,İZMİR,Gelişim Koleji Spor Salonu,,ERDOĞAN ÇELEBİ,HÜSEYİN ÇAMCI,NAGEHAN ŞEYDA KURDEN AKTAŞ,MURAT MISIRLI,CEREN ARIKAN BAYKUŞ,ÖZGÜR TOPCU,SENEM ARIN KOCATÜRK,ŞAHİN ŞANLI,Gelişim Koleji Spor Salonu
5.11.2021,18:00,3EA1833,01,LİMA SPOR,100 - 60,GENÇLİK SPOR VAKFI,A,İSTANBUL,Caferağa Spor Salonu,,ALİ RIZA PİNAT,BERK BEŞGEN,KUBİLAY SERDAR DURAN,UMUT GEDİK,ZEHRA AKAN,TİMUR TOPUZ,SAVAŞ TEMİZ,ECE DİKMENLİ,Caferağa Spor Salonu
6.11.2021,14:00,3EA1836,01,SEYHAN BELEDİYE,57 - 97,HIGH TOUCH HT,A,ADANA,Menderes Spor Salonu,,BURAK KAAN TAN,RABİHA TANK,BARIŞ TURGUT,MEYMİNE MİNE YAZGÖNÜL,ERTUĞRUL BÜYÜKCE,CUMALİ TOSUN,SEVDA YAŞAR,CANSU DİKİLİTAŞ,Menderes Spor Salonu
6.11.2021,15:00,3EA1842,01,SARAY SPOR 1953,82 - 77,ABB EGOSPOR,C,TEKİRDAĞ,Çorlu Spor Salonu,,MURAT AMAÇ,SAMET FIRAT SAVAŞ,HASAN OK,ENİS GÜREL,AHMET ERSÖZ,MELİKE AKGÜN,DOĞAN YAZICI,SİMRE NERMİN ERTETİK,Çorlu Spor Salonu
6.11.2021,16:00,3EA1843,01,KADIKÖY BASKETBOL,54 - 67,KARŞIYAKA BELEDİYESPOR,C,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,SERHAT DÜLGER,ERCAN BOZDOĞAN,ALMİNA KOCABAŞ,HÜSEYİN OSMAN BÜYÜKGÖKSU,BÜŞRA ERKAN,GÖZDE BEGÜM AKÜZÜM,ARZU KÖRKEN,FATMA GÖK,Caferağa Spor Salonu
6.11.2021,16:00,3EA1848,01,DARICA GENÇLERBİRLİĞİ,65 - 90,TEŞVİKİYE,D,KOCAELİ,Darıca Kapalı Spor Salonu,,FURKAN OZAN ÇÖVEN,HÜSEYİN SÖYLEMEZOĞLU,DEYER AKÇAY,EBRU ÖZTAŞKIRAN,SUDENUR DUMAN,GAMZE KURT,BERFU BARUT,BURAK ŞANCI,Darıca Kapalı Spor Salonu
6.11.2021,16:00,3EA1841,01,ETİMESGUT BELEDİYESİ,87 - 74,İLKLER ŞEHRİ UŞAK,B,ANKARA,Devlet Bahçeli Eğitim Spor ve Yaşam Merkezi,Youtube / TBF TV,ÇETİN ARTAN,ONUR AÇIKYÜZ,TARIK ARAZ,ADNAN YAKUT,MEHMET AKİF CUMHURLU,SİNA KÜÇÜKDİLEK,MUSA SAFA SARI,İSMAİL FULSER,Devlet Bahçeli Eğitim Spor ve Yaşam Merkezi
6.11.2021,17:00,3EA1846,01,NADİR GOLD İSTANBUL BASKET,68 - 78,ÇÖZÜM ANKARA KOLEJİ,D,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,Youtube / TBF TV,AHMET BİLAL ÖZTÜRK,BARIŞ BURAK DURMUŞ,HAMZA ÇALIŞKAN,SERDAR ÇELİK,EROL TAHTAKESEN,AHMET YILDIZ,NEŞE KIRAN,GÜL URASLI,Darüşşafaka Ayhan Şahenk Spor Salonu
6.11.2021,18:00,3EA1835,01,NAZİLLİ BELEDİYESPOR,68 - 89,BEYLİKDÜZÜ BASKETBOL,A,AYDIN,Nazilli Spor Salonu,,HAKAN GEREY,MERT KAYALI,SELENA GAMZE ÖGET ÇERÇİ,MUSTAFA FIRAT,ŞERİF ÇAKIN,MUSTAFA NARGIZ,TUTKU BAKI,SÜLEYMAN DURMUŞ,Nazilli Spor Salonu
7.11.2021,12:00,3EA1834,01,VEFA,64 - 76,KASTAMONU YURDUM GSK,A,İSTANBUL,Gazanfer Bilge Spor Salonu,Youtube / TBF TV,ABDULLAH UYANIK,EMRE YELDAŞ,ALPER CAN BOZYEL,FERHAT SUNA,FARUK RAMOĞLU,MELDA ÇAKIRCA,EMRECAN ÇAKIRCA,SEMRA AKDUMAN,Gazanfer Bilge Spor Salonu
7.11.2021,13:00,3EA1847,01,PİZZA BULLS CO BASKET,82 - 67,SERTAŞ SPOR,D,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,OKAN BERK TUNÇEL,METEHAN ALAÇAM,DERYA ÇELİK,SEVGİNAZ DIRAHOR,MURAT SEVGİL,ESİN MÜEZZİNOĞLU,BERK MERT,GÜLİZ KONCA ADİLLER,Şehit Mustafa Özel Spor Kompleksi
