Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
17.04.2019,17:30,BEA5235,04,EGE ÜNİVERSİTESİ GSK,100 - 35,SÖKE BASKET,2. BÖLGE,İZMİR,Celal Atik Spor Salonu,,SABRİ GÜNDÜZ,AYGÜN AKGÜL,BURAK AKTAŞ,İSMET GÜNEŞ,ÖZGÜR TOPCU,CANSU ÇOBAN,KEMAL AYPARS,ONUR BURAK,Celal Atik Spor Salonu
17.04.2019,17:30,BEA5257,04,MASTERLER,68 - 95,BAŞKENT YENİŞEHİR,3. BÖLGE,KONYA,Büyükşehir Belediyesi Spor ve Kongre Merkezi (Küçük),,ABDULLAH ÖZKAN,SÜLEYMAN TEPE,OSMAN CAN GÜNDOĞDU,NİYAZİ ALİŞAN,RABİA UZUNTÜRK,SADETTİN YAMAN,EMİNE HARTÜN,VEDAT ORHAN,Büyükşehir Belediyesi Spor ve Kongre Merkezi (Küçük)
17.04.2019,18:00,BEA5208,04,ÇORLU BELEDİYESİ,122 - 44,BİLECİK BELEDİYESİ,1. BÖLGE,TEKİRDAĞ,Çorlu Belediyesi Spor Salonu,,DERYA ÇELİK,SEZER BOR,SAMET TEKİN,YAŞAR TERZİOĞLU,DERYA GÜLBAHAR,MÜJDE ÖNGEL,ÖZLEM DELİCE,İLKER YAPRAK,Çorlu Belediyesi Spor Salonu
17.04.2019,18:00,BEA5209,04,YEŞİM SPOR,55 - 67,GEÇİT SPOR,1. BÖLGE,BURSA,Bursa Atatürk Spor Salonu,,MUSTAFA BAŞTÜRK,METİN EROL,ASLI KOÇAK,HAKAN AK,NİDA ECE TÜZÜK,SEVDA USTA,GÜLŞEN MÜGE KAHRAMAN,TEOMAN ÖYLEK,Bursa Atatürk Spor Salonu
20.04.2019,13:00,BEA5260,05,BAŞKENT YENİŞEHİR,83 - 75,SAMSUN TELEKOM,3. BÖLGE,ANKARA,Ankara Spor Salonu (Küçük),,BATUHAN MERT GÜL,RABİHA TANK,ENES DURAN,İBRAHİM EMRE AYDEMİR,SELDA UZUN,HÜSEYİN MURAT EKİM,ARZU ÖKSÜZ,SİNA KÜÇÜKDİLEK,Ankara Spor Salonu (Küçük)
20.04.2019,13:00,BEA5285,05,ÖZEL İDARE GENÇLERBİRLİĞİ,72 - 59,MİDYAT BELEDİYESİ,4. BÖLGE,BATMAN,Batman 19 Mayıs Spor Salonu,,KEMAL AFŞİN,BERK BEŞGEN,BARIŞ TURGUT,NAMIK KEMAL ERGÜVEN,TUBA DEMİR,YUSUF GÜZEL,RIDVAN KONAK,DİLEK GÜZEL,Batman 19 Mayıs Spor Salonu
21.04.2019,13:30,BEA5261,05,AÇI EĞİTİM KURUMLARI,84 - 73,MASTERLER,3. BÖLGE,AMASYA,HAMİT KAPLAN SPOR SALONU,,KAMİL ALOK,AHMET OZANER KUTAY,HÜSEYİN SÖYLEMEZOĞLU,VEYSEL PEKDOĞAN,TUĞÇE ÖZCAN,MUSTAFA GÖKALP,SAMİ MUTLU,ERDAL TÜRKOĞLU,HAMİT KAPLAN SPOR SALONU
21.04.2019,14:00,BEA5210,05,BİLECİK BELEDİYESİ,53 - 89,YEŞİLYURT,1. BÖLGE,BİLECİK,Bilecik Merkez Atatürk Spor Salonu,,OKAN BERK TUNÇEL,ALİ BARAN TECİRLİ,KAAN DAYAN,DERYA ANTAŞ,HAVA TOPAL,MUSTAFA BAYRAK,SEFA AYDIN,BERKAY ÖZKAY,Bilecik Merkez Atatürk Spor Salonu
21.04.2019,15:00,BEA5259,05,ANKARA KAYI GENÇLİK,66 - 69,ANADOLU BASKET,3. BÖLGE,ANKARA,Ankara Spor Salonu (Küçük),,YASİN GÜLAP,SELENA GAMZE ÖGET ÇERÇİ,SAFA HALİT ÇAKIR,LÜTFİYE TAŞPINAR,MURATCAN KOLÇAK,SİBEL FAZLIOĞLU,NİHAN ÜNSAL,MEHTAP ADIGÜZEL,Ankara Spor Salonu (Küçük)
21.04.2019,15:00,BEA5234,05,SALİHLİ BELEDİYE,58 - 65,İZMİR BŞB.,2. BÖLGE,MANİSA,Salihli Belediye Spor Salonu,,GÖRKEM SÜZEN,EMRE ÖZTEN,RAHMİ GÜNER,TURAN CAN OCAKOĞLU,SUAT ACER,BUSE GÖRER,GÜL YILDIRIM,,Salihli Belediye Spor Salonu
21.04.2019,16:00,BEA5286,05,VOLKAN AKSOY SPOR,119 - 36,IĞDIR GENÇLİK SPOR,4. BÖLGE,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,MEHMET BATIKAN TEKER,UMUT MEMİŞ,ERCAN BOZDOĞAN,BAHA KAÇIN,ÖZLEM ÖZKAN,İDRİS KARATAŞ,CELAL AKSOY,YÜCEL KARAFİL,Kadir Has Kongre Merkezi Spor Salonu
21.04.2019,17:00,BEA5211,05,GEÇİT SPOR,75 - 95,ÇORLU BELEDİYESİ,1. BÖLGE,BURSA,Bursa Atatürk Spor Salonu,,SALİH ARDA UNUL,ALPEREN BAŞER,ECEM BOZKURT,UĞUR AYDEMİR,HANDE NUR DOĞAN,TAHSİN BURAK ŞEKERCİGİLLER,ERAY BABAHANOĞLU,ESRA AL,Bursa Atatürk Spor Salonu
21.04.2019,17:00,BEA5212,05,MURAT PAŞAOĞLU SPOR,88 - 71,YEŞİM SPOR,1. BÖLGE,İSTANBUL,Adalet Turan Spor ve Etkinlik Merkezi,,OKAN MUHAMMET ANLATICI,BARIŞ ÖZTÜRK,SAMET TEKİN,YAŞAR SİNAN ÇELİKOĞLU,GÜLİZ KONCA ADİLLER,KEREM SIRMAGİL,LAL DENİZ ÇELİKER,BİROL ÖZDAL,Adalet Turan Spor ve Etkinlik Merkezi
21.04.2019,19:00,BEA5236,05,UŞAK BELEDİYESİ BASKETBOL,52 - 60,EGE ÜNİVERSİTESİ GSK,2. BÖLGE,UŞAK,Uşak Yeni Spor Salonu,,ALMİNA KOCABAŞ,EMRE CAN ÇAKIR,YASİN AK,MUSTAFA FIRAT,HALİME SEMA DÜMEN,BURAK ALTINKAYA,İLYAS YILMAZ,GİZEM ANTEP,Uşak Yeni Spor Salonu
27.04.2019,13:00,BEA5288,06,ÖZEL İDARE GENÇLERBİRLİĞİ,93 - 58,IĞDIR GENÇLİK SPOR,4. BÖLGE,BATMAN,Batman 19 Mayıs Spor Salonu,,EREN KILINÇ,MEHMET BARUT,BEYHAN ERBİLGİN,ÖMER KAYMAZ,TUBA DEMİR,KERİM RÜZGAR,DİLEK GÜZEL,YUSUF GÜZEL,Batman 19 Mayıs Spor Salonu
27.04.2019,14:00,BEA5265,06,BAŞKENT YENİŞEHİR,79 - 85,ANADOLU BASKET,3. BÖLGE,ANKARA,Ankara Spor Salonu (Küçük),,ABDULLAH ÖZKAN,HANİFE AYTÜL PİRİM,İLKER ERBEK,ZAFER ÖZGÜN,KAMİL TOSUN,İBRAHİM BULUT,YUNUS KAHRAMAN,FATİH DEMİRCİ,Ankara Spor Salonu (Küçük)
27.04.2019,16:00,BEA5214,06,YEŞİLYURT,86 - 66,YEŞİM SPOR,1. BÖLGE,İSTANBUL,Yeşilyurt Spor Salonu,,EMRAH ŞATIR,SÜLEYMAN TEPE,MUHAMMED TURP,EMRAH CAN TATLI,FURKAN ATALAY,AYGÜN SEVGİL,YÜCEL FIRAT,YEŞİM AKAN,Yeşilyurt Spor Salonu
28.04.2019,13:30,BEA5263,06,AÇI EĞİTİM KURUMLARI,80 - 106,ANKARA KAYI GENÇLİK,3. BÖLGE,AMASYA,HAMİT KAPLAN SPOR SALONU,,CİHAN CEYLAN,ÖMER USLU,ENES DURAN,RAFET DEMİR,ERDAL TÜRKOĞLU,GÜLSEDA DURSUN,SAMİ MUTLU,MUSTAFA BİLİR,HAMİT KAPLAN SPOR SALONU
28.04.2019,15:00,BEA5237,06,UŞAK BELEDİYESİ BASKETBOL,79 - 45,SÖKE BASKET,2. BÖLGE,UŞAK,Uşak Yeni Spor Salonu,,MUSTAFA TOPALOĞLU,FURKAN OZAN ÇÖVEN,ALPER CAN BOZYEL,YÜKSEL ÇAKIR,GİZEM ANTEP,HALİL AYTAR,HALİME SEMA DÜMEN,İLYAS YILMAZ,Uşak Yeni Spor Salonu
28.04.2019,16:00,BEA5287,06,VOLKAN AKSOY SPOR,81 - 66,ŞUTİM SPOR,4. BÖLGE,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,METİN AKSOYAK,ÜNAL ÖZDEMİR,HEYBET NASIROĞLU,BAHA KAÇIN,İJLAL YAMAN,ÇİĞDEM  ÖZKAN,İDRİS KARATAŞ,YÜCEL KARAFİL,Kadir Has Kongre Merkezi Spor Salonu
28.04.2019,17:00,BEA5264,06,MASTERLER,65 - 71,SAMSUN TELEKOM,3. BÖLGE,KONYA,Büyükşehir Belediyesi Spor ve Kongre Merkezi (Küçük),,AHMET BİLAL ÖZTÜRK,EMRE YELDAŞ,SERCAN SİNİRLİOĞLU,LÜTFİYE TAŞPINAR,RABİA UZUNTÜRK,VEDAT ORHAN,HARUN HORTU,AHMET TOPAL,Büyükşehir Belediyesi Spor ve Kongre Merkezi (Küçük)
28.04.2019,17:00,BEA5216,06,MURAT PAŞAOĞLU SPOR,62 - 59,ÇORLU BELEDİYESİ,1. BÖLGE,İSTANBUL,Adalet Turan Spor ve Etkinlik Merkezi,,NUR AKÇA,YUSUF SARPER DAĞLI,ORÇUN AKGÜL,ZİYNİŞ ORUÇ,TUTKU MELİS AYGÜN,EMRAH RİFAİ,BİROL ÖZDAL,FATOŞ SOYSAL COŞKUN,Adalet Turan Spor ve Etkinlik Merkezi
28.04.2019,18:00,BEA5213,06,BİLECİK BELEDİYESİ,55 - 105,GEÇİT SPOR,1. BÖLGE,BİLECİK,Çok Amaçlı Spor Salonu,,CAN ÜTKÜR,GÖZDE KAFADAR,HASAN BORA AKSU,RAMAZAN ÖYLEK,HAVA TOPAL,UYGAR KABAOĞLU,HALİT AYDEMİR,BERKAY ÖZKAY,Çok Amaçlı Spor Salonu
28.04.2019,19:00,BEA5238,06,SALİHLİ BELEDİYE,70 - 61,EGE ÜNİVERSİTESİ GSK,2. BÖLGE,MANİSA,Salihli Belediye Spor Salonu,,OKAN GÜNGÖR,KAĞAN SÖNMEZ,BARIŞ BURAK DURMUŞ,MURAT MISIRLI,RAMAZAN YAŞAR,ÜMRAN BUKET IŞILDAK,EŞREF ÖZÇELİK,ÖZLEM DOĞAN,Salihli Belediye Spor Salonu
24.04.2019,13:00,BEA5289,07,IĞDIR GENÇLİK SPOR,50 - 70,MİDYAT BELEDİYESİ,4. BÖLGE,IĞDIR,Iğdır Kazım Karabekir Spor Salonu,,KAMİL TALHA OLGUN,BARIŞ TURGUT,SÜLEYMAN KAAN KESKİN,HALDUN KUNT,ELBİRAY KAL,ALPER KAL,ARİF SAMANCI,RAMAZAN UÇA,Iğdır Kazım Karabekir Spor Salonu
30.04.2019,17:00,BEA5267,07,SAMSUN TELEKOM,53 - 50,AÇI EĞİTİM KURUMLARI,3. BÖLGE,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,EMRE YELDAŞ,ALMİNA KOCABAŞ,HASAN BORA AKSU,UMUT GÜVEN,DAMLA CAN ASAN,MERVE SERDAR,TURHAN DUMAN,İLAYDA YÖRDEM,Mustafa Dağıstanlı Spor Salonu
