Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
2.04.2022,16:00,BEA5316,01,ÇAYIROVA BELEDİYESİ,75 - 55,GÖLCÜK BELEDİYESPOR,C,KOCAELİ,Darıca Kapalı Spor Salonu,,HALUK YAKIN,ESRA YILDIZ,SALİH ACAR,NAİM ÖZYEŞİLPINAR,SUDENUR DUMAN,TARIK ERDOĞAN,BURAK ŞANCI,ALEV KÖROĞLU,Darıca Kapalı Spor Salonu
3.04.2022,16:30,BEA5315,01,KİMYACİNİZ.COM HAZNEDAR DORUK SPOR,78 - 84,SEMT77 YALOVA ACARSPOR,C,İSTANBUL,Güngören Spor Kompleksi,,NURİ DİLMEN,OKAN BERK TUNÇEL,METEHAN ALAÇAM,AHMET MÜNİR GÖKMEN,MURAT SEVGİL,BİROL ÖZDAL,MURAT ÖZKAN,AYGÜN SEVGİL,Güngören Spor Kompleksi
9.04.2022,13:30,BEA5320,01,ATLETİK SPORTİF,58 - 70,ALTINOVA BELEDİYESPOR,B,İSTANBUL,İTO Yakacık Spor Salonu,,ALİ OSMAN KANIK,BATUHAN MERT GÜL,OZAN GÜNDÜZ,BATUHAN KARABİBER,HALİL İBRAHİM ÖZBEK,MURAT GÜRKAN,CİHAN EMRE ŞAHİN,BÜŞRA ERKAN,İTO Yakacık Spor Salonu
9.04.2022,15:00,BEA5330,01,ULUBEY OHTAMIŞ SPOR,87 - 57,CAMİLİ ÖRNEKSPOR,G,ORDU,Baş Pehlivan Recep Kara Spor Salonu,,ALPER TACETTİN,UMUT MEMİŞ,OSMAN CAN GÜNDOĞDU,ŞEYMA NUR TALU,TÜLAY SIRTBAŞ,MÜMİN CAN TOMAKİN,ELİF YILDIRIM,EMRAH GÜRSOY,Baş Pehlivan Recep Kara Spor Salonu
9.04.2022,16:00,BEA5329,01,AVRASYA ÜNİVERSİTESİ ERDOĞDUSPOR,75 - 93,MEÇHUL ASKER ORTAOKULU,G,TRABZON,Hayri Gür Spor Salonu,,RAMAZAN SEZER BARAN,KAMİL ALOK,İSMAİL BALPETEK,ZELİHA BAYRAKTAR,MUSA ÖZSARI,MUSTAFA MELİH AFŞİN,SALİH MUT,ABDUSSAMED PARÇA,Hayri Gür Spor Salonu
9.04.2022,17:00,BEA5319,01,TEK HEDEF SPOR,90 - 57,KARAMÜRSEL GSK,B,İZMİR,Serdar Yereli Spor Salonu,,ÖZKAN TALO,ALMİNA KOCABAŞ,OSMAN YETİŞKİN,MURAT MISIRLI,BETÜL AKDOĞAN,DİLEK DOĞAN KARACA,AYŞE SELCEN ÜŞENMEZ,OSMAN ARKIN BARUTCU,Serdar Yereli Spor Salonu
9.04.2022,17:00,BEA5317,01,EDİRNE M&amp;M,49 - 95,KAPAKLI SPOR,A,EDİRNE,Mimar Sinan Spor Salonu,,HALUK YAKIN,ECEM BOZKURT,BARIŞ ÖZTÜRK,HAKAN ŞAHİN,DENİZ AZAZ,GAMZE ERSOY,ELİF ÖÇAL,ENGİN SÜLEYMAN SİMOOĞLU,Mimar Sinan Spor Salonu
9.04.2022,18:00,BEA5325,01,KADIKÖY İSTANBUL,57 - 40,BOSSAN,E,İSTANBUL,Caferağa Spor Salonu,,AHMET KÖSE,HÜSEYİN SÖYLEMEZOĞLU,GÜNEY BİRLİK,RAHŞAN ŞEBNEM TÜMER,DİDEM ARPACI KARAGÖZ,ECE DİKMENLİ,NAZLI TUZCUOĞLU,SİNAN ERSOY,Caferağa Spor Salonu
10.04.2022,14:00,BEA5328,01,YOZGAT YURDUM GSK,63 - 70,KONYA BASKET,F,YOZGAT,Rıza Kayaalp S.S,,UMUT MEMİŞ,FATİH OĞUZHAN,ALİ BARAN TECİRLİ,VEYSEL PEKDOĞAN,ARZU KESEROĞLU,SERAP KIZILAY,MUSTAFA METİN DOĞAN,SÜLEYMAN YANCIOĞLU,Rıza Kayaalp S.S
10.04.2022,16:00,BEA5326,01,SAKARYA BÜYÜKŞEHİR BELEDİYESPOR,73 - 63,BESK,E,SAKARYA,Sakarya Atatürk Spor Salonu,,SÜLEYMAN EREN PEKDOĞAN,CANER BAHADIR,HASAN OK,UĞUR ERHAN DEDEŞAH,FECRİYE GÜDER,ASLIHAN ONAR,GİZEM ERSÖZ TİRYAKİ,MESUT BORAZAN,Sakarya Atatürk Spor Salonu
10.04.2022,16:00,BEA5327,01,YENİŞEHİR BASKETBOL,48 - 91,SÖĞÜTSEN SERAMİK,F,MERSİN,Edip Buran Spor Salonu,,MUSTAFA AKSOY,ALİ CAN YILMAZ,MUHAMMED TURP,YALÇIN DEDE,KADER DÜZGÜN,RABİA YILDIZ ÖZTÜRK,İHSAN SARI,SABAHİTTİN KAZAN,Edip Buran Spor Salonu
10.04.2022,16:00,BEA5331,01,MALATYA BÜYÜKŞEHİR BELEDİYESPOR,60 - 67,1955 BATMAN BELEDİYESPOR,H,MALATYA,Malatya Merkez Spor Salonu,,AYGÜN AKGÜL,EMRE YELDAŞ,AHMET MALİK ŞAN,SEDA ÇELİKYÜZ,MELTEM BULUREL,SUAT BULUREL,AYŞEHAN BARUT,BURHAN GÖKSU,Malatya Merkez Spor Salonu
10.04.2022,16:00,BEA5332,01,KONGRE LİSESİ,86 - 92,İLİÇ,H,SİVAS,4 Eylül Spor Salonu,,MUSTAFA BAŞTÜRK,SONER TÜRKER,MUHAMMET CAN MERİÇ,MEHMET ONUR KARACA,İCLAL MALATYALI,ERCAN GÜNAYDIN,ALP KAAN GÜNAYDIN,BOĞAÇHAN KARABAĞ,4 Eylül Spor Salonu
