Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.10.2019,15:15,1BA2188,02,BOTAŞ,64 - 76,GALATASARAY,,ANKARA,Ankara Dsi Etlik Spor Salonu,TİVİBU Spor,ÖNDER YILMAZ,SÜLEYMAN DAĞDER DAĞLI,ANIL VEZİROĞLU,ÖNDER ŞENEL,VEYSEL SİNAN TUNCER,GÖZDE ÖZBEK,ONUR YEŞİLBAĞ,RESUL GEÇER,Ankara Dsi Etlik Spor Salonu
20.10.2019,16:30,1BA2189,02,HATAY BŞB.,97 - 58,SAMSUN CANİK BELEDİYE,,HATAY,Antakya Spor Salonu,,KEREM YILMAZ,HALİL ERKOÇ,ALİCAN ALICI,MUHAMMED DİYAÜDDİN SAĞIR,GAMZE İNAL,YUSUF GÜMÜŞ,YÜSRA BAKIRCI,MUSTAFA BEREKET,Antakya Spor Salonu
26.10.2019,14:00,1BA2190,03,ÇANKAYA ÜNİVERSİTESİ,76 - 85,BİREVİM ELAZIĞ İL ÖZEL İDARE,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,ERHAN GÜRSEL,GÖKSUN ÖZ,HANDE ÖZTÜRK,İBRAHİM EMRE AYDEMİR,SİMAY ÇAKMAK,SİNA KÜÇÜKDİLEK,FUNDA KONCA,YUNUS KAHRAMAN,Ankara Spor Salonu
26.10.2019,15:15,1BA2191,03,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,54 - 62,BOTAŞ,,MERSİN,Servet Tazegül Spor Salonu,TİVİBU Spor,FATİH GÜLER,OZAN GÖNEN,BURAK YILMAZ,YEŞİM ATUŞ KARAGÖZ,MELDA KÖKLÜER,MEHMET ALİ ÖNCÜ,ŞÜKRÜ SITKI,SÜREYYA KANALICI,Servet Tazegül Spor Salonu
26.10.2019,19:30,1BA2195,03,SAMSUN CANİK BELEDİYE,55 - 80,OGM ORMANSPOR,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,SERTAN KIRKLAR,MÜNEVVER ÖZEMRE,BATUHAN KÜMÜKOĞLU,ERHAN ELBİR,ÇAĞRI TEMUR,MERVE SERDAR,FURKAN ÜNLÜ,HÜSEYİN MERT ŞEKER,Mustafa Dağıstanlı Spor Salonu
27.10.2019,15:15,1BA2196,03,BELLONA KAYSERİ BASKETBOL,96 - 91,BEŞİKTAŞ TRC İNŞAAT,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,İBRAHİM ALTINTAŞ,İZEL DENİZ PEHLİVAN ÇAKICI,EYYÜP AYHAN,BAHA KAÇIN,BÜŞRA ALAN,ÇİĞDEM  ÖZKAN,EMRE KARAKAYA,DESTİNA HASTA,Kadir Has Kongre Merkezi Spor Salonu
27.10.2019,17:30,1BA2192,03,FENERBAHÇE ÖZNUR KABLO,62 - 59,HATAY BŞB.,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,ORKUN YURTTAŞ,EGEMEN ERCAN,NİHAT ÇETİN,HAKAN BEŞTEPE,BEGÜM SAVAŞ,GÖZDE BEGÜM AKÜZÜM,ESER FIRIL,ECE DİKMENLİ,Fenerbahçe Metro Enerji Spor Salonu
28.10.2019,14:00,1BA2193,03,İZMİT BELEDİYESPOR,101 - 94,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,AYDIN KARAÇAM,YİĞİT GÖNÜLTAŞ,SEDA ESEN,RAHŞAN ŞEBNEM TÜMER,EBRU ÖZMEN,SÜLEYMAN SIRRI YÜKSEL,ENGİN DANIŞMAN,ÖZGÜR YAMAN,Kocaeli Atatürk Spor Salonu
2.11.2019,15:15,1BA2197,04,OGM ORMANSPOR,65 - 80,FENERBAHÇE ÖZNUR KABLO,,ANKARA,M. Sait Zarifoğlu Spor Salonu,TİVİBU Spor,ÖNDER YILMAZ,OZAN GÖNEN,BENHÜR İRCEL,MUSTAFA DURGUT,VEYSEL SİNAN TUNCER,SİNA KÜÇÜKDİLEK,FATİH ŞEN,RESUL GEÇER,M. Sait Zarifoğlu Spor Salonu
2.11.2019,16:00,1BA2202,04,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,80 - 96,BELLONA KAYSERİ BASKETBOL,,ADANA,Atatürk Spor Salonu,,ERGİN SARI,OGÜN CILIZ,İSMAİL BİNBİR,MUHAMMED DİYAÜDDİN SAĞIR,MEHTAP TOSUN,BURAK SEZEN,DENİZ ORGÜN,HÜLYA ÖZKAN,Atatürk Spor Salonu
3.11.2019,14:00,1BA2201,04,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,72 - 81,GALATASARAY,,MERSİN,Servet Tazegül Spor Salonu,,UĞUR ÖZEN,İZEL DENİZ PEHLİVAN ÇAKICI,UMUT ÖZGÜN ERGÜN,YEŞİM ATUŞ KARAGÖZ,SÜREYYA KANALICI,LEVENT YORULMAZ,ŞÜKRÜ SITKI,RABİA YILDIZ ÖZTÜRK,Servet Tazegül Spor Salonu
3.11.2019,15:15,1BA2200,04,BEŞİKTAŞ TRC İNŞAAT,57 - 60,ÇANKAYA ÜNİVERSİTESİ,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,TİVİBU Spor,FATİH GÜLER,HALİL ERKOÇ,NİHAT ÇETİN,ALPER ERİN,AHMET ERKASAP,ZAFER RİFAİ,GÖZDE BEGÜM AKÜZÜM,ŞERMİN NAZLIGÜL,Akatlar Spor ve Kültür Kompleksi
3.11.2019,16:00,1BA2199,04,BOTAŞ,90 - 31,SAMSUN CANİK BELEDİYE,,ANKARA,Ankara Dsi Etlik Spor Salonu,,ORKUN YURTTAŞ,SEYHAN TOPALOĞLU,NİYAZİ YASİN KAHRAMAN,BURAK DEDE,MURATCAN KOLÇAK,SİNA KÜÇÜKDİLEK,ARDA GÜRBÜZ,MEHTAP ADIGÜZEL,Ankara Dsi Etlik Spor Salonu
3.11.2019,16:30,1BA2203,04,HATAY BŞB.,76 - 67,İZMİT BELEDİYESPOR,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,TUNÇTAN DURMUŞCAN,ABDULLAH İLİK,ALPER ELÇİKOCA,BESTAMİ GÜL,YUSUF DURAN,ŞEYMA ÖZ TUZLUOĞLU,YÜSRA BAKIRCI,EMRE ÇULHA,Antakya Spor Salonu
9.11.2019,13:00,1BA2206,05,SAMSUN CANİK BELEDİYE,76 - 82,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,NAZLI ÇİSİL GÜNGÖR,YİĞİT GÖNÜLTAŞ,AHMET MURAT ARIKANLI,NAZLI AYYILDIZ TURAN,ESRA BAYZAT,KÜBRA YILDIZ,HÜSEYİN MERT ŞEKER,ÇAĞRI TEMUR,Mustafa Dağıstanlı Spor Salonu
9.11.2019,13:30,1BA2204,05,ÇANKAYA ÜNİVERSİTESİ,80 - 68,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,İZEL DENİZ PEHLİVAN ÇAKICI,UYGAR KURT,SAMET ERDOĞAN,SEMAHATTİN YILDIZ,FUNDA KONCA,SİNA KÜÇÜKDİLEK,SİMAY ÇAKMAK,NİHAN ÜNSAL,Ankara Spor Salonu
9.11.2019,14:00,1BA2210,05,İZMİT BELEDİYESPOR,80 - 83,OGM ORMANSPOR,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,SÜLEYMAN DAĞDER DAĞLI,AHMET TANER İBİN,HANDE ÖZTÜRK,MELİH SABRİ KAZMAZ,HANDE DEMİRKOL,ÖZGÜR YAMAN,MAHMUT CAYLAN,EBRU ÖZMEN,Kocaeli Atatürk Spor Salonu
9.11.2019,15:15,1BA2205,05,GALATASARAY,69 - 66,BİREVİM ELAZIĞ İL ÖZEL İDARE,,İSTANBUL,Ahmet Cömert Spor Salonu,TİVİBU Spor,TEKİN ÖZÜBİR,MUHAMMET MUSTAFA AKILLIOĞLU,ALİCAN ALICI,ENİS GÜREL,BİROL ŞİMŞEK,ERMAN YÜCEL,SEMRA AKDUMAN,EMRAH RİFAİ,Ahmet Cömert Spor Salonu
9.11.2019,16:00,1BA2208,05,BELLONA KAYSERİ BASKETBOL,77 - 59,HATAY BŞB.,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,TURGUT IŞIK,CEMİL UYGÜL,SEDA ESEN,BAHA KAÇIN,MELİKE DENİZ BAYRAM,CELAL AKSOY,İSMAİL DULDA,FATİH SAVAŞKAN,Kadir Has Kongre Merkezi Spor Salonu
9.11.2019,17:30,1BA2207,05,FENERBAHÇE ÖZNUR KABLO,56 - 48,BOTAŞ,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,TUNÇTAN DURMUŞCAN,HALİL ERKOÇ,SEDEF YARICI,ALPER ERİN,BEGÜM SAVAŞ,ESER FIRIL,İREM KESKİN,GÖRKEM GÖRGÜLÜ,Fenerbahçe Metro Enerji Spor Salonu
23.11.2019,14:00,1BA2213,06,SAMSUN CANİK BELEDİYE,48 - 69,GALATASARAY,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,ERGİN SARI,MEHMET ONUR SÖNMEZ,SEDEF YARICI,MEHMET SERDAR ÇÖZELİ,ESRA BAYZAT,KÜBRA YILDIZ,MURAT ŞENDERE,BATUHAN BERK DEMİR,Mustafa Dağıstanlı Spor Salonu
23.11.2019,15:00,1BA2211,06,OGM ORMANSPOR,58 - 55,BELLONA KAYSERİ BASKETBOL,,ANKARA,M. Sait Zarifoğlu Spor Salonu,,TUNÇTAN DURMUŞCAN,TOLGA EDİS,MUHAMMED MURAT ZAFER,DERYA ANTAŞ,SAHRA ÇOKER,VEYSEL SİNAN TUNCER,FATİH ŞEN,KAMİL TOSUN,M. Sait Zarifoğlu Spor Salonu
23.11.2019,15:15,1BA2212,06,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,59 - 83,FENERBAHÇE ÖZNUR KABLO,,MERSİN,Servet Tazegül Spor Salonu,TİVİBU Spor,İBRAHİM ALTINTAŞ,AHMET TANER İBİN,MESUT ÖZTÜRK,YEŞİM ATUŞ KARAGÖZ,RABİA YILDIZ ÖZTÜRK,MEHMET ALİ ÖNCÜ,LEVENT YORULMAZ,ŞÜKRÜ SITKI,Servet Tazegül Spor Salonu
23.11.2019,16:00,1BA2214,06,BOTAŞ,65 - 78,İZMİT BELEDİYESPOR,,ANKARA,Ankara Dsi Etlik Spor Salonu,,TURGUT IŞIK,NAZLI ÇİSİL GÜNGÖR,MUSTAFA CANDEMİR TABAK,ZAFER ÖZGÜN,SİMAY ÇAKMAK,TUNCER ULUŞEKER,İSMAİL FULSER,YUNUS KAHRAMAN,Ankara Dsi Etlik Spor Salonu
24.11.2019,15:15,1BA2215,06,BEŞİKTAŞ TRC İNŞAAT,87 - 76,BİREVİM ELAZIĞ İL ÖZEL İDARE,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,TİVİBU Spor,SÜLEYMAN DAĞDER DAĞLI,AHMET KEMAL DİGİLLİ,MÜNEVVER ÖZEMRE,HAKAN BEŞTEPE,AYŞE SERVER SEZER,KEREM SIRMAGİL,SEDA İŞLER,ECE DİKMENLİ,Akatlar Spor ve Kültür Kompleksi
24.11.2019,17:00,1BA2217,06,HATAY BŞB.,70 - 76,ÇANKAYA ÜNİVERSİTESİ,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,YÜCEL ÇİLİNGİR,BENHÜR İRCEL,HANDE ÖZTÜRK,ALİ ATICI,GAMZE İNAL,ŞEYMA ÖZ TUZLUOĞLU,YÜSRA BAKIRCI,YUSUF GÜMÜŞ,Antakya Spor Salonu
30.11.2019,14:00,1BA2219,07,BİREVİM ELAZIĞ İL ÖZEL İDARE,95 - 86,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,ELAZIĞ,Elazığ İl Özel İdare S.S.,,TURGUT IŞIK,AHMET MURAT ARIKANLI,SEDA ESEN,NAİL DEĞİRMENCİ,AYŞE GÜNHAN,SEMANUR BOZKURT,FATMA SELCEN HATİPOĞLU,DİDEM YAVUZ SÖYLER,Elazığ İl Özel İdare S.S.
30.11.2019,16:00,1BA2223,07,FENERBAHÇE ÖZNUR KABLO,103 - 24,SAMSUN CANİK BELEDİYE,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,"Youtube / TBF TV,FB TV",SÜLEYMAN DAĞDER DAĞLI,MÜNEVVER ÖZEMRE,HAKAN GEREY,BURCU KOCAOĞLU SANCAR,İREM KESKİN,GÖZDE BEGÜM AKÜZÜM,SEDA İŞLER,SEÇİL SILA KORALP,Fenerbahçe Metro Enerji Spor Salonu
30.11.2019,17:00,1BA2220,07,İZMİT BELEDİYESPOR,92 - 79,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,,KOCAELİ,Kocaeli Atatürk Spor Salonu,Youtube / TBF TV,SAMİ ÖZEL,BENHÜR İRCEL,CEMİL UYGÜL,EBRU ÖZTAŞKIRAN,AYCAN PEKER,MEHTAP DANIŞMAN,ENGİN DANIŞMAN,UĞUR TÜRKYILMAZ,Kocaeli Atatürk Spor Salonu
1.12.2019,13:00,1BA2218,07,ÇANKAYA ÜNİVERSİTESİ,76 - 82,OGM ORMANSPOR,,ANKARA,Ankara Spor Salonu,TİVİBU Spor,TAHSİN KUZU,MEHMET ONUR SÖNMEZ,SEDEF YARICI,FİLİZ ÖGET,MEHTAP ADIGÜZEL,SİNA KÜÇÜKDİLEK,SİBEL FAZLIOĞLU,İSMAİL FULSER,Ankara Spor Salonu
1.12.2019,15:15,1BA2221,07,GALATASARAY,83 - 67,BEŞİKTAŞ TRC İNŞAAT,,İSTANBUL,Ahmet Cömert Spor Salonu,TİVİBU Spor,SERTAN KIRKLAR,NAZLI ÇİSİL GÜNGÖR,BATUHAN KÜMÜKOĞLU,SAVAŞ BAYRAM ERTÜRK,MELDA ÇAKIRCA,ZAFER RİFAİ,OSMAN AŞIK,GÜL URASLI,Ahmet Cömert Spor Salonu
1.12.2019,16:00,1BA2224,07,BELLONA KAYSERİ BASKETBOL,61 - 58,BOTAŞ,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,TEKİN ÖZÜBİR,OZAN GÖNEN,YİĞİT GÖNÜLTAŞ,ALİ ATICI,SEVGİ ÖZÇELİK GÜNDÜZ,CELAL AKSOY,EMRE KARAKAYA,GÖZDE ÇULFACI,Kadir Has Kongre Merkezi Spor Salonu
7.12.2019,14:00,1BA2225,08,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,82 - 76,BELLONA KAYSERİ BASKETBOL,,MERSİN,Servet Tazegül Spor Salonu,,EGEMEN ERCAN,AHMET KEMAL DİGİLLİ,MUZAFFER VARDARLI,YUSUF BÜYÜKFİDAN,RABİA YILDIZ ÖZTÜRK,MEHMET ALİ ÖNCÜ,ŞÜKRÜ SITKI,ÖZNUR ELMAS,Servet Tazegül Spor Salonu
7.12.2019,14:00,1BA2226,08,SAMSUN CANİK BELEDİYE,77 - 90,İZMİT BELEDİYESPOR,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,SERTAN KIRKLAR,HALİL ERKOÇ,HANDE ÖZTÜRK,ERHAN ELBİR,ESRA BAYZAT,MERVE SERDAR,TAYFUN KARAKUM,DAMLA CAN ASAN,Mustafa Dağıstanlı Spor Salonu
8.12.2019,15:15,1BA2230,08,FENERBAHÇE ÖZNUR KABLO,69 - 66,GALATASARAY,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,YÜCEL ÇİLİNGİR,KEREM YILMAZ,BENHÜR İRCEL,SAVAŞ BAYRAM ERTÜRK,GÜLTEKİN KABAŞ,ESER FIRIL,SEÇİL SILA KORALP,GÖRKEM GÖRGÜLÜ,Fenerbahçe Metro Enerji Spor Salonu
8.12.2019,16:00,1BA2229,08,BOTAŞ,61 - 71,ÇANKAYA ÜNİVERSİTESİ,,ANKARA,Ankara Dsi Etlik Spor Salonu,,İBRAHİM ALTINTAŞ,ABDULLAH İLİK,SEDA ESEN,HALDUN KUNT,İREM ERGÜN,FATİH DEMİRCİ,BİLAL UZGÖREN,FATİH ŞEN,Ankara Dsi Etlik Spor Salonu
8.12.2019,17:00,1BA2231,08,HATAY BŞB.,80 - 79,BİREVİM ELAZIĞ İL ÖZEL İDARE,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,TEKİN ÖZÜBİR,ALPER ELÇİKOCA,MESUT ÖZTÜRK,SERKAN SU,SEMRA UĞRAŞAN,ŞEYMA ÖZ TUZLUOĞLU,YÜSRA BAKIRCI,ÇAĞLA ÇAY,Antakya Spor Salonu
9.12.2019,18:00,1BA2228,08,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,72 - 76,BEŞİKTAŞ TRC İNŞAAT,,ADANA,Atatürk Spor Salonu,TİVİBU Spor,MURAT CİNER,YİĞİT EMRE ŞİMŞEK,BURAK YILMAZ,MUHAMMED DİYAÜDDİN SAĞIR,MEHTAP TOSUN,MUSTAFA ERDİNÇ,HÜSEYİN ÖKMEN,DENİZ ORGÜN,Atatürk Spor Salonu
14.12.2019,14:00,1BA2233,09,BİREVİM ELAZIĞ İL ÖZEL İDARE,105 - 76,OGM ORMANSPOR,,ELAZIĞ,Elazığ İl Özel İdare S.S.,Youtube / TBF TV,İBRAHİM ALTINTAŞ,ERHAN GÜRSEL,ABDULLAH İLİK,NAİL DEĞİRMENCİ,AYŞE GÜNHAN,SEMANUR BOZKURT,FATMA SELCEN HATİPOĞLU,ERDAL KALEM,Elazığ İl Özel İdare S.S.
14.12.2019,14:00,1BA2234,09,GALATASARAY,101 - 83,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,İSTANBUL,Ahmet Cömert Spor Salonu,,ORKUN YURTTAŞ,TOLGA EDİS,İSMAİL BİNBİR,EBRU ÖZTAŞKIRAN,AYŞE SERVER SEZER,ESİN MÜEZZİNOĞLU,HİLMİ CANKUT AYNAR,ALPKAN HACIYAKUPOĞLU,Ahmet Cömert Spor Salonu
14.12.2019,15:15,1BA2237,09,İZMİT BELEDİYESPOR,66 - 85,FENERBAHÇE ÖZNUR KABLO,,KOCAELİ,Kocaeli Atatürk Spor Salonu,TİVİBU Spor,TAHSİN KUZU,İZEL DENİZ PEHLİVAN ÇAKICI,BURAK YILMAZ,ZAFER ÖZGÜN,MEHTAP DANIŞMAN,AYCAN PEKER,SÜLEYMAN SIRRI YÜKSEL,ENGİN DANIŞMAN,Kocaeli Atatürk Spor Salonu
14.12.2019,16:00,1BA2236,09,BELLONA KAYSERİ BASKETBOL,73 - 58,SAMSUN CANİK BELEDİYE,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,FATİH GÜLER,MUHAMMED MURAT ZAFER,SAMET ERDOĞAN,ABDULLAH ÖZSUVEREN,ZEHRA SERTKAYA,BÜŞRA ALAN,ELİF CENGİZ,ÇİĞDEM  ÖZKAN,Kadir Has Kongre Merkezi Spor Salonu
14.12.2019,18:30,1BA2232,09,ÇANKAYA ÜNİVERSİTESİ,71 - 70,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,ÖNDER YILMAZ,SÜLEYMAN DAĞDER DAĞLI,KEREM YILMAZ,İBRAHİM EMRE AYDEMİR,MURATCAN KOLÇAK,SİNA KÜÇÜKDİLEK,ONUR YEŞİLBAĞ,TUNCER ULUŞEKER,Ankara Spor Salonu
15.12.2019,16:30,1BA2238,09,BEŞİKTAŞ TRC İNŞAAT,81 - 53,HATAY BŞB.,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,TİVİBU Spor,TURGUT IŞIK,MUHAMMET MUSTAFA AKILLIOĞLU,AYHAN BAYKARA,MUSTAFA DURGUT,GÜLİZ KONCA ADİLLER,GÜL URASLI,LAL DENİZ ÇELİKER,SEÇİL SILA KORALP,Akatlar Spor ve Kültür Kompleksi
21.12.2019,14:00,1BA2239,10,OGM ORMANSPOR,75 - 70,BEŞİKTAŞ TRC İNŞAAT,,ANKARA,M. Sait Zarifoğlu Spor Salonu,,ÖNDER YILMAZ,CEMİL UYGÜL,SEDEF YARICI,LÜTFİYE TAŞPINAR,NİHAN ÜNSAL,FATİH ŞEN,FATMA ÇELİK,ONUR YEŞİLBAĞ,M. Sait Zarifoğlu Spor Salonu
21.12.2019,14:00,1BA2241,10,SAMSUN CANİK BELEDİYE,53 - 74,ÇANKAYA ÜNİVERSİTESİ,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,ORKUN YURTTAŞ,ANIL VEZİROĞLU,NİYAZİ YASİN KAHRAMAN,ERHAN ELBİR,TAYFUN KARAKUM,ÇAĞRI TEMUR,HÜSEYİN MERT ŞEKER,BİLGE SANCAR,Mustafa Dağıstanlı Spor Salonu
21.12.2019,14:00,1BA2245,10,HATAY BŞB.,73 - 96,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,AYDIN KARAÇAM,SEYHAN TOPALOĞLU,ALİCAN ALICI,SERKAN SU,GAMZE İNAL,ŞEYMA ÖZ TUZLUOĞLU,RECEP CEVDET ÖZSOY,YÜSRA BAKIRCI,Antakya Spor Salonu
21.12.2019,16:00,1BA2242,10,BOTAŞ,79 - 73,BİREVİM ELAZIĞ İL ÖZEL İDARE,,ANKARA,Ankara Dsi Etlik Spor Salonu,,ERGİN SARI,EGEMEN ERCAN,HANDE ÖZTÜRK,ZAFER ÖZGÜN,SİBEL FAZLIOĞLU,SİNA KÜÇÜKDİLEK,TUNCER ULUŞEKER,SERDAR KARAGÜÇ,Ankara Dsi Etlik Spor Salonu
21.12.2019,18:00,1BA2243,10,İZMİT BELEDİYESPOR,76 - 80,GALATASARAY,,KOCAELİ,Kocaeli Atatürk Spor Salonu,TİVİBU Spor,İBRAHİM ALTINTAŞ,OGÜN CILIZ,ALPER ELÇİKOCA,ALPER ERİN,GAMZE KURT,ÖZGÜR YAMAN,YILDIZ BUĞDACI,ALEV KÖROĞLU,Kocaeli Atatürk Spor Salonu
22.12.2019,16:00,1BA2244,10,FENERBAHÇE ÖZNUR KABLO,89 - 55,BELLONA KAYSERİ BASKETBOL,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,UĞUR ÖZEN,AHMET MURAT ARIKANLI,MÜNEVVER ÖZEMRE,MELİH SABRİ KAZMAZ,SEHER KAZANÇ,SEDA İŞLER,FATMA GÖK,ECE DİKMENLİ,Fenerbahçe Metro Enerji Spor Salonu
