Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
6.10.2018,13:00,BGL265,01,GALATASARAY,70 - 91,ANADOLU EFES,A,İSTANBUL,Ahmet Cömert Spor Salonu,,ZİYA ÖZORHON,TURGUT KARATOP,BERK KURTULMUŞ,BURAK DEMİR,FARUK RAMOĞLU,HİLMİ CANKUT AYNAR,AYGÜN SEVGİL,EROL TAHTAKESEN,Ahmet Cömert Spor Salonu
6.10.2018,13:30,BGL266,01,FENERBAHÇE BEKO,94 - 63,TÜRK TELEKOM,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,MEHMET KARABİLECEN,SAMET TEKİN,FATİH ERDOĞAN,NEJAT YENİATAKAN,BEGÜM SAVAŞ,SEDA İŞLER,DEMET ULUCUTSOY,İREM KESKİN,Fenerbahçe Metro Enerji Spor Salonu
6.10.2018,17:30,BGL267,01,PINAR KARŞIYAKA,67 - 43,ADATIP SAKARYA BÜYÜKŞEHİR BELEDİYE BASKETBOL,B,İZMİR,Karşıyaka Selçuk Yaşar Tesisleri,,POLAT PARLAK,BARIŞ BURAK DURMUŞ,RAHMİ GÜNER,BURAK BABAOĞLU,İLAYDA DİNÇEL,HALİDE KAYA,FATMA DÖNMEZ,MURAT GEDİK,Karşıyaka Selçuk Yaşar Tesisleri
7.10.2018,13:00,BGL268,01,BANVİT BASKETBOL,97 - 45,SELÇUKLU BASKETBOL,B,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,OSMAN SİNAN İŞGÜDER,KAAN DAYAN,YILDIZ TURAN,MURAT KARTAL,IŞIL ÖZKAN,MUSA ÇALIŞKAN,OGÜN KURTULUŞ,ECE ONUR,Banvit Kara Ali Acar Spor Salonu
7.10.2018,13:00,BGL271,01,AFYON BELEDİYESİSPOR,67 - 91,TOFAŞ,A,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,,ÖZLEM YALMAN,HÜSEYİN ÇAMCI,YASİN AK,EREN KÜÇÜKSOLAKOĞLU,HÜLYA KOZAN,HASAN ALİ TUTAR,HASAN GÖRDES,HATİCE OKÇU,Prof. Dr. Veysel Eroğlu Spor Salonu
7.10.2018,14:00,BGL269,01,TED ANKARA KOLEJLİLER,85 - 68,BAHÇEŞEHİR KOLEJİ,B,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,AYTUĞ EKTİ,SÜLEYMAN TEPE,ÖMER USLU,MUSTAFA KOCAEREN,SİBEL FAZLIOĞLU,SERDAR KARAGÜÇ,ANIL ENDER DURGUN,FATMA ÇELİK,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
7.10.2018,14:00,BGL270,01,İSTANBUL BBSK,70 - 71,BEŞİKTAŞ,B,İSTANBUL,Cebeci Spor Salonu,,AHMET TATLICI,ALPER GÖKÇEBEL,BUĞRA CEM İŞLEK,EMRAH CAN TATLI,ŞAZİYE SİMSAR YAKIN,KEREM SIRMAGİL,YÜCEL FIRAT,EMRAH RİFAİ,Cebeci Spor Salonu
7.10.2018,15:00,BGL272,01,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,84 - 89,GELİŞİM KOLEJİ,A,İSTANBUL,Gazanfer Bilge,,SEMİH VURAL,HÜSEYİN SÖYLEMEZOĞLU,ASLI KOÇAK,HÜSEYİN OSMAN BÜYÜKGÖKSU,TUĞÇE KAYA,YUSUF YELESDAĞ,BİROL ŞİMŞEK,BİROL ÖZDAL,Gazanfer Bilge
7.10.2018,16:00,BGL274,01,DARÜŞŞAFAKA BASKETBOL,79 - 47,GAZİANTEP BASKETBOL,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,SERHAT BÜKER,ABDURRAHMAN İNAL,RIDVAN ARDA DEMİRCİ,FİRDEVS EBRU ONARAN,GÜLİZ KONCA ADİLLER,ZAFER RİFAİ,GÜL URASLI,HİLMİ CANKUT AYNAR,Darüşşafaka Ayhan Şahenk Spor Salonu
12.10.2018,14:00,BGL277,02,GELİŞİM KOLEJİ,79 - 107,FENERBAHÇE BEKO,A,İZMİR,Gelişim Koleji S.S.,,ZAFER YILMAZ,HASAN BORA AKSU,HAKAN YİĞİT,İSMAİL ATLAYAN,CANSU ÇOBAN,MESUT KARABULUT,FATMA DÖNMEZ,ONUR BURAK,Gelişim Koleji S.S.
13.10.2018,15:00,BGL278,02,ANADOLU EFES,125 - 63,AFYON BELEDİYESİSPOR,A,İSTANBUL,Ahmet Cömert Spor Salonu,,ALİ ŞAKACI,HEYBET NASIROĞLU,GÜNDOĞAN ALİ BALABAN,BURCU KOCAOĞLU SANCAR,CEYDA KAPKAÇ,AYGÜN SEVGİL,GÜL URASLI,BEKİR SEVİMLİ,Ahmet Cömert Spor Salonu
14.10.2018,13:00,BGL281,02,SELÇUKLU BASKETBOL,55 - 74,GAZİANTEP BASKETBOL,B,KONYA,Selçuklu Belediyesi Spor Salonu,,MEHMET SERDAR ÜNAL,OSMAN CAN GÜNDOĞDU,KÜBRA KENDİRLİ,LÜTFİYE TAŞPINAR,SÜLEYMAN KEMAL HOROZOĞLU,VEDAT ORHAN,ÖMER FARUK SARI,,Selçuklu Belediyesi Spor Salonu
14.10.2018,13:00,BGL275,02,TÜRK TELEKOM,93 - 89,TAC NEF,A,ANKARA,Ankara Spor Salonu (Küçük),,KEREM BAKİ,ALİ CAN YILMAZ,OSMAN YETİŞKİN,NİYAZİ ALİŞAN,İSMAİL FULSER,MEHMET AKİF CUMHURLU,NİHAN ÜNSAL,MUSA SAFA SARI,Ankara Spor Salonu (Küçük)
14.10.2018,14:00,BGL283,02,BAHÇEŞEHİR KOLEJİ,49 - 76,BANVİT BASKETBOL,B,İSTANBUL,Caferağa Spor Salonu,,ALİ SERKAN EMLEK,MEHMET BARUT,ERCAN BOZDOĞAN,NEJAT YENİATAKAN,ARZU KÖRKEN,SERHAT LEVENT,SAMET AKYÜREK,VEDAT SAVAŞ,Caferağa Spor Salonu
14.10.2018,14:00,BGL284,02,TED ANKARA KOLEJLİLER,71 - 79,PINAR KARŞIYAKA,B,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,HALİL BALDEMİR,TAYLAN KAYA,MUHAMMED TURP,HASAN GÜNGÖR,ZEYNEP ÖZMEN,GÖKHAN BAŞARAN,MELTEM KOLÇAK,HAKAN ÜNAL,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
14.10.2018,15:00,BGL282,02,ADATIP SAKARYA BÜYÜKŞEHİR BELEDİYE BASKETBOL,65 - 79,İSTANBUL BBSK,B,SAKARYA,Sakarya Spor Salonu,,DUHAN KÖYİÇİ,RIDVAN CÖMERT,MERİÇ BAYAZIT,MEHMET İSMET BAYRİ,ASLIHAN ONAR,ABDULLAH ŞEREMET,MESUT BORAZAN,KADRİYE ÇAKA,Sakarya Spor Salonu
14.10.2018,16:00,BGL279,02,GALATASARAY,51 - 71,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,A,İSTANBUL,Ahmet Cömert Spor Salonu,,KAAN BÜYÜKÇİL,MERT KAYALI,BEYHAN ERBİLGİN,GÖZDE ERSÖZ,BİROL ŞİMŞEK,ERMAN YÜCEL,BEKİR SEVİMLİ,OSMAN OKUDAN,Ahmet Cömert Spor Salonu
14.10.2018,16:00,BGL280,02,BEŞİKTAŞ,61 - 75,DARÜŞŞAFAKA BASKETBOL,B,İSTANBUL,Süleyman Seba S.Salonu,,MEHMET OZAN ÇAKAR,İSMAİL BALPETEK,BERK BEŞGEN,AHMET MÜNİR GÖKMEN,GÜLİZ KONCA ADİLLER,ALİ MALÇOK,ŞERMİN NAZLIGÜL,ŞAZİYE SİMSAR YAKIN,Süleyman Seba S.Salonu
20.10.2018,13:00,BGL294,03,BANVİT BASKETBOL,84 - 68,PINAR KARŞIYAKA,B,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,AHMET TATLICI,RIDVAN ARDA DEMİRCİ,BUĞRA CEM İŞLEK,AHMET GÜNERLİ,ERCAN ÇAVUŞOĞLU,MERT TELLİBAYRAKTAR,METİN IŞIK,GÜLŞAH GÖNÜL,Banvit Kara Ali Acar Spor Salonu
20.10.2018,14:00,BGL292,03,GAZİANTEP BASKETBOL,57 - 56,BAHÇEŞEHİR KOLEJİ,B,GAZİANTEP,Karataş Şahinbey Spor Salonu,,MUSA KAZIM ÇETİN,ABDURRAHMAN İNAL,ÖMER USLU,SÜLEYMAN AŞIK,UĞUR ŞAHAN,EKMEL CENGİZ,PINAR ŞAHİN,ALİ DALYANOĞLU,Karataş Şahinbey Spor Salonu
20.10.2018,14:00,BGL288,03,FENERBAHÇE BEKO,91 - 87,GALATASARAY,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,HALİL BALDEMİR,ALPER GÖKÇEBEL,HASAN OK,ALİ RIZA YILMAZ,YEŞİM ÖZCAN ÖZTÜRK,EBRU ULUDOĞAN,GÖZDE BEGÜM AKÜZÜM,SEDA İŞLER,Fenerbahçe Metro Enerji Spor Salonu
20.10.2018,16:30,BGL289,03,AFYON BELEDİYESİSPOR,52 - 87,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,A,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,,POLAT PARLAK,KAAN DAYAN,YILDIZ TURAN,TURAN CAN OCAKOĞLU,HATİCE OKÇU,HASAN ALİ TUTAR,HASAN GÖRDES,MEHMET KARAARSLAN,Prof. Dr. Veysel Eroğlu Spor Salonu
20.10.2018,17:30,BGL293,03,İSTANBUL BBSK,61 - 73,TED ANKARA KOLEJLİLER,B,İSTANBUL,Cebeci Spor Salonu,,ALPER ÖZGÖK,SAMET TEKİN,ASLI KOÇAK,GÖRKEM BIÇAKCIOĞLU,ŞAZİYE SİMSAR YAKIN,YUSUF YELESDAĞ,HİLMİ CANKUT AYNAR,EMRAH RİFAİ,Cebeci Spor Salonu
21.10.2018,14:00,BGL286,03,TÜRK TELEKOM,77 - 75,GELİŞİM KOLEJİ,A,ANKARA,Ankara Spor Salonu (Küçük),,ALPER ALTUĞ KÖSELERLİ,ENES DURAN,SÜLEYMAN KAAN KESKİN,BURAK DEDE,NİHAN ÜNSAL,SERKAN ÇADIR,FATİH DEMİRCİ,FEVZİ CAN ÜRESİN,Ankara Spor Salonu (Küçük)
21.10.2018,16:00,BGL290,03,DARÜŞŞAFAKA BASKETBOL,89 - 59,SELÇUKLU BASKETBOL,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,YENER YILMAZ,HÜSEYİN ÇAMCI,BARIŞ BURAK DURMUŞ,ÖMER KESKİN,BEGÜM SAVAŞ,ERMAN YÜCEL,SAMET AKYÜREK,ALPKAN HACIYAKUPOĞLU,Darüşşafaka Ayhan Şahenk Spor Salonu
21.10.2018,16:00,BGL291,03,BEŞİKTAŞ,86 - 54,ADATIP SAKARYA BÜYÜKŞEHİR BELEDİYE BASKETBOL,B,İSTANBUL,Süleyman Seba S.Salonu,,EMİN MOĞULKOÇ,HÜSEYİN SÖYLEMEZOĞLU,YASİN AK,SAVAŞ BAYRAM ERTÜRK,GÜLİZ KONCA ADİLLER,ŞERMİN NAZLIGÜL,LAL DENİZ ÇELİKER,SELCAN TUĞÇE ALKAYA,Süleyman Seba S.Salonu
21.10.2018,16:30,BGL285,03,TAC NEF,74 - 75,TOFAŞ,A,MERSİN,Edip Buran Spor Salonu,,MEHMET ŞAHİN,TURGUT KARATOP,BERK KURTULMUŞ,MUHAMMED DİYAÜDDİN SAĞIR,MELDA KÖKLÜER,ŞÜKRÜ SITKI,CANER SERTEL,BETÜL ÖZCAN,Edip Buran Spor Salonu
27.10.2018,16:30,BGL301,04,BAHÇEŞEHİR KOLEJİ,69 - 55,SELÇUKLU BASKETBOL,B,İSTANBUL,Caferağa Spor Salonu,,ALİ KÖSEOĞLU,HAKAN YİĞİT,MERİÇ BAYAZIT,BURCU KOCAOĞLU SANCAR,BEGÜM SAVAŞ,PERİHAN GİZEM ÜNSAL,ECE DİKMENLİ,GÖRKEM GÖRGÜLÜ,Caferağa Spor Salonu
28.10.2018,10:00,BGL299,04,AFYON BELEDİYESİSPOR,56 - 80,FENERBAHÇE BEKO,A,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,,SEHER AYŞE NUR YAZICIOĞLU,MERT KAYALI,RAHMİ GÜNER,YÜKSEL ÇAKIR,EDA DURĞUT,IŞIL ÇETİNTAŞ,NURCAN GENCER,HASAN ALİ TUTAR,Prof. Dr. Veysel Eroğlu Spor Salonu
28.10.2018,12:00,BGL296,04,ANADOLU EFES,76 - 56,TOFAŞ,A,İSTANBUL,Ahmet Cömert Spor Salonu,,FATİH ARSLANOĞLU,ERCAN BOZDOĞAN,BEYHAN ERBİLGİN,TAYFUN AY,BİROL ŞİMŞEK,BEKİR SEVİMLİ,SAMET AKYÜREK,BİROL ÖZDAL,Ahmet Cömert Spor Salonu
28.10.2018,13:00,BGL303,04,PINAR KARŞIYAKA,60 - 44,GAZİANTEP BASKETBOL,B,İZMİR,Karşıyaka Selçuk Yaşar Tesisleri,,ZAFER YILMAZ,SÜLEYMAN TEPE,OSMAN YETİŞKİN,MURAT MISIRLI,ELÇİN ÇAĞATAY,ÖMER DURSUN,ONUR BURAK,MEHMET AYDIN,Karşıyaka Selçuk Yaşar Tesisleri
28.10.2018,13:00,BGL304,04,BANVİT BASKETBOL,95 - 64,İSTANBUL BBSK,B,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,MEHMET OZAN ÇAKAR,FATİH ERDOĞAN,HASAN BORA AKSU,MURAT KARTAL,ECE ONUR,KAHRAMAN BEKDEMİR,ÇAĞLA USLUCA,SELMA YÜKSEL,Banvit Kara Ali Acar Spor Salonu
28.10.2018,14:00,BGL295,04,GELİŞİM KOLEJİ,84 - 72,TAC NEF,A,İZMİR,Gelişim Koleji S.S.,,HALİT CAN CİHAN,RIDVAN CÖMERT,TAYLAN KAYA,MUSTAFA FIRAT,KEMAL AYPARS,GÖZDE ONAN,SEVERCAN GÜVEN,ERKAN TURAN,Gelişim Koleji S.S.
28.10.2018,14:00,BGL302,04,TED ANKARA KOLEJLİLER,83 - 74,BEŞİKTAŞ,B,ANKARA,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.,,KEREM BAKİ,ALİ CAN YILMAZ,MEHMET BARUT,NİYAZİ ALİŞAN,HAKAN ÜNAL,GÖKHAN BAŞARAN,MURATCAN KOLÇAK,GÖZDE ÖZBEK,TED Üniversitesi Prof. Dr. Rüştü Yüce S.S.
28.10.2018,15:00,BGL300,04,ADATIP SAKARYA BÜYÜKŞEHİR BELEDİYE BASKETBOL,63 - 69,DARÜŞŞAFAKA BASKETBOL,B,SAKARYA,Sakarya Spor Salonu,,SEMİH VURAL,KÜBRA KENDİRLİ,MUHAMMED TURP,MEHMET İSMET BAYRİ,ASLIHAN ONAR,ABDULLAH ŞEREMET,MESUT BORAZAN,ÖZNUR ÖNAL,Sakarya Spor Salonu
28.10.2018,17:30,BGL297,04,GALATASARAY,83 - 82,TÜRK TELEKOM,A,İSTANBUL,Ahmet Cömert Spor Salonu,,YENER YILMAZ,OSMAN CAN GÜNDOĞDU,GÜNDOĞAN ALİ BALABAN,YEŞER EROĞLU ESKİCİOĞLU,GÜLİZ KONCA ADİLLER,NEŞE KIRAN,ALPKAN HACIYAKUPOĞLU,TUTKU MELİS AYGÜN,Ahmet Cömert Spor Salonu
31.10.2018,13:00,BGL314,05,GAZİANTEP BASKETBOL,73 - 60,İSTANBUL BBSK,B,GAZİANTEP,Karataş Şahinbey Spor Salonu,,ALİ KÖSEOĞLU,HEYBET NASIROĞLU,ERCAN BOZDOĞAN,SÜLEYMAN AŞIK,EYÜP KALA,ABDURRAHMAN YALTIRIK,UĞUR ŞAHAN,CAFER FURKAN AYDINER,Karataş Şahinbey Spor Salonu
31.10.2018,14:00,BGL307,05,TOFAŞ,85 - 64,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,A,BURSA,Bursa Atatürk Spor Salonu,,ZİYA ÖZORHON,BARIŞ BURAK DURMUŞ,BUĞRA CEM İŞLEK,MUSTAFA DURGUT,TEOMAN ÖYLEK,BERNA EKBİÇ,ESRA AL,,Bursa Atatürk Spor Salonu
