Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
9.11.2012,16:00,1EA1122,05,OLİN EDİRNE,83 - 65,ANTALYA BŞB.,,EDİRNE,Mimar Sinan Spor Salonu,,MEHMET KESERATAR,KAAN BÜYÜKÇİL,UĞUR ÖZEN,,ELİF ÖÇAL,ELİF GEVREK,SÜLEYBE KASAP,CAHİT KEMAL ÇAVDARLIER,Mimar Sinan Spor Salonu
10.11.2012,13:00,1EA1121,05,ERDEMİR,62 - 85,GALATASARAY MEDİCAL PARK,,ZONGULDAK,Erdemir Spor Salonu,,RÜŞTÜ NURAN,ZİYA ÖZORHON,SEHER AYŞE NUR YAZICIOĞLU,,BERRİN ÜÇER,ÇETİN ÇİFTÇİ,ALA UYMAZ,ALPER ÇAKIROĞLU,Erdemir Spor Salonu
10.11.2012,14:00,1EA1119,05,T.E.D. ANKARA KOLEJLİLER,84 - 60,HACETTEPE ÜNİV.,,ANKARA,TOBB ETÜ Spor Salonu ,,FATİH SÖYLEMEZOĞLU,MEHMET SERDAR ÜNAL,ERGİN SARI,,SERKAN ÇADIR,ŞENİZ ÇELİK,AHMET ÖZKAN,PELİN KUZU,TOBB ETÜ Spor Salonu
10.11.2012,16:00,1EA1120,05,TOFAŞ,66 - 67,TÜRK TELEKOM,,BURSA,Bursa Atatürk Spor Salonu,,MURAT  BİRİCİK,TURGUT IŞIK,OSMAN SİNAN İŞGÜDER,,BETÜL AYRIKSA,HİLAL YÜKSEL TERCAN,FETHİYE ÖZÇİFTÇİ,DOĞAN CEMAL ÖNEL,Bursa Atatürk Spor Salonu
11.11.2012,13:00,1EA1124,05,BEŞİKTAŞ,83 - 69,ROYAL HALI GAZİANTEP BŞB.,,İSTANBUL,Abdi İpekçi Spor Salonu,,RECEP ANKARALI,ALİ SERKAN EMLEK,AHMET SIRTMAÇ,,MERT İĞDELİ,ZAFER RİFAİ,GİZEM OFLUOĞLU KARAARSLAN,ÖZLEM BARUN,Abdi İpekçi Spor Salonu
11.11.2012,15:00,1EA1125,05,PINAR KARŞIYAKA,72 - 66,FENERBAHÇE ÜLKER,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,EMİN MOĞULKOÇ,FATİH ARSLANOĞLU,ALİ ŞAKACI,,BERRİN TURAN,ÖZNUR KÜÇÜKOĞLU,MUSTAFA VEFA GEZ,EDA NİHAN DUMAN,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
12.11.2012,18:30,1EA1126,05,ANADOLU EFES,83 - 67,ALİAĞA PETKİM,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,HALİL BALDEMİR,ÖNDER YILMAZ,TAHSİN KUZU,,NAGİHAN  YILMAZ,NURAY ÇAKMAK,AHMET YILDIZ,YEŞİM ÖZCAN ÖZTÜRK,Darüşşafaka Ayhan Şahenk Spor Salonu
16.11.2012,15:00,1EA1127,06,ANTALYA BŞB.,74 - 75,ERDEMİR,,ANTALYA,Antalya ATATÜRK Spor Salonu,,FATİH SÖYLEMEZOĞLU,ZAFER YILMAZ,MEHMET KARABİLECEN,,ZEREN ERDEN,AYÇA YÜCEL,DEMET ÖZEN,CİHAN ÖZTEMEL,Antalya ATATÜRK Spor Salonu
16.11.2012,15:00,1EA1133,06,ALİAĞA PETKİM,85 - 80,OLİN EDİRNE,,İZMİR,Enka Spor Salonu,,RECEP ANKARALI,MEHMET SERDAR ÜNAL,SEMİH VURAL,,SEVİNÇ ÖZYÜNLÜ,ORÇUN ATAMAN,MESUT KARABULUT,CEYDA SARICA KUZU,Enka Spor Salonu
17.11.2012,14:45,1EA1128,06,HACETTEPE ÜNİV.,72 - 76,MERSİN BŞB.,,ANKARA,Ankara Spor Salonu,,RÜŞTÜ NURAN,ALPER ÖZGÖK,MURAT CİNER,,SERKAN ÇADIR,ŞENİZ ÇELİK,TUĞÇE GÜLER KIVANÇ,RAMAZAN TALU,Ankara Spor Salonu
17.11.2012,15:00,1EA1130,06,GALATASARAY MEDİCAL PARK,90 - 66,T.E.D. ANKARA KOLEJLİLER,,İSTANBUL,Abdi İpekçi Spor Salonu,,ENGİN KENNERMAN,SAMİ ÖZEL,ZEYNEP FUNDA AŞIK,,ÖZLEM BARUN,NAZ ÖZDAŞ,AYTEK CÖMERT,NAGİHAN  YILMAZ,Abdi İpekçi Spor Salonu
17.11.2012,15:00,1EA1132,06,ROYAL HALI GAZİANTEP BŞB.,74 - 87,PINAR KARŞIYAKA,,GAZİANTEP,Karataş Şahinbey Spor Salonu,,MEHMET KESERATAR,KAAN BÜYÜKÇİL,YÜCEL ÇİLİNGİR,,SONGÜL ÇELİKKOL,MUSTAFA BODUR,SAMET BİNER,ERSEL BÜYÜKKARA,Karataş Şahinbey Spor Salonu
18.11.2012,13:00,1EA1131,06,FENERBAHÇE ÜLKER,74 - 66,TOFAŞ,,İSTANBUL,Ülker Spor ve Etkinlik Salonu,,ERŞAN KARTAL,ALPER ALTUĞ KÖSELERLİ,TAHSİN KUZU,,GİZEM OFLUOĞLU KARAARSLAN,PERİHAN GİZEM ÜNSAL,AHMET YILDIZ,NURAY ÇAKMAK,Ülker Spor ve Etkinlik Salonu
18.11.2012,15:00,1EA1134,06,BANVİT,79 - 69,BEŞİKTAŞ,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,EMİN MOĞULKOÇ,ÖZLEM YALMAN,ERMAN ERDEMLİ,,ESİN ÖZSÜRMELİ,MEHMET GÖKTAN ÖVEZ,IŞIL ÖZKAN,HAKAN KÜLAHLI,Banvit Kara Ali Acar Spor Salonu
19.11.2012,17:30,1EA1129,06,TÜRK TELEKOM,57 - 96,ANADOLU EFES,,ANKARA,Ankara Spor Salonu,,AYTUĞ EKTİ,İSMAİL AYDIN,SERTAN KIRKLAR,,PELİN KUZU,SİBEL DÖRTKOL CANLI,AHMET ÖZKAN,SERHAT UZ,Ankara Spor Salonu
23.11.2012,16:00,1EA1138,07,TOFAŞ,77 - 76,ROYAL HALI GAZİANTEP BŞB.,,BURSA,Bursa Atatürk Spor Salonu,,RÜŞTÜ NURAN,HALİL BALDEMİR,FATİH ARSLANOĞLU,,MİHRİBAN TOPALOĞLU,ZEHRA PINAR ÖZGÜR,BETÜL AYRIKSA,FETHİYE ÖZÇİFTÇİ,Bursa Atatürk Spor Salonu
23.11.2012,16:30,1EA1139,07,ERDEMİR,71 - 61,ALİAĞA PETKİM,,ZONGULDAK,Erdemir Spor Salonu,,EMİN MOĞULKOÇ,YENER YILMAZ,UĞUR ÖZEN,,ÇETİN ÇİFTÇİ,ÖZNUR GÖRGÜLÜ,ALPER ÇAKIROĞLU,AYŞİM BAYRAK,Erdemir Spor Salonu
23.11.2012,17:00,1EA1142,07,PINAR KARŞIYAKA,66 - 68,BANVİT,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,ENGİN KENNERMAN,İSMAİL AYDIN,ZİYA ÖZORHON,,ŞAHİN ŞANLI,ASUMAN ARICAN ATAY,ELİF EZGİ OVALI KÜÇÜK,GÜLÇİN AKIN,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
24.11.2012,14:00,1EA1137,07,T.E.D. ANKARA KOLEJLİLER,89 - 93,ANTALYA BŞB.,,ANKARA,TOBB ETÜ Spor Salonu ,,ALİ SERKAN EMLEK,AHMET ERSAN ERGÜLER,AHMET TATLICI,,GİZEM YAPICI,SERKAN ÇADIR,SERHAT UZ,AYŞE MELTEM TEKELİ,TOBB ETÜ Spor Salonu
24.11.2012,15:00,1EA1135,07,GALATASARAY MEDİCAL PARK,84 - 73,MERSİN BŞB.,,İSTANBUL,Abdi İpekçi Spor Salonu,,MEHMET KESERATAR,ÖNDER YILMAZ,ERGİN SARI,,ESİN MÜEZZİNOĞLU,BETÜL ŞENTÜRK,NAGİHAN  YILMAZ,SEMRA AKDUMAN,Abdi İpekçi Spor Salonu
25.11.2012,12:00,1EA1140,07,OLİN EDİRNE,66 - 72,ANADOLU EFES,,EDİRNE,Mimar Sinan Spor Salonu,,MURAT  BİRİCİK,YÜCEL ÇİLİNGİR,SEHER AYŞE NUR YAZICIOĞLU,,ELİF ÖÇAL,ELİF GEVREK,SÜLEYBE KASAP,CAHİT KEMAL ÇAVDARLIER,Mimar Sinan Spor Salonu
25.11.2012,14:30,1EA1136,07,FENERBAHÇE ÜLKER,103 - 81,TÜRK TELEKOM,,İSTANBUL,Ülker Spor ve Etkinlik Salonu,,ÖZLEM YALMAN,MEHMET SERDAR ÜNAL,AHMET SIRTMAÇ,,GİZEM OFLUOĞLU KARAARSLAN,BERNA MELİS ALMALAR,AHMET YILDIZ,NURAY ÇAKMAK,Ülker Spor ve Etkinlik Salonu
26.11.2012,18:00,1EA1141,07,BEŞİKTAŞ,69 - 63,HACETTEPE ÜNİV.,,İSTANBUL,Abdi İpekçi Spor Salonu,,RECEP ANKARALI,ALİ ŞAKACI,SERTAN KIRKLAR,,BEGÜM SAVAŞ,ÖZLEM BARUN,MERT İĞDELİ,HİLAL DOĞAN,Abdi İpekçi Spor Salonu
30.11.2012,15:00,1EA1144,08,ANTALYA BŞB.,86 - 96,MERSİN BŞB.,,ANTALYA,Antalya ATATÜRK Spor Salonu,,MURAT  BİRİCİK,ERMAN ERDEMLİ,TAHSİN KUZU,,NİLÜFER GÖK AKDAĞ,ZEREN ERDEN,SEVCAN CELİL,ŞÜKRÜ ETHEM ERDEN,Antalya ATATÜRK Spor Salonu
30.11.2012,15:00,1EA1148,08,ALİAĞA PETKİM,70 - 68,T.E.D. ANKARA KOLEJLİLER,,İZMİR,Enka Spor Salonu,,ERŞAN KARTAL,ZİYA ÖZORHON,MURAT CİNER,,ÖMER DURSUN,ZÜLFÜKAR ŞENBİL,MERAL DURMAZ,İRFAN TEMELLİ,Enka Spor Salonu
1.12.2012,14:45,1EA1143,08,HACETTEPE ÜNİV.,52 - 79,PINAR KARŞIYAKA,,ANKARA,Ankara Spor Salonu,,EMİN MOĞULKOÇ,SEMİH VURAL,MEHMET KARABİLECEN,,GÜL DENİZ ASİLDAĞ,NİLAY ERCAN,TUĞÇE GÜLER KIVANÇ,AHMET ÖZKAN,Ankara Spor Salonu
1.12.2012,17:00,1EA1149,08,BANVİT,85 - 77,TOFAŞ,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,RECEP ANKARALI,AHMET ERSAN ERGÜLER,KAAN BÜYÜKÇİL,,GÜRKAN ACAR,ALEV GÜLAÇTI,ESİN ÖZSÜRMELİ,MURAT KARTAL,Banvit Kara Ali Acar Spor Salonu
1.12.2012,17:00,1EA1145,08,TÜRK TELEKOM,81 - 78,OLİN EDİRNE,,ANKARA,Ankara Spor Salonu,,RÜŞTÜ NURAN,ALPER ÖZGÖK,ALİ ŞAKACI,,DAMLA DENİZ,PELİN KUZU,YUSUF NADAS,ŞENİZ ÇELİK,Ankara Spor Salonu
2.12.2012,12:00,1EA1150,08,ANADOLU EFES,76 - 72,ERDEMİR,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,MEHMET KESERATAR,SAMİ ÖZEL,ALPER ALTUĞ KÖSELERLİ,,ESİN MÜEZZİNOĞLU,YEŞİM ÖZCAN ÖZTÜRK,AHMET YILDIZ,SEMRA AKDUMAN,Darüşşafaka Ayhan Şahenk Spor Salonu
2.12.2012,14:30,1EA1146,08,GALATASARAY MEDİCAL PARK,64 - 60,BEŞİKTAŞ,,İSTANBUL,Abdi İpekçi Spor Salonu,,ENGİN KENNERMAN,ZAFER YILMAZ,MEHMET SERDAR ÜNAL,,ÖZLEM BARUN,PERİHAN GİZEM ÜNSAL,MERT İĞDELİ,NAGİHAN  YILMAZ,Abdi İpekçi Spor Salonu
2.12.2012,15:30,1EA1147,08,ROYAL HALI GAZİANTEP BŞB.,69 - 86,FENERBAHÇE ÜLKER,,GAZİANTEP,Karataş Şahinbey Spor Salonu,,AYTUĞ EKTİ,İSMAİL AYDIN,ZEYNEP FUNDA AŞIK,,BİRGÜL KANDEMİR,BÜLENT GÜLTEKİN,RECEP ÖZTÜRK,ERHAN ALKAN,Karataş Şahinbey Spor Salonu
7.12.2012,15:00,1EA1156,09,ALİAĞA PETKİM,73 - 82,MERSİN BŞB.,,İZMİR,Enka Spor Salonu,,RECEP ANKARALI,FATİH ARSLANOĞLU,OSMAN SİNAN İŞGÜDER,,CEYDA SARICA KUZU,YELİZ SEZEN,EDA NİHAN DUMAN,ÖZNUR KÜÇÜKOĞLU,Enka Spor Salonu
7.12.2012,16:00,1EA1153,09,TOFAŞ,87 - 79,HACETTEPE ÜNİV.,,BURSA,Bursa Atatürk Spor Salonu,,ZAFER YILMAZ,ÖZLEM YALMAN,İSMAİL AYDIN,,ZEHRA PINAR ÖZGÜR,ZİYNİŞ ORUÇ,MİHRİBAN TOPALOĞLU,FETHİYE ÖZÇİFTÇİ,Bursa Atatürk Spor Salonu
8.12.2012,13:00,1EA1155,09,ROYAL HALI GAZİANTEP BŞB.,81 - 69,TÜRK TELEKOM,,GAZİANTEP,Karataş Şahinbey Spor Salonu,,ALİ SERKAN EMLEK,AHMET ERSAN ERGÜLER,SERTAN KIRKLAR,,AYNUR ABAY TÜRK,SONAY ÖZBERK,ALİ DALYANOĞLU,MUSTAFA BODUR,Karataş Şahinbey Spor Salonu
8.12.2012,14:00,1EA1158,09,PINAR KARŞIYAKA,72 - 69,GALATASARAY MEDİCAL PARK,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,MURAT  BİRİCİK,ERMAN ERDEMLİ,HALİL BALDEMİR,,SEVİNÇ ÖZYÜNLÜ,ELİF EZGİ OVALI KÜÇÜK,MUSTAFA VEFA GEZ,GÜLÇİN AKIN,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
8.12.2012,16:30,1EA1154,09,ERDEMİR,82 - 91,OLİN EDİRNE,,ZONGULDAK,Erdemir Spor Salonu,,ENGİN KENNERMAN,KAAN BÜYÜKÇİL,AHMET TATLICI,,BERRİN ÜÇER,ÖZNUR GÖRGÜLÜ,AYŞİM BAYRAK,ALPER ÇAKIROĞLU,Erdemir Spor Salonu
