Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.11.2011,16:00,1EA571,06,ANADOLU EFES,98 - 64,HACETTEPE ÜNİV.,,İSTANBUL,Sinan Erdem Spor Salonu,,FATİH SÖYLEMEZOĞLU,AYDIN KARAÇAM,MURAT CİNER,,GÖKÇE AYKIN,NAGİHAN  YILMAZ,OYA BALSUN KÜÇÜK,ZEYNEP OTUR,Sinan Erdem Spor Salonu
25.11.2011,15:00,1EA576,07,HACETTEPE ÜNİV.,73 - 67,TOFAŞ,,ANKARA,Ankara Spor Salonu,,MURAT  BİRİCİK,FATİH ARSLANOĞLU,AHMET TATLICI,,AYŞE MELTEM TEKELİ,ENİSE TUĞBA KOŞKA ŞAHİN,ERHAN ALKEVLİ,DAMLA DENİZ,Ankara Spor Salonu
25.11.2011,16:00,1EA579,07,OLİN EDİRNE,81 - 60,BANDIRMA KIRMIZI,,EDİRNE,Mimar Sinan Spor Salonu,,RECEP ANKARALI,UĞUR ÖZEN,MEHMET KARABİLECEN,,LALE ABACI,SÜLEYBE KASAP,CAHİT KEMAL ÇAVDARLIER,ELİF ÖÇAL,Mimar Sinan Spor Salonu
25.11.2011,16:30,1EA580,07,ERDEMİR,92 - 73,TÜRK TELEKOM,,ZONGULDAK,Erdemir Spor Salonu,,ENGİN KENNERMAN,KAAN BÜYÜKÇİL,ÖNDER YILMAZ,,,,,,Erdemir Spor Salonu
25.11.2011,17:00,1EA581,07,ALİAĞA PETKİM,80 - 92,BEŞİKTAŞ,,İZMİR,Enka Spor Salonu,,ERŞAN KARTAL,ÖZLEM YALMAN,TURGUT IŞIK,,,,,,Enka Spor Salonu
26.11.2011,12:30,1EA578,07,ANADOLU EFES,79 - 74,PINAR KARŞIYAKA,,İSTANBUL,Sinan Erdem Spor Salonu,,MEHMET KESERATAR,ZAFER YILMAZ,İSMAİL ÖZGÜN,,FİGEN ÖZALP KOBAŞ,PERİHAN GİZEM ÜNSAL,OYA BALSUN KÜÇÜK,HİLAL DOĞAN,Sinan Erdem Spor Salonu
26.11.2011,15:00,1EA582,07,BANVİT,77 - 75,ANTALYA BŞB.,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,ALİ SERKAN EMLEK,AHMET ERSAN ERGÜLER,MEHMET SERDAR ÜNAL,,,,,,Banvit Kara Ali Acar Spor Salonu
27.11.2011,12:30,1EA575,07,MERSİN BŞB.,81 - 83,FENERBAHÇE ÜLKER,,MERSİN,Edip Buran Spor Salonu,,FATİH SÖYLEMEZOĞLU,HALİL BALDEMİR,YENER YILMAZ,,HATİCE GÜLER,MEHMET ALİ ÖNCÜ,BURCU BAHAR ÇAĞLAR,AYLİN ÖZER,Edip Buran Spor Salonu
27.11.2011,14:30,1EA577,07,GALATASARAY MEDİCAL PARK,87 - 67,TRABZONSPOR,,İSTANBUL,Abdi İpekçi Spor Salonu,,AYTUĞ EKTİ,ALİ ŞAKACI,OSMAN SİNAN İŞGÜDER,,,,,,Abdi İpekçi Spor Salonu
2.12.2011,15:00,1EA586,08,TRABZONSPOR,76 - 78,HACETTEPE ÜNİV.,,TRABZON,Hayri Gür Spor Salonu,,ENGİN KENNERMAN,SEMİH VURAL,ZİYA ÖZORHON,,,,,,Hayri Gür Spor Salonu
2.12.2011,17:00,1EA589,08,PINAR KARŞIYAKA,75 - 69,MERSİN BŞB.,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,RECEP ANKARALI,ALPER ÖZGÖK,KAAN BÜYÜKÇİL,,ÖMER DURSUN,ELİF EZGİ OVALI KÜÇÜK,ORÇUN ATAMAN,CEYDA SARICA KUZU,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
3.12.2011,12:00,1EA588,08,TOFAŞ,97 - 96,ANADOLU EFES,,BURSA,Bursa Atatürk Spor Salonu,,AYTUĞ EKTİ,SAMİ ÖZEL,TUNÇTAN DURMUŞCAN,,,,,,Bursa Atatürk Spor Salonu
3.12.2011,14:00,1EA584,08,BEŞİKTAŞ,76 - 69,OLİN EDİRNE,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,,FATİH SÖYLEMEZOĞLU,FATİH ARSLANOĞLU,AYDIN KARAÇAM,,,,,,Akatlar Spor ve Kültür Kompleksi
3.12.2011,16:00,1EA583,08,TÜRK TELEKOM,59 - 78,ALİAĞA PETKİM,,ANKARA,Ankara Spor Salonu,,RÜŞTÜ NURAN,MEHMET SERDAR ÜNAL,MEHMET OZAN ÇAKAR,,ŞENİZ ÇELİK,SEÇİL ÇAPKINOĞLU,YUSUF NADAS,İBRAHİM BULUT,Ankara Spor Salonu
3.12.2011,16:00,1EA590,08,BANDIRMA KIRMIZI,65 - 88,BANVİT,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,ZAFER YILMAZ,CAN ATSÜREN,OSMAN SİNAN İŞGÜDER,,,,,,Banvit Kara Ali Acar Spor Salonu
4.12.2011,12:30,1EA585,08,ANTALYA BŞB.,76 - 88,GALATASARAY MEDİCAL PARK,,ANTALYA,Antalya ATATÜRK Spor Salonu,,ÖZLEM YALMAN,ALPER ALTUĞ KÖSELERLİ,YÜCEL ÇİLİNGİR,,NİLÜFER GÖK AKDAĞ,TUĞBA POLAT,CİHAN ÖZTEMEL,NECAT TAYFUN YAPICI,Antalya ATATÜRK Spor Salonu
4.12.2011,15:00,1EA587,08,FENERBAHÇE ÜLKER,77 - 60,ERDEMİR,,İSTANBUL,Abdi İpekçi Spor Salonu,,MEHMET KESERATAR,AHMET ERSAN ERGÜLER,MURAT CİNER,,,,,,Abdi İpekçi Spor Salonu
9.12.2011,15:00,1EA591,09,HACETTEPE ÜNİV.,76 - 79,ANTALYA BŞB.,,ANKARA,Ankara Spor Salonu,,ERŞAN KARTAL,ALPER ÖZGÖK,KAAN BÜYÜKÇİL,,YASEMEN ÇALIŞKAN TOKGÖZ,GİZEM YAPICI,TUĞÇE GÜLER KIVANÇ,YİĞİT ŞEN,Ankara Spor Salonu
9.12.2011,16:00,1EA594,09,OLİN EDİRNE,85 - 94,TÜRK TELEKOM,,EDİRNE,Mimar Sinan Spor Salonu,,MURAT  BİRİCİK,TURGUT IŞIK,YÜCEL ÇİLİNGİR,,LALE ABACI,SÜLEYBE KASAP,CAHİT KEMAL ÇAVDARLIER,ELİF ÖÇAL,Mimar Sinan Spor Salonu
9.12.2011,16:30,1EA595,09,ERDEMİR,65 - 70,MERSİN BŞB.,,ZONGULDAK,Erdemir Spor Salonu,,FATİH SÖYLEMEZOĞLU,FATİH ARSLANOĞLU,SEMİH VURAL,,,,,,Erdemir Spor Salonu
9.12.2011,16:30,1EA596,09,TOFAŞ,74 - 80,PINAR KARŞIYAKA,,BURSA,Bursa Atatürk Spor Salonu,,RÜŞTÜ NURAN,ALPER ALTUĞ KÖSELERLİ,ALİ ŞAKACI,,MİHRİBAN TOPALOĞLU,GONCA BAHÇECİ,MERAL ÖZÜBİR,ATİF AL,Bursa Atatürk Spor Salonu
10.12.2011,12:00,1EA593,09,ANADOLU EFES,91 - 72,TRABZONSPOR,,İSTANBUL,Sinan Erdem Spor Salonu,,İSMAİL ÖZGÜN,HALİL BALDEMİR,CAN ATSÜREN,,AREZU KARAKAŞ,PERİHAN GİZEM ÜNSAL,AHMET YILDIZ,ZEYNEP OTUR,Sinan Erdem Spor Salonu
10.12.2011,14:00,1EA597,09,ALİAĞA PETKİM,61 - 70,FENERBAHÇE ÜLKER,,İZMİR,Enka Spor Salonu,,RECEP ANKARALI,ZAFER YILMAZ,AHMET TATLICI,,,,,,Enka Spor Salonu
10.12.2011,16:00,1EA592,09,GALATASARAY MEDİCAL PARK,74 - 55,BANDIRMA KIRMIZI,,İSTANBUL,Abdi İpekçi Spor Salonu,,ALİ SERKAN EMLEK,MEHMET OZAN ÇAKAR,ÖNDER YILMAZ,,BETÜL ŞENTÜRK,NAGİHAN  YILMAZ,OYA BALSUN KÜÇÜK,NURAY ÇAKMAK,Abdi İpekçi Spor Salonu
10.12.2011,18:00,1EA598,09,BANVİT,86 - 67,BEŞİKTAŞ,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,MEHMET KESERATAR,MEHMET SERDAR ÜNAL,UĞUR ÖZEN,,,,,,Banvit Kara Ali Acar Spor Salonu
16.12.2011,14:00,1EA599,10,MERSİN BŞB.,82 - 89,ALİAĞA PETKİM,,MERSİN,Edip Buran Spor Salonu,,ENGİN KENNERMAN,UĞUR ÖZEN,ERMAN ERDEMLİ,,MEHMET ALİ ÖNCÜ,HATİCE GÜLER,BURCU BAHAR ÇAĞLAR,AYLİN ÖZER,Edip Buran Spor Salonu
16.12.2011,15:00,1EA603,10,TRABZONSPOR,-,TOFAŞ,,TRABZON,Hayri Gür Spor Salonu,,FATİH SÖYLEMEZOĞLU,MEHMET SERDAR ÜNAL,KAAN BÜYÜKÇİL,,ZELİHA BAYRAKTAR,,ABDULKADİR KAYNAK,ADEM TAYFUR,Hayri Gür Spor Salonu
16.12.2011,15:00,1EA606,10,BANDIRMA KIRMIZI,68 - 74,HACETTEPE ÜNİV.,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,,RÜŞTÜ NURAN,FATİH ARSLANOĞLU,MURAT CİNER,,,,,,Banvit Kara Ali Acar Spor Salonu
16.12.2011,17:00,1EA605,10,PINAR KARŞIYAKA,80 - 71,ERDEMİR,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,ERŞAN KARTAL,İSMAİL ÖZGÜN,YENER YILMAZ,,DİLEK KESGİN,BERRİN TURAN,EDA NİHAN DUMAN,MERAL DURMAZ,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
17.12.2011,13:00,1EA604,10,FENERBAHÇE ÜLKER,80 - 63,OLİN EDİRNE,,İSTANBUL,Sinan Erdem Spor Salonu,,EMİN MOĞULKOÇ,OSMAN SİNAN İŞGÜDER,MEHMET KARABİLECEN,,FİGEN ÖZALP KOBAŞ,PERİHAN GİZEM ÜNSAL,OYA BALSUN KÜÇÜK,NURAY ÇAKMAK,Sinan Erdem Spor Salonu
17.12.2011,16:00,1EA601,10,TÜRK TELEKOM,60 - 84,BANVİT,,ANKARA,Ankara Spor Salonu,,RECEP ANKARALI,ALPER ÖZGÖK,SEMİH VURAL,,DAMLA DENİZ,AZİZE YILDIZ,VEYSEL SİNAN TUNCER,RAMAZAN TALU,Ankara Spor Salonu
17.12.2011,18:30,1EA602,10,BEŞİKTAŞ,73 - 65,GALATASARAY MEDİCAL PARK,,İSTANBUL,Sinan Erdem Spor Salonu,,MURAT  BİRİCİK,HALİL BALDEMİR,AHMET ERSAN ERGÜLER,,,,,,Sinan Erdem Spor Salonu
18.12.2011,15:00,1EA600,10,ANTALYA BŞB.,102 - 106,ANADOLU EFES,,ANTALYA,Antalya ATATÜRK Spor Salonu,,MEHMET KESERATAR,ÖZLEM YALMAN,ZİYA ÖZORHON,,,,,,Antalya ATATÜRK Spor Salonu
23.12.2011,15:00,1EA614,11,ALİAĞA PETKİM,72 - 74,ERDEMİR,,İZMİR,Enka Spor Salonu,,FATİH SÖYLEMEZOĞLU,AYTUĞ EKTİ,CAN ATSÜREN,,GÜLÇİN AKIN,MUSTAFA VEFA GEZ,SEVİNÇ ÖZYÜNLÜ,ELİF EZGİ OVALI KÜÇÜK,Enka Spor Salonu
