Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
4.05.2023,18:00,2BA4313,Playoff Yarı Final,ALANYA BELEDİYESPOR ANTALYA GÜNEŞİ GSK,65 - 57,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,,ANTALYA,Alanya 75.Yıl Spor Salonu,Youtube / TBF TV,KEREM YILMAZ,SERHAT DÜLGER,AHMET KÖSE,MERT ELMA,SEDA AYDIN,KORAY ASAL,İRFAN YAŞAR,IŞIL ÇETİNTAŞ,Alanya 75.Yıl Spor Salonu
23.09.2022,17:00,2BA4059,01,TOURISM X BOĞAZİÇİ BASKETBOL,53 - 72,EGE YAPI URLA GENÇLİK,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,CEMİL UYGÜL,SEYHAN TOPALOĞLU,NURİ DİLMEN,HÜSEYİN OSMAN BÜYÜKGÖKSU,ESİN MÜEZZİNOĞLU,BARIŞ AKSAKAL,TUĞÇE KAYA,MEHMET KAPUCU,Şehit Mustafa Özel Spor Kompleksi
24.09.2022,14:00,2BA4058,01,TARSUS BELEDİYESİ,82 - 66,ELAZIĞ BASKETBOL,,MERSİN,Tarsus Spor Salonu,Youtube / TBF TV,AHMET KEMAL DİGİLLİ,SİBEL KOÇ,ÖZKAN ÇAĞLAYAN,SERKAN SU,MELDA KÖKLÜER,RABİA YILDIZ ÖZTÜRK,AYLİN ÖZER,SABAHİTTİN KAZAN,Tarsus Spor Salonu
24.09.2022,16:00,2BA4055,01,İZMİT BELEDİYESPOR,75 - 58,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,,KOCAELİ,Kocaeli Atatürk Spor Salonu,Youtube / TBF TV,YÜCEL ÇİLİNGİR,MURAT AMAÇ,HÜSEYİN SÖYLEMEZOĞLU,ALİGÜRHAN UZUNAY,SUDENUR DUMAN,MELTEM KISA,AYCAN PEKER,GAMZE KURT,Kocaeli Atatürk Spor Salonu
25.09.2022,14:00,2BA4060,01,ELAZIĞ İL ÖZEL İDARE,83 - 75,ALANYA BELEDİYESPOR ANTALYA GÜNEŞİ GSK,,ELAZIĞ,Elazığ İl Özel İdare S.S.,Youtube / TBF TV,EYYÜP AYHAN,MAHSUN ALANKO,VEYSEL ASLAN,SEDA ÇELİKYÜZ,AYŞE GÜNHAN,DİDEM YAVUZ SÖYLER,HAYRULLAH IŞIK,FATMA SELCEN HATİPOĞLU,Elazığ İl Özel İdare S.S.
25.09.2022,14:30,2BA4057,01,TURGUTLU BELEDİYESPOR,45 - 53,BOTAŞ GELİŞİM,,MANİSA,Yıldırım Beyazıt Spor Salonu,Youtube / TBF TV,DORUKHAN KALYONCU,GÖKHAN EĞLENOĞLU,KADİR GİRAY ESEN,OKAN KAHRAMAN,ESRA GÜLSUYU,ABDULLAH KURT,GÜL YILDIRIM,ESRA HOZANLI,Yıldırım Beyazıt Spor Salonu
25.09.2022,16:00,2BA4061,01,DİBA,65 - 55,HDI SİGORTA YALOVA VIP,,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,YİĞİT EMRE ŞİMŞEK,FATİH OĞUZHAN,MUSTAFA SELÇUK,FİLİZ ÖGET,FİKRET CAN AYDIN,DOĞUKAN TOPRAK,YASEMİN YILDIRIM,SERCAN YILDIRIM,Sinan Şamil Sam Spor Salonu
25.09.2022,17:00,2BA4062,01,FENERBAHÇE GELİŞİM,73 - 66,KIRKLARELİ BASKETBOL,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,BENHÜR İRCEL,MUSTAFA CANDEMİR TABAK,OZAN GÜNDÜZ,HURŞİT CEM AKAN,AYSEL GÜNER,SERHAT LEVENT,UFUK CAN SARI,MURAT SONER DURADEMİR,Fenerbahçe Metro Enerji Spor Salonu
30.09.2022,18:00,2BA4066,02,EGE YAPI URLA GENÇLİK,46 - 71,TARSUS BELEDİYESİ,,İZMİR,12 Eylül Spor Salonu,Youtube / TBF TV,ORKUN YURTTAŞ,BARIŞ BURAK DURMUŞ,NAGEHAN ŞEYDA KURDEN AKTAŞ,DOĞAN HEPGÜVENDİK,İLAYDA DİNÇEL,TUĞBA ERTE,BETÜL AKDOĞAN,OSMAN ARKIN BARUTCU,12 Eylül Spor Salonu
30.09.2022,18:00,2BA4067,02,ALANYA BELEDİYESPOR ANTALYA GÜNEŞİ GSK,70 - 82,TOURISM X BOĞAZİÇİ BASKETBOL,,ANTALYA,Alanya 75.Yıl Spor Salonu,Youtube / TBF TV,ANIL VEZİROĞLU,BURAK MERT DEMİRTAŞ,OSMAN YETİŞKİN,METE BULUT,FATMA MAFACAN,KORAY ASAL,ALİ USLU,BURHAN ÇİÇEK,Alanya 75.Yıl Spor Salonu
1.10.2022,14:00,2BA4063,02,EMLAK KONUT GELİŞİM,45 - 71,İZMİT BELEDİYESPOR,,İSTANBUL,Başakşehir Spor Kompleksi,Youtube / TBF TV,DUHAN KÖYİÇİ,MUSTAFA TOPALOĞLU,ESRA YILDIZ,RAHŞAN ŞEBNEM TÜMER,YUSUF YELESDAĞ,MEHMET KAPUCU,MURAT YAZ,REMZİ KILIÇ,Başakşehir Spor Kompleksi
1.10.2022,15:30,2BA4070,02,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,83 - 71,FENERBAHÇE GELİŞİM,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,TURGUT IŞIK,HAVVA MİRHAN ATEŞER,ATAKAN KAYMAK,ELA ONAT,GAMZE ATİLA,ERCAN ÇAVUŞOĞLU,MERT TELLİBAYRAKTAR,METİN IŞIK,Edremit Spor Salonu
