Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
28.09.2019,13:00,1EA3062,01,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,85 - 92,DARÜŞŞAFAKA TEKFEN,,İSTANBUL,Gazanfer Bilge,TİVİBU Spor 2,KEREM BAKİ,MEHMET SERDAR ÜNAL,MUSA KAZIM ÇETİN,MEHMET ZAFER MİLLİ,AYŞE SERVER SEZER,DİNÇER ADİLLER,MERVE SAĞLAM,YUSUF YELESDAĞ,Gazanfer Bilge
28.09.2019,15:15,1EA3063,01,TÜRK TELEKOM,78 - 66,GALATASARAY DOĞA SİGORTA,,ANKARA,Ankara Spor Salonu,TİVİBU Spor 2,ALİ SERKAN EMLEK,ALPER ÖZGÖK,HÜSEYİN ÇELİK,İHSAN KÜÇÜKAYCAN,FUNDA KONCA,PELİN KUZU,FATİH ŞEN,ONUR YEŞİLBAĞ,Ankara Spor Salonu
28.09.2019,17:30,1EA3064,01,TEKSÜT BANDIRMA BK,57 - 89,PINAR KARŞIYAKA,,BALIKESİR,Teksüt Kara Ali Acar Spor Salonu,TİVİBU Spor 2,EMİN MOĞULKOÇ,KAAN BÜYÜKÇİL,HALİT CAN CİHAN,MELİH SABRİ KAZMAZ,IŞIL ÖZKAN,MERT TELLİBAYRAKTAR,METİN IŞIK,ERCAN ÇAVUŞOĞLU,Teksüt Kara Ali Acar Spor Salonu
29.09.2019,13:00,1EA3065,01,FRUTTİ EXTRA BURSASPOR,80 - 76,TOFAŞ,,BURSA,Tofaş Spor Salonu,TİVİBU Spor 2,MEHMET KESERATAR,ALPER ALTUĞ KÖSELERLİ,SEHER AYŞE NUR YAZICIOĞLU,HAKAN BEŞTEPE,ŞAFAK IRMAK SARAÇOĞLU,BÜŞRA HEKİMOĞLU,TUĞBA ÖYLEK,HASAN YILDIZ,Tofaş Spor Salonu
29.09.2019,15:15,1EA3066,01,GAZİANTEP BASKETBOL,78 - 71,MEKSA YATIRIM AFYON BELEDİYESPOR,,GAZİANTEP,Karataş Şahinbey Spor Salonu,TİVİBU Spor 2,FATİH ARSLANOĞLU,AHMET TATLICI,ALİ KÖSEOĞLU,NAMIK KEMAL ERGÜVEN,EYÜP KALA,EKMEL CENGİZ,MUSTAFA BODUR,PINAR ŞAHİN,Karataş Şahinbey Spor Salonu
29.09.2019,17:30,1EA3067,01,BAHÇEŞEHİR KOLEJİ,75 - 80,BEŞİKTAŞ SOMPO SİGORTA,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,TİVİBU Spor 2,MEHMET ŞAHİN,ZİYA ÖZORHON,SERHAT BÜKER,ERKAN URASLI,SEÇİL SILA KORALP,GÖZDE BEGÜM AKÜZÜM,EBRU ULUDOĞAN,SEDA İŞLER,Akatlar Spor ve Kültür Kompleksi
29.09.2019,20:00,1EA3068,01,SİGORTAM.NET İTÜ BB,57 - 90,FENERBAHÇE BEKO,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,TİVİBU Spor 2,MEHMET KARABİLECEN,SEMİH VURAL,ORHAN ÇAĞRI HEKİMOĞLU,BURAK DEMİR,CEYDA KAPKAÇ,ALPER LAÇİNKAYA,ERMAN YÜCEL,YÜKSEL NAZLIGÜL,Darüşşafaka Ayhan Şahenk Spor Salonu
30.09.2019,20:00,1EA3069,01,ANADOLU EFES,93 - 82,OGM ORMANSPOR,,İSTANBUL,Sinan Erdem Spor Salonu,TİVİBU Spor 2,OSMAN SİNAN İŞGÜDER,MEHMET OZAN ÇAKAR,SİNEM TETİK AKBAYRAK,TAYFUN AY,SEMRA AKDUMAN,SERHAT LEVENT,ZAFER RİFAİ,LAL DENİZ ÇELİKER,Sinan Erdem Spor Salonu
5.10.2019,13:00,1EA3070,02,TOFAŞ,123 - 80,SİGORTAM.NET İTÜ BB,,BURSA,Tofaş Spor Salonu,TİVİBU Spor 2,AYTUĞ EKTİ,ZİYA ÖZORHON,ÖZGE ŞENTÜRK BAYRAKTAR,ELA ONAT,CEREN YAVUZ,ZEHRA PINAR ÖZGÜR,ŞAFAK IRMAK SARAÇOĞLU,ESRA AL,Tofaş Spor Salonu
5.10.2019,15:15,1EA3071,02,GALATASARAY DOĞA SİGORTA,85 - 76,BAHÇEŞEHİR KOLEJİ,,İSTANBUL,Sinan Erdem Spor Salonu,TİVİBU Spor 2,FATİH ARSLANOĞLU,SEMİH VURAL,DUHAN KÖYİÇİ,AHMET MÜNİR GÖKMEN,CEYDA KAPKAÇ,SEMRA AKDUMAN,MERVE SAĞLAM,ESİN MÜEZZİNOĞLU,Sinan Erdem Spor Salonu
5.10.2019,17:30,1EA3072,02,DARÜŞŞAFAKA TEKFEN,63 - 81,FRUTTİ EXTRA BURSASPOR,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,TİVİBU Spor 2,ALİ SERKAN EMLEK,HALİL BALDEMİR,HÜSEYİN ÇELİK,ENİS GÜREL,GÜL URASLI,KEREM SIRMAGİL,ALPER LAÇİNKAYA,LAL DENİZ ÇELİKER,Darüşşafaka Ayhan Şahenk Spor Salonu
6.10.2019,13:00,1EA3073,02,PINAR KARŞIYAKA,80 - 59,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,"TRTSPOR,TİVİBU Spor 2",ERŞAN KARTAL,POLAT PARLAK,ALİ KÖSEOĞLU,DİDEM SÜER,EDA NİHAN DUMAN,İRFAN TEMELLİ,MESUT KARABULUT,İLAYDA DİNÇEL,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
6.10.2019,15:15,1EA3074,02,MEKSA YATIRIM AFYON BELEDİYESPOR,78 - 82,TÜRK TELEKOM,,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,TİVİBU Spor 2,OSMAN SİNAN İŞGÜDER,MEHMET SERDAR ÜNAL,SEHER AYŞE NUR YAZICIOĞLU,LÜTFİYE TAŞPINAR,HATİCE OKÇU,HASAN ALİ TUTAR,HASAN GÖRDES,MEHMET ALİ KARAASLAN,Prof. Dr. Veysel Eroğlu Spor Salonu
6.10.2019,17:30,1EA3075,02,OGM ORMANSPOR,81 - 86,TEKSÜT BANDIRMA BK,,ANKARA,Ankara Spor Salonu,TİVİBU Spor 2,MEHMET KESERATAR,ALPER ÖZGÖK,SERHAT BÜKER,DERYA ANTAŞ,FATMA ÇELİK,TUNCER ULUŞEKER,SİMAY ÇAKMAK,MEHTAP ADIGÜZEL,Ankara Spor Salonu
6.10.2019,20:00,1EA3076,02,FENERBAHÇE BEKO,84 - 75,GAZİANTEP BASKETBOL,,İSTANBUL,Ülker Spor ve Etkinlik Salonu,TİVİBU Spor 2,ALPER ALTUĞ KÖSELERLİ,CAN MAVİSU,MUSA KAZIM ÇETİN,ERKAN URASLI,ESER FIRIL,EBRU ULUDOĞAN,ALTAN CANDAN,GÖZDE BEGÜM AKÜZÜM,Ülker Spor ve Etkinlik Salonu
7.10.2019,20:00,1EA3077,02,BEŞİKTAŞ SOMPO SİGORTA,68 - 80,ANADOLU EFES,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,"TRTSPOR,TİVİBU Spor 2",EMİN MOĞULKOÇ,KAAN BÜYÜKÇİL,AHMET TATLICI,TAYFUN AY,YEŞİM ÖZCAN ÖZTÜRK,ZAFER RİFAİ,YÜKSEL NAZLIGÜL,SELCAN TUĞÇE ALKAYA,Akatlar Spor ve Kültür Kompleksi
12.10.2019,13:00,1EA3078,03,BAHÇEŞEHİR KOLEJİ,82 - 87,MEKSA YATIRIM AFYON BELEDİYESPOR,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,TİVİBU Spor 2,YENER YILMAZ,ALPER ÖZGÖK,HALİT CAN CİHAN,ERKAN URASLI,ALTAN CANDAN,GÖZDE BEGÜM AKÜZÜM,ECE DİKMENLİ,ŞERMİN NAZLIGÜL,Akatlar Spor ve Kültür Kompleksi
12.10.2019,15:15,1EA3079,03,GAZİANTEP BASKETBOL,69 - 81,TOFAŞ,,GAZİANTEP,Karataş Şahinbey Spor Salonu,TİVİBU Spor 2,MEHMET KARABİLECEN,MEHMET OZAN ÇAKAR,POLAT PARLAK,YEŞİM ATUŞ KARAGÖZ,EYÜP KALA,EKMEL CENGİZ,MUSTAFA BODUR,PINAR ŞAHİN,Karataş Şahinbey Spor Salonu
12.10.2019,17:30,1EA3080,03,GALATASARAY DOĞA SİGORTA,74 - 65,BEŞİKTAŞ SOMPO SİGORTA,,İSTANBUL,Sinan Erdem Spor Salonu,TRTSPOR,MEHMET KESERATAR,KEREM BAKİ,ALİ KÖSEOĞLU,MEHMET ZAFER MİLLİ,GÜLİZ KONCA ADİLLER,DİNÇER ADİLLER,ZAFER RİFAİ,ŞAZİYE SİMSAR YAKIN,Sinan Erdem Spor Salonu
12.10.2019,20:00,1EA3081,03,TÜRK TELEKOM,59 - 75,FENERBAHÇE BEKO,,ANKARA,Ankara Spor Salonu,TİVİBU Spor 2,MEHMET ŞAHİN,KAAN BÜYÜKÇİL,AHMET TATLICI,HAKAN BEŞTEPE,RESUL GEÇER,FATİH ŞEN,İSMAİL FULSER,FATİH DEMİRCİ,Ankara Spor Salonu
13.10.2019,13:00,1EA3082,03,AREL ÜNİVERSİTESİ BÜYÜKÇEKMECE BASKETBOL,64 - 84,OGM ORMANSPOR,,İSTANBUL,Gazanfer Bilge,TİVİBU Spor 2,FATİH ARSLANOĞLU,DUHAN KÖYİÇİ,HÜSEYİN ÇELİK,ENİS GÜREL,AYŞE SERVER SEZER,YUSUF YELESDAĞ,SEMRA AKDUMAN,MELDA ÇAKIRCA,Gazanfer Bilge
13.10.2019,15:15,1EA3083,03,FRUTTİ EXTRA BURSASPOR,77 - 85,PINAR KARŞIYAKA,,BURSA,Tofaş Spor Salonu,TRTSPOR,OSMAN SİNAN İŞGÜDER,MEHMET SERDAR ÜNAL,MUSA KAZIM ÇETİN,SAVAŞ BAYRAM ERTÜRK,BÜŞRA HEKİMOĞLU,SEVDA USTA,ABDULLAH KURT,SİNEM ERTEM,Tofaş Spor Salonu
13.10.2019,17:30,1EA3084,03,TEKSÜT BANDIRMA BK,84 - 66,ANADOLU EFES,,BALIKESİR,Teksüt Kara Ali Acar Spor Salonu,TİVİBU Spor 2,ZAFER YILMAZ,ZİYA ÖZORHON,ORHAN ÇAĞRI HEKİMOĞLU,ELA ONAT,GAMZE ATİLA,MERT TELLİBAYRAKTAR,METİN IŞIK,ERCAN ÇAVUŞOĞLU,Teksüt Kara Ali Acar Spor Salonu
13.10.2019,20:00,1EA3085,03,SİGORTAM.NET İTÜ BB,61 - 98,DARÜŞŞAFAKA TEKFEN,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,TİVİBU Spor 2,ÖZLEM YALMAN,ALPER ALTUĞ KÖSELERLİ,SİNEM TETİK AKBAYRAK,TAYFUN AY,EMRAH RİFAİ,ALPER LAÇİNKAYA,ERMAN YÜCEL,SELCAN TUĞÇE ALKAYA,Darüşşafaka Ayhan Şahenk Spor Salonu
