Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
8.04.2023,13:00,BGL1367,Playoff Çeyrek Final,PINAR KARŞIYAKA,68 - 90,GAZİANTEP BASKETBOL,Play Off Çeyrek Final B4-A1,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,Youtube / TBF TV,BATUHAN SÖYLEMEZOĞLU,ATAKAN KAYMAK,KAAN BERK BALCIOĞLU,SİBEL SARIDAĞ,GÖKHAN YAZ,ALİ DEVECİ,HAKAN DÖNMEZ,EMİNE KALKAN,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
9.04.2023,14:00,BGL1368,Playoff Çeyrek Final,GELİŞİM KOLEJİ,84 - 66,DARÜŞŞAFAKA,Play Off Çeyrek Final A3-B2,İZMİR,Gelişim Koleji Spor Salonu,Youtube / TBF TV,BATUHAN SÖYLEMEZOĞLU,SEÇKİN ŞENTÜRK,BERK BÜKE,MURAT MISIRLI,GİZEM ÖZAYDIN,ANIL DOĞAN,ÇAĞATAY KAMER VANLIOĞLU,OSMAN ARKIN BARUTCU,Gelişim Koleji Spor Salonu
10.04.2023,19:00,BGL1369,Playoff Çeyrek Final,GALATASARAY NEF,58 - 80,ANADOLU EFES,Play Off Çeyrek Final A4-B1,İSTANBUL,Ahmet Cömert Spor Salonu,Youtube / TBF TV,FATİH ARSLANOĞLU,BEŞİR FATİH TATLICI,EREN AKPULAT,TUĞBA EŞKİL,PINAR YÜKSEL,ERMAN YÜCEL,YEŞİM AKAN,GÜLİZ KONCA ADİLLER,Ahmet Cömert Spor Salonu
12.04.2023,16:00,BGL1370,Playoff Çeyrek Final,DARÜŞŞAFAKA,90 - 92,GELİŞİM KOLEJİ,Play Off Çeyrek Final B2-A3,İSTANBUL,Ahmet Cömert Spor Salonu,Youtube / TBF TV,ALİ ŞAKACI,HALİL ATA GÜNAL,YUNUS ÖZTÜRK,ENES HİKMET ERMANER,ŞAZİYE SİMSAR YAKIN,TUĞÇE KAYA,AYGÜN SEVGİL,CEYDA KAPKAÇ,Ahmet Cömert Spor Salonu
16.04.2023,15:00,BGL1371,Playoff Yarı Final,GAZİANTEP BASKETBOL,98 - 84,GELİŞİM KOLEJİ,Play Off Yarı Final 1,KOCAELİ,Çayırova Spor Salonu,Youtube / TBF TV,FATİH GÜLER,BEŞİR FATİH TATLICI,KAAN ÖZKAN,FİRDEVS EBRU ONARAN,ÖZGE ERÇETİN,SUDENUR DUMAN,GİZEM ŞAHİN,TÜRKER YILMAZ,Çayırova Spor Salonu
16.04.2023,16:00,BGL1372,Playoff Yarı Final,ANADOLU EFES,85 - 78,BEŞİKTAŞ JK,Play Off Yarı Final 1,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,Youtube / TBF TV,ALİ SERKAN EMLEK,MUSA ONUR SAVAŞ,SEÇKİN ŞENTÜRK,SERDAR ÇELİK,SERDAR ERHAN,BİROL ŞİMŞEK,MURAT SÜMER,BERNA ÇOLAK,Küçükçekmece Halkalı Spor Salonu
19.04.2023,14:00,BGL1373,Playoff Yarı Final,GELİŞİM KOLEJİ,65 - 76,GAZİANTEP BASKETBOL,Play Off Yarı Final 2,İZMİR,Gelişim Koleji Spor Salonu,Youtube / TBF TV,ORHAN ÇAĞRI HEKİMOĞLU,FURKAN ÇALIŞKAN,ARTUN BAYRAKTAR,TOLGA  AKSULAR,BÜLENT TURAN,ANIL DOĞAN,BEREN ÇELİKOĞLU,AYŞE SELCEN ÜŞENMEZ,Gelişim Koleji Spor Salonu
19.04.2023,17:00,BGL1374,Playoff Yarı Final,BEŞİKTAŞ JK,64 - 74,ANADOLU EFES,Play Off Yarı Final 2,İSTANBUL,BJK Emlakjet Spor Kompleksi,Youtube / TBF TV,AHMET TATLICI,HÜSEYİN MERT ŞEKER,OZAN İNCE,ÖMER KESKİN,PINAR YÜKSEL,ALPKAN HACIYAKUPOĞLU,YEŞİM AKAN,MERT İĞDELİ,BJK Emlakjet Spor Kompleksi
21.05.2023,18:30,BGL1375,Playoff Final,GAZİANTEP BASKETBOL,88 - 94,ANADOLU EFES,Final,İSTANBUL,Sinan Erdem Spor Salonu,Youtube / TBF TV,BERK KURTULMUŞ,SAMİ İREK,ATAKAN KAYMAK,KORAY LEVENT  BİNGÖL,GÖKHAN BAŞARAN,YÜKSEL NAZLIGÜL,YUSUF YELESDAĞ,ALPKAN HACIYAKUPOĞLU,Sinan Erdem Spor Salonu
14.10.2022,18:00,BGL1182,01,DARÜŞŞAFAKA,73 - 80,ANADOLU EFES,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,Youtube / TBF TV,ÖZLEM YALMAN,BEŞİR FATİH TATLICI,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,ALİGÜRHAN UZUNAY,NEŞE KIRAN,EMRAH RİFAİ,MURAT SÜMER,KEREM SIRMAGİL,Darüşşafaka Ayhan Şahenk Spor Salonu
15.10.2022,14:30,BGL1184,01,TEŞVİKİYE,101 - 71,SELÇUKLU BELEDİYE KONYASPOR,B,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,ÇAĞLAR ÖZKAN,FATİH ŞAFAK,İREM GÖRDES,FİRDEVS EBRU ONARAN,ECE DİKMENLİ,PERİHAN GİZEM ÜNSAL,FATMA GÖK,EDA ELFİDAN,Caferağa Spor Salonu
15.10.2022,15:00,BGL1179,01,MANİSA BBSK İZMİR BAHÇEŞEHİR KOLEJİ,77 - 86,TED ANKARA KOLEJLİLER,A,MANİSA,Tarık Almış Spor Salonu,Youtube / TBF TV,POLAT PARLAK,ATAKAN KAYMAK,HALİL ERÜSTÜNDAĞ,SİBEL SARIDAĞ,SEVGİ SELVİ,HEDİYE AYTAŞ SARIASLAN,OSMAN CİNGİL,GÜL YILDIRIM,Tarık Almış Spor Salonu
15.10.2022,16:30,BGL1176,01,GAZİANTEP BASKETBOL,99 - 62,ANTALYA GELİŞİM GENÇLİK,A,GAZİANTEP,Karataş Şahinbey Spor Salonu,Youtube / TBF TV,KEREM BAKİ,MEHMET SEÇKİN ÖZTÜRK,ERTUĞRUL TURAN TOPAL,BARIŞ KILIÇKAYA,TUĞBA İYİNACAR,MUSTAFA BODUR,UĞUR ŞAHAN,OKAN ÇELEBİ,Karataş Şahinbey Spor Salonu
16.10.2022,13:00,BGL1183,01,EGE ASİST MERKEZEFENDİ BELEDİYESİ BASKET,53 - 55,TÜRK TELEKOM SPOR,B,DENİZLİ,Pamukkale Üniversitesi Spor Salonu,Youtube / TBF TV,POLAT PARLAK,HAKKI ÜNVER,NAMİ SUNAY SOYDAN,ZAFER ENÜŞTÜLÜ,TUĞBA KALEM,ÖZLEM IŞIK İNAN,MELTEM ARABACI,SARE NUR ELMAS,Pamukkale Üniversitesi Spor Salonu
16.10.2022,14:00,BGL1185,01,ALİAĞA PETKİM SPOR,54 - 63,FRUTTİ EXTRA BURSASPOR,B,İZMİR,Enka Spor Salonu,Youtube / TBF TV,ALİ ŞAKACI,NİHAT FURKAN YÜZGEÇ,OZAN İNCE,DENİZ ÜNLÜ,CEMRE ÇEKAL,İLAYDA DİNÇEL,DİLARA KOÇ,MESUT KARABULUT,Enka Spor Salonu
16.10.2022,14:00,BGL1178,01,GELİŞİM KOLEJİ,91 - 81,GALATASARAY NEF,A,İZMİR,Gelişim Koleji Spor Salonu,Youtube / TBF TV,İSMAİL BİNBİR,BURAK METE ÖZTÜRK,IŞILAY ÇAPRAZ,BÜLENT GÖKÇE,GİZEM ÖZAYDIN,GÖKHAN YAZ,HALDUN TAŞKAVAK,MUSTAFA MESCİ,Gelişim Koleji Spor Salonu
16.10.2022,15:30,BGL1180,01,TOFAŞ,97 - 96,BAHÇEŞEHİR KOLEJİ,A,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,ÇAĞLAR ÖZKAN,RAMAZAN YENİ,ALPER OĞUZCAN CİRİT,ZİYNİŞ ORUÇ,ELİZ ŞEN,AYÇA ÜNLÜ,ÖZGEN KIRKIŞ,ERAY BABAHANOĞLU,Tofaş Spor Salonu
16.10.2022,17:00,BGL1181,01,PINAR KARŞIYAKA,64 - 60,BEŞİKTAŞ JK,B,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,Youtube / TBF TV,HÜSEYİN ÇELİK,ŞEVKET KUTLUHAN KANBUROĞLU,MELİK KAYA,DOĞAN HEPGÜVENDİK,TUĞBA ERTE,TANER ÇİFTÇİ,ÇAĞATAY KAMER VANLIOĞLU,HAKAN DÖNMEZ,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
17.10.2022,18:00,BGL1177,01,ONVO BÜYÜKÇEKMECE BASKETBOL,70 - 69,FENERBAHÇE BEKO,A,İSTANBUL,Gazanfer Bilge Spor Salonu,Youtube / TBF TV,GÖKSUN ÖZ,MURAT BERK KAYA,ERHAN ERDOĞAN,ERSİN ÇELİK,EMRE YAZICI,SEMRA AKDUMAN,MURAT YAZ,BİROL ŞİMŞEK,Gazanfer Bilge Spor Salonu
22.10.2022,13:00,BGL1192,02,FRUTTİ EXTRA BURSASPOR,90 - 75,SELÇUKLU BELEDİYE KONYASPOR,B,BURSA,Barış Spor Salonu ve Gençlik Merkezi,Youtube / TBF TV,CAN MAVİSU,SAMİ İREK,ÖMER UMUT TURHAN,ATİF AL,AYPERİ SILA KIROĞLU,NEBİYE SALLANTI,TAHSİN TİRYAKİ,ELİZ ŞEN,Barış Spor Salonu ve Gençlik Merkezi
22.10.2022,14:15,BGL1188,02,FENERBAHÇE BEKO,72 - 66,MANİSA BBSK İZMİR BAHÇEŞEHİR KOLEJİ,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,BURAK YILMAZ,ŞEVKET KUTLUHAN KANBUROĞLU,BERKE NÜFER,NURSEL İSLAM,DİDEM ARPACI KARAGÖZ,GÜLTEKİN KABAŞ,İLYAS KURTULUŞ,SİNAN ERSOY,Fenerbahçe Metro Enerji Spor Salonu
22.10.2022,15:00,BGL1190,02,GELİŞİM KOLEJİ,95 - 107,GAZİANTEP BASKETBOL,A,İZMİR,Gelişim Koleji Spor Salonu,Youtube / TBF TV,GÖKSUN ÖZ,HALİL ATA GÜNAL,ATAKAN KAYMAK,KAAN KARTAL,SADIK ERGÜL,SERPİL AKIN,TANER ÇİFTÇİ,ÇAĞATAY KAMER VANLIOĞLU,Gelişim Koleji Spor Salonu
22.10.2022,15:00,BGL1194,02,ALİAĞA PETKİM SPOR,57 - 65,PINAR KARŞIYAKA,B,İZMİR,Enka Spor Salonu,Youtube / TBF TV,ALİ SERKAN EMLEK,EMRE ÖZÜTOK,BETÜL UNTUÇ,DENİZ ÜNLÜ,BETÜL AKDOĞAN,GÖKHAN YAZ,HALDUN TAŞKAVAK,OKAN ÇETİNBAŞ,Enka Spor Salonu
22.10.2022,15:30,BGL1189,02,ANTALYA GELİŞİM GENÇLİK,78 - 82,TOFAŞ,A,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,BERK KURTULMUŞ,FATİH KURT,SEDAT ERKOL,HÜSEYİN MERT  ÇİVİ,ALİ USLU,KORAY ASAL,KEZİBAN KARTCA,NEŞE KARTAL,Antalya Spor Salonu
22.10.2022,16:00,BGL1191,02,ANADOLU EFES,92 - 56,EGE ASİST MERKEZEFENDİ BELEDİYESİ BASKET,B,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,Youtube / TBF TV,FATİH GÜLER,ERHAN ERDOĞAN,ARTUN BAYRAKTAR,METİN AÇIKALIN,FATİH DEMİR,REMZİ KILIÇ,GÖKHAN ALTUNTAŞ,AYGÜN SEVGİL,Küçükçekmece Halkalı Spor Salonu
23.10.2022,14:00,BGL1186,02,GALATASARAY NEF,74 - 67,ONVO BÜYÜKÇEKMECE BASKETBOL,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,Youtube / TBF TV,YENER YILMAZ,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,İREM GÖRDES,ERDEM BAŞAR,YÜKSEL NAZLIGÜL,MERVE SAĞLAM,MURAT SÜMER,BİROL ÖZDAL,Küçükçekmece Halkalı Spor Salonu
23.10.2022,14:00,BGL1187,02,TED ANKARA KOLEJLİLER,78 - 71,BAHÇEŞEHİR KOLEJİ,A,ANKARA,Gölbaşı Spor Salonu,Youtube / TBF TV,MUSA KAZIM ÇETİN,HÜSEYİN MERT ŞEKER,OĞUZHAN GÜZEL,ÜMİT  ÇETİNKAYA,ESİN KALELİ,YUNUS KAHRAMAN,HÜSEYİN ÖKMEN,AHMET BUĞRAHAN TÜRKER,Gölbaşı Spor Salonu
23.10.2022,16:00,BGL1193,02,TÜRK TELEKOM SPOR,85 - 80,TEŞVİKİYE,B,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,TOLGA EDİS,TAYFUN KARAKUM,ZEKİ BAYRAM,ERGÜN GÜNGÖR,MERT YILMAZ,FATİH ŞEN,EREN UYGUN,GÖZDE ÖZBEK,TOBB ETÜ Spor Salonu
24.10.2022,19:00,BGL1195,02,BEŞİKTAŞ JK,67 - 60,DARÜŞŞAFAKA,B,İSTANBUL,BJK Emlakjet Spor Kompleksi,Youtube / TBF TV,SİNEM TETİK AKBAYRAK,BEŞİR FATİH TATLICI,EREN AKPULAT,TUĞBA EŞKİL,AHSEN CANBULAT,NEŞE KIRAN,MURAT SÜMER,AYBERK PARALI,BJK Emlakjet Spor Kompleksi
29.10.2022,14:30,BGL1196,03,BAHÇEŞEHİR KOLEJİ,68 - 71,GALATASARAY NEF,A,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,FATİH GÜLER,MURAT BERK KAYA,TARIK ENES BAŞ,ERSİN YILDIZ,BEGÜM SAVAŞ,PERİHAN GİZEM ÜNSAL,FATMA GÖK,DEMET ULUCUTSOY,Caferağa Spor Salonu
29.10.2022,15:00,BGL1200,03,ONVO BÜYÜKÇEKMECE BASKETBOL,63 - 96,GELİŞİM KOLEJİ,A,İSTANBUL,Gazanfer Bilge Spor Salonu,Youtube / TBF TV,BURAK YILMAZ,BERKE NÜFER,FATİH ŞAFAK,CAN MAHMUT ÇELEBİ,EMRE YAZICI,SEDAT BAYRAM,BİROL ŞİMŞEK,ZUHAL SUKAN,Gazanfer Bilge Spor Salonu
29.10.2022,15:30,BGL1202,03,TÜRK TELEKOM SPOR,64 - 65,ALİAĞA PETKİM SPOR,B,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,UMUT ÖZGÜN ERGÜN,HASAN HÜSEYİN GÜRSES,HALİL ERÜSTÜNDAĞ,ÖZCAN  KAŞKATEPE,YENER SALMAN,ALİ MURAT SUNGUR,YUNUS KAHRAMAN,İSMAİL FULSER,TOBB ETÜ Spor Salonu
29.10.2022,18:00,BGL1205,03,DARÜŞŞAFAKA,84 - 75,EGE ASİST MERKEZEFENDİ BELEDİYESİ BASKET,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,Youtube / TBF TV,ORHAN ÇAĞRI HEKİMOĞLU,HALİL İBRAHİM CANTÜRK,ENES BAŞARAN ÖZTÜRK,CEM ATMACA,MERVE GÜLDAŞ,EROL TAHTAKESEN,SELCAN TUĞÇE ALKAYA,YÜKSEL NAZLIGÜL,Darüşşafaka Ayhan Şahenk Spor Salonu
30.10.2022,14:00,BGL1198,03,TED ANKARA KOLEJLİLER,74 - 46,ANTALYA GELİŞİM GENÇLİK,A,ANKARA,Gölbaşı Spor Salonu,Youtube / TBF TV,ALİ SERKAN EMLEK,TAYFUN KARAKUM,OSMAN OZAN ÇALAP,BURAK TALHA DOĞAN,MURAT BEŞLİ,ANIL ENDER DURGUN,SEMİH BOSTANCI,HASAN BAŞKURT,Gölbaşı Spor Salonu
30.10.2022,16:00,BGL1203,03,SELÇUKLU BELEDİYE KONYASPOR,50 - 78,PINAR KARŞIYAKA,B,KONYA,Selçuklu Belediyesi Spor Salonu,Youtube / TBF TV,AHMET TATLICI,KAAN ÖZKAN,FATİH KURT,ÖZER SAMİ KART,RUKİYE YILDIRIM,SÜLEYMAN KEMAL HOROZOĞLU,HEDİYE BALIKCI,ŞENAY BÜYÜKER,Selçuklu Belediyesi Spor Salonu
30.10.2022,17:00,BGL1197,03,FENERBAHÇE BEKO,59 - 91,TOFAŞ,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,FATİH GÜLER,ARTUN BAYRAKTAR,NAMİ SUNAY SOYDAN,ULVİ  ARIKAN,UFUK CAN SARI,PERİHAN GİZEM ÜNSAL,SİNAN ERSOY,SERCAN DEMİRÖREN,Fenerbahçe Metro Enerji Spor Salonu
31.10.2022,13:00,BGL1199,03,GAZİANTEP BASKETBOL,92 - 76,MANİSA BBSK İZMİR BAHÇEŞEHİR KOLEJİ,A,GAZİANTEP,Karataş Şahinbey Spor Salonu,Youtube / TBF TV,HÜSEYİN ÇELİK,ALİ BARAK,HASAN KORKMAZ,BARIŞ KILIÇKAYA,ZEYNEP AKARKAMÇI,ABDURRAHMAN YALTIRIK,MEHMET AKİF GÜLŞEN,OSMAN KINCAL,Karataş Şahinbey Spor Salonu
31.10.2022,18:00,BGL1201,03,ANADOLU EFES,84 - 61,FRUTTİ EXTRA BURSASPOR,B,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,Youtube / TBF TV,SİNEM TETİK AKBAYRAK,EMİRHAN SERTOĞLU,OĞUZHAN GÜZEL,İSMAİL EVREN YÜZÜGÜZEL,DİLEK ELİF ALBAYRAK,BİROL ŞİMŞEK,NAZLI YENER,EMRECAN ÇAKIRCA,Küçükçekmece Halkalı Spor Salonu
31.10.2022,18:00,BGL1204,03,BEŞİKTAŞ JK,79 - 61,TEŞVİKİYE,B,İSTANBUL,BJK Emlakjet Spor Kompleksi,Youtube / TBF TV,AHMET TATLICI,ATAKAN KAYMAK,EMRE EFE CİHAN,HALİL SERTDURAK,TUNA TAŞ,NEŞE KIRAN,PINAR YÜKSEL,ŞERMİN NAZLIGÜL,BJK Emlakjet Spor Kompleksi
5.11.2022,14:00,BGL1210,04,TOFAŞ,78 - 73,TED ANKARA KOLEJLİLER,A,BURSA,Tofaş Spor Salonu,Youtube / TBF TV,SEHER AYŞE NUR YAZICIOĞLU,EMİRHAN SERTOĞLU,EMRE EFE CİHAN,MACİT ZEREN,AYPERİ SILA KIROĞLU,TARIK KEMAL ÜNLÜ,MUHARREM KAYAL,ESRA AL,Tofaş Spor Salonu
5.11.2022,17:00,BGL1214,04,PINAR KARŞIYAKA,71 - 83,DARÜŞŞAFAKA,B,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,Youtube / TBF TV,POLAT PARLAK,ATAKAN KAYMAK,SEDAT ERKOL,SİBEL SARIDAĞ,İLAYDA DİNÇEL,CEREN ARIKAN BAYKUŞ,OSMAN ARKIN BARUTCU,ÖMER DURSUN,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
5.11.2022,17:00,BGL1209,04,ANTALYA GELİŞİM GENÇLİK,65 - 55,GELİŞİM KOLEJİ,A,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,MUSA KAZIM ÇETİN,MEHMET SEÇKİN ÖZTÜRK,MEHMET KURTULUŞ SAVAŞ,CELİL YOLDAN,İLKAY ERDOĞAN,HALİL ERDOĞAN,MÜMÜNE YEŞİL,NASUH ÜZER,Antalya Spor Salonu
6.11.2022,13:00,BGL1207,04,ONVO BÜYÜKÇEKMECE BASKETBOL,57 - 92,GAZİANTEP BASKETBOL,A,İSTANBUL,Gazanfer Bilge Spor Salonu,Youtube / TBF TV,SİNEM TETİK AKBAYRAK,BEŞİR FATİH TATLICI,EMİN KOÇ,TUĞBA EŞKİL,EMRE YAZICI,MURAT ÖZKAN,ERMAN YÜCEL,BİROL ŞİMŞEK,Gazanfer Bilge Spor Salonu
6.11.2022,14:00,BGL1215,04,SELÇUKLU BELEDİYE KONYASPOR,73 - 86,ALİAĞA PETKİM SPOR,B,KONYA,Selçuklu Belediyesi Spor Salonu,Youtube / TBF TV,GÖKSUN ÖZ,SALİH DALMAN,ERHAN ERDOĞAN,PINAR ÖNER,DİLARA VEZİROĞLU,ÖMER FARUK SARI,SÜLEYMAN KEMAL HOROZOĞLU,MÜŞERREF KELEŞ,Selçuklu Belediyesi Spor Salonu
6.11.2022,14:00,BGL1212,04,EGE ASİST MERKEZEFENDİ BELEDİYESİ BASKET,81 - 69,BEŞİKTAŞ JK,B,DENİZLİ,Pamukkale Üniversitesi Spor Salonu,Youtube / TBF TV,YİĞİT GÖNÜLTAŞ,ZEKİ BAYRAM,HALİL ERÜSTÜNDAĞ,SERMET AL,MELTEM ARABACI,FATMA NUR DİKMEN ÇOBAN,LEMAN CEREN MEYDAN,AHMET ERYÜRÜK,Pamukkale Üniversitesi Spor Salonu
6.11.2022,14:30,BGL1206,04,BAHÇEŞEHİR KOLEJİ,69 - 68,FENERBAHÇE BEKO,A,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,ERHAN GÜRSEL,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,FURKAN ÜNLÜ,VOLKAN  KILIÇ,GÜLTEKİN KABAŞ,YEŞİM ÖZCAN ÖZTÜRK,MURAT GÜRKAN,ZEHRA AKAN,Caferağa Spor Salonu
6.11.2022,15:00,BGL1211,04,FRUTTİ EXTRA BURSASPOR,59 - 58,TÜRK TELEKOM SPOR,B,BURSA,Barış Spor Salonu ve Gençlik Merkezi,Youtube / TBF TV,BURAK YILMAZ,ALPER OĞUZCAN CİRİT,BURAK METE ÖZTÜRK,ZİYNİŞ ORUÇ,NEBİYE SALLANTI,ERAY BABAHANOĞLU,AYÇA ÜNLÜ,ŞAFAK IRMAK SARAÇOĞLU,Barış Spor Salonu ve Gençlik Merkezi
6.11.2022,16:00,BGL1208,04,MANİSA BBSK İZMİR BAHÇEŞEHİR KOLEJİ,94 - 98,GALATASARAY NEF,A,MANİSA,Tarık Almış Spor Salonu,Youtube / TBF TV,POLAT PARLAK,ÖZKAN ALTINÖRS,OZAN İNCE,OKAN KAHRAMAN,İSMAİL ATAR,HEDİYE AYTAŞ SARIASLAN,EMRE OĞUL,ENGİN ABATAY,Tarık Almış Spor Salonu
