Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.02.2021,17:30,2EA4034,19,NADİR GOLD İSTANBUL BASKET,89 - 85,KOCAELİ BŞB KAĞITSPOR,,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,MURAT CİNER,YİĞİT GÖNÜLTAŞ,MESUT ÖZTÜRK,HURŞİT CEM AKAN,BURHAN DEMİR,MERT İĞDELİ,AYGÜN SEVGİL,DERYA ÖZTÜRK,Caferağa Spor Salonu
21.02.2021,14:00,2EA4036,19,SAMSUNSPOR,86 - 68,ANKARA ANADOLU BASKET,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,ERHAN GÜRSEL,TOLGA EDİS,MUZAFFER VARDARLI,SEMİH KAYA,ESRA BAYZAT,MERVE SERDAR,HÜSEYİN MERT ŞEKER,HAKAN ÖNEN,Mustafa Dağıstanlı Spor Salonu
21.02.2021,15:45,2EA4033,19,GLOBAL CONNECT TRAVEL DÜZCE,76 - 74,BORNOVA BELEDİYESPOR,,DÜZCE,Kalıcı Konutlar Merkez Spor Salonu,Youtube / TBF TV,SAMİ ÖZEL,ABDULLAH KOPUTAN,HAKAN GEREY,ERDEM DEMİRSOY,TANSU PERÇİN,EMRE ARSLAN,MERTCAN AKGÜL,GÜLNİHAL ERDEM,Kalıcı Konutlar Merkez Spor Salonu
21.02.2021,17:30,2EA4031,19,BUDO GEMLİK,78 - 82,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,,BURSA,Gemlik Spor Salonu,Youtube / TBF TV,FATİH GÜLER,KEREM YILMAZ,UMUT ÖZGÜN ERGÜN,MACİT ZEREN,AYÇA ÜNLÜ,ADEM ÇATALKAŞ,ABDULLAH KURT,TARIK KEMAL ÜNLÜ,Gemlik Spor Salonu
22.02.2021,18:00,2EA4030,19,SİGORTAM.NET,87 - 83,AKHİSAR BELEDİYE BASKETBOL,,İSTANBUL,Gazanfer Bilge,TRT SPOR 2,TEKİN ÖZÜBİR,OZAN GÖNEN,HALİL ERKOÇ,SAVAŞ BAYRAM ERTÜRK,FURKAN ATALAY,OSMAN AŞIK,GÜL URASLI,GÖKHAN BAŞARAN,Gazanfer Bilge
26.02.2021,18:00,2EA4039,20,MANİSA BÜYÜKŞEHİR BELEDİYE SPOR,99 - 71,BUDO GEMLİK,,MANİSA,Muradiye Spor Salonu,TRT SPOR 2,YÜCEL ÇİLİNGİR,GÖKSUN ÖZ,MUHAMMED MURAT ZAFER,OKAN KAHRAMAN,MERVE GÜNER,RAMAZAN YAŞAR,İSMAİL ATAR,TUĞBERK ŞENGÜLDÜREN,Muradiye Spor Salonu
27.02.2021,14:00,2EA4044,20,AKHİSAR BELEDİYE BASKETBOL,90 - 97,SEMT77 YALOVASPOR,,MANİSA,Akhisar Belediye Spor Salonu,Youtube / TBF TV,ÖNDER YILMAZ,TOLGA EDİS,MUSTAFA CANDEMİR TABAK,ELA ONAT,HEDİYE AYTAŞ SARIASLAN,ESRA HOZANLI,SEZEN ÇATIKKAŞ,GÜL YILDIRIM,Akhisar Belediye Spor Salonu
27.02.2021,15:45,2EA4042,20,BALIKESİR BÜYÜKŞEHİR BELEDİYESPOR,85 - 79,NADİR GOLD İSTANBUL BASKET,,BALIKESİR,Kurtdereli Spor Salonu,Youtube / TBF TV,TEKİN ÖZÜBİR,SEYHAN TOPALOĞLU,BENHÜR İRCEL,MURAT KARTAL,IŞIL ÖZKAN,MUSA ÇALIŞKAN,NESLİHAN ÇOBAN,ESİN ÖZSÜRMELİ,Kurtdereli Spor Salonu
27.02.2021,17:30,2EA4043,20,SAMSUNSPOR,85 - 75,FİNAL SPOR,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,SAMİ ÖZEL,KEREM YILMAZ,UMUT ÖZGÜN ERGÜN,SEMİH KAYA,ESRA BAYZAT,MERVE SERDAR,MURAT ŞENDERE,HAKAN ÖNEN,Mustafa Dağıstanlı Spor Salonu
28.02.2021,14:00,2EA4040,20,BORNOVA BELEDİYESPOR,88 - 90,MAMAK BELEDİYESİ,,İZMİR,Altındağ Atatürk Spor Kompleksi,Youtube / TBF TV,ERHAN GÜRSEL,OZAN GÖNEN,NAZLI ÇİSİL GÜNGÖR,DİDEM SÜER,YEŞİM KOÇ,CANSU ÇOBAN,DİLEK KESGİN,KEMAL AYPARS,Altındağ Atatürk Spor Kompleksi
