Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
8.10.2016,15:00,1EA2250,01,DEMİR İNŞAAT BÜYÜKÇEKMECE,97 - 69,TRABZONSPOR MEDICAL PARK,,İSTANBUL,Gazanfer Bilge,LİGTV3,MURAT  BİRİCİK,FATİH ARSLANOĞLU,MEHMET KARABİLECEN,,,,,,Gazanfer Bilge
8.10.2016,16:00,1EA2257,01,HALK ENERJİ TED ANKARA KOLEJLİLER,51 - 93,BEŞİKTAŞ SOMPO JAPAN,,ANKARA,Ankara Spor Salonu,NTV SPOR,ALİ SERKAN EMLEK,İSMAİL AYDIN,ÖNDER YILMAZ,,İBRAHİM BULUT,İBRAHİM BULUT,PELİN KUZU,,Ankara Spor Salonu
8.10.2016,18:00,1EA2253,01,PINAR KARŞIYAKA,67 - 85,BANVİT,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,LİGTV3,ZAFER YILMAZ,MEHMET SERDAR ÜNAL,KAAN BÜYÜKÇİL,,,,,,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
8.10.2016,18:00,1EA2254,01,YEŞİLGİRESUN BELEDİYESPOR,92 - 85,GAZİANTEP BASKETBOL,,GİRESUN,19 Eylül S.S.,Youtube / TBF TV,YENER YILMAZ,ZİYA ÖZORHON,SERHAT BÜKER,,,,,,19 Eylül S.S.
8.10.2016,19:00,1EA2252,01,DARÜŞŞAFAKA DOĞUŞ,83 - 75,TOFAŞ,,İSTANBUL,Volkswagen Arena,NTV SPOR,EMİN MOĞULKOÇ,ALPER ALTUĞ KÖSELERLİ,MEHMET ŞAHİN,,,,,,Volkswagen Arena
9.10.2016,15:00,1EA2256,01,MURATBEY UŞAK,71 - 70,FENERBAHÇE,,UŞAK,Uşak Universitesi,LİGTV3,AYTUĞ EKTİ,AHMET ERSAN ERGÜLER,ALPER ÖZGÖK,,,,,,Uşak Universitesi
9.10.2016,17:00,1EA2251,01,GALATASARAY ODEABANK,81 - 72,BEST BALIKESİR,,İSTANBUL,Abdi İpekçi Spor Salonu,NTV SPOR,MEHMET KESERATAR,HALİL BALDEMİR,CAN MAVİSU,,,ZAFER RİFAİ,,ABDULLAH ŞEREMET,Abdi İpekçi Spor Salonu
9.10.2016,19:00,1EA2255,01,İSTANBUL BBSK,67 - 95,ANADOLU EFES,,İSTANBUL,Cebeci Spor Salonu,LİGTV3,ERŞAN KARTAL,OSMAN SİNAN İŞGÜDER,HALİT CAN CİHAN,,CEYDA KAPKAÇ,,,,Cebeci Spor Salonu
15.10.2016,14:00,1EA2264,02,BEŞİKTAŞ SOMPO JAPAN,87 - 65,MURATBEY UŞAK,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,LİGTV3,EMİN MOĞULKOÇ,OSMAN SİNAN İŞGÜDER,HALİT CAN CİHAN,,SEDA İŞLER,ZAFER RİFAİ,KEREM SIRMAGİL,,Akatlar Spor ve Kültür Kompleksi
15.10.2016,17:00,1EA2261,02,GAZİANTEP BASKETBOL,73 - 75,PINAR KARŞIYAKA,,GAZİANTEP,Karataş Şahinbey Spor Salonu,Youtube / TBF TV,MURAT  BİRİCİK,FATİH ARSLANOĞLU,AHMET TATLICI,,MUSTAFA BODUR,EKMEL CENGİZ,PINAR ŞAHİN,ALİ DALYANOĞLU,Karataş Şahinbey Spor Salonu
15.10.2016,18:00,1EA2262,02,TRABZONSPOR MEDICAL PARK,85 - 89,YEŞİLGİRESUN BELEDİYESPOR,,TRABZON,Hayri Gür Spor Salonu,Youtube / TBF TV,MEHMET KESERATAR,ALİ SERKAN EMLEK,ALPER ÖZGÖK,,,,,,Hayri Gür Spor Salonu
16.10.2016,16:00,1EA2258,02,BEST BALIKESİR,77 - 80,DEMİR İNŞAAT BÜYÜKÇEKMECE,,BALIKESİR,Şehit Turgut Solak Spor Salonu,Youtube / TBF TV,YENER YILMAZ,ZİYA ÖZORHON,İBRAHİM ALTINTAŞ,,IŞIL ÖZKAN,SERHAT SANU,METİN IŞIK,MERT TELLİBAYRAKTAR,Şehit Turgut Solak Spor Salonu
16.10.2016,16:00,1EA2259,02,TOFAŞ,80 - 82,GALATASARAY ODEABANK,,BURSA,Tofaş Spor Salonu,LİGTV2,AYTUĞ EKTİ,SEMİH VURAL,ÖNDER YILMAZ,,EMEL ÖZTÜRK,ZEHRA PINAR ÖZGÜR,ENES EL,OYANAZ NALBANTOĞLU,Tofaş Spor Salonu
16.10.2016,17:00,1EA2260,02,BANVİT,93 - 88,DARÜŞŞAFAKA DOĞUŞ,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,NTV SPOR,ERŞAN KARTAL,ALİ ŞAKACI,KEREM BAKİ,,NESLİHAN ÇOBAN,MUSA ÇALIŞKAN,HAKAN KÜLAHLI,CANEL BOYAR,Banvit Kara Ali Acar Spor Salonu
17.10.2016,19:00,1EA2265,02,ANADOLU EFES,109 - 60,HALK ENERJİ TED ANKARA KOLEJLİLER,,İSTANBUL,Abdi İpekçi Spor Salonu,LİGTV3,AHMET ERSAN ERGÜLER,MEHMET OZAN ÇAKAR,SEHER AYŞE NUR YAZICIOĞLU,,,AHMET YILDIZ,SEMRA AKDUMAN,,Abdi İpekçi Spor Salonu
17.10.2016,21:00,1EA2263,02,FENERBAHÇE,76 - 62,İSTANBUL BBSK,,İSTANBUL,Ülker Spor ve Etkinlik Salonu,NTV SPOR,ZAFER YILMAZ,ÖZLEM YALMAN,CAN MAVİSU,,,MERT İĞDELİ,EBRU ULUDOĞAN,,Ülker Spor ve Etkinlik Salonu
22.10.2016,14:00,1EA2271,03,İSTANBUL BBSK,73 - 84,BEŞİKTAŞ SOMPO JAPAN,,İSTANBUL,Cebeci Spor Salonu,LİGTV3,MEHMET KESERATAR,ZİYA ÖZORHON,MEHMET KARABİLECEN,,KEREM SIRMAGİL,AHMET YILDIZ,,CEYDA KAPKAÇ,Cebeci Spor Salonu
22.10.2016,16:00,1EA2269,03,PINAR KARŞIYAKA,74 - 59,TRABZONSPOR MEDICAL PARK,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,LİGTV3,YENER YILMAZ,ALPER ALTUĞ KÖSELERLİ,ALİ ŞAKACI,,CEYDA SARICA KUZU,ASUMAN ARICAN ATAY,MERAL DURMAZ,HALE DELTA,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
22.10.2016,17:00,1EA2266,03,DEMİR İNŞAAT BÜYÜKÇEKMECE,70 - 93,TOFAŞ,,İSTANBUL,Gazanfer Bilge,Youtube / TBF TV,ERŞAN KARTAL,İSMAİL AYDIN,HALİL BALDEMİR,,YÜKSEL NAZLIGÜL,SEMRA AKDUMAN,YÜCEL FIRAT,MELDA ÇAKIRCA,Gazanfer Bilge
