Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
11.10.2014,15:00,1EA1708,01,DARÜŞŞAFAKA DOĞUŞ,74 - 71,BEŞİKTAŞ INTEGRAL FOREX,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,LİGTV3,FATİH SÖYLEMEZOĞLU,ÖZLEM YALMAN,MEHMET OZAN ÇAKAR,,,,,,Darüşşafaka Ayhan Şahenk Spor Salonu
11.10.2014,16:00,1EA1709,01,İSTANBUL BŞB.,70 - 71,RÖNESANS TED ANKARA KOLEJLİLER,,İSTANBUL,Cebeci Spor Salonu,,FATİH ARSLANOĞLU,İSMAİL AYDIN,İBRAHİM ALTINTAŞ,,,,,,Cebeci Spor Salonu
11.10.2014,17:00,1EA1710,01,GALATASARAY LIV HOSPITAL,94 - 85,MURATBEY UŞAK SPORTİF,,İSTANBUL,Abdi İpekçi Spor Salonu,LİGTV3,ENGİN KENNERMAN,KAAN BÜYÜKÇİL,SEHER AYŞE NUR YAZICIOĞLU,,,,,,Abdi İpekçi Spor Salonu
11.10.2014,17:00,1EA1712,01,TOFAŞ,88 - 79,NSK ESKİŞEHİR BASKET,,BURSA,Bursa Atatürk Spor Salonu,,ZAFER YILMAZ,YENER YILMAZ,KEREM BAKİ,,,,,,Bursa Atatürk Spor Salonu
11.10.2014,17:30,1EA1713,01,TRABZONSPOR MEDICAL PARK,70 - 76,TORKU KONYASPOR BASKET,,TRABZON,Hayri Gür Spor Salonu,,RÜŞTÜ NURAN,HALİL BALDEMİR,SERHAT BÜKER,,CAVİDAN SEMERCİOĞLU,SAMET DAYIOĞLU,,ŞERİFE BİLAZER,Hayri Gür Spor Salonu
12.10.2014,14:00,1EA1714,01,ROYAL HALI GAZİANTEP B.,65 - 63,ANADOLU EFES,,GAZİANTEP,Karataş Şahinbey Spor Salonu,LİGTV3,EMİN MOĞULKOÇ,ZİYA ÖZORHON,SERTAN KIRKLAR,,,,,,Karataş Şahinbey Spor Salonu
12.10.2014,16:00,1EA1711,01,PINAR KARŞIYAKA,64 - 60,BANVİT,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,LİGTV3,AYTUĞ EKTİ,ERŞAN KARTAL,OSMAN SİNAN İŞGÜDER,,,,,,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
14.10.2014,18:00,1EA1715,01,TÜRK TELEKOM,61 - 73,FENERBAHÇE ÜLKER,,ANKARA,Ankara Spor Salonu,LİGTV3,AHMET ERSAN ERGÜLER,ALİ SERKAN EMLEK,ALİ ŞAKACI,,,,,,Ankara Spor Salonu
18.10.2014,16:00,1EA1719,02,TORKU KONYASPOR BASKET,88 - 81,TOFAŞ,,KONYA,Selçuklu Belediyesi Spor Salonu,,FATİH SÖYLEMEZOĞLU,MEHMET SERDAR ÜNAL,ZİYA ÖZORHON,,VEDAT ORHAN,MERVE ELİBOL,HEDİYE BALIKCI,EMİNE ESKİL,Selçuklu Belediyesi Spor Salonu
18.10.2014,16:00,1EA1720,02,NSK ESKİŞEHİR BASKET,62 - 91,PINAR KARŞIYAKA,,ESKİŞEHİR,Anadolu Üniversitesi Spor Salonu,A Spor,FATİH ARSLANOĞLU,ALPER ALTUĞ KÖSELERLİ,MEHMET ŞAHİN,,SİBEL ŞEHİTLİ,MERVE SADIÇ,MEVLÜT TUĞRUL SİNGER,NEJAT İMRE,Anadolu Üniversitesi Spor Salonu
18.10.2014,16:00,1EA1723,02,RÖNESANS TED ANKARA KOLEJLİLER,70 - 82,DARÜŞŞAFAKA DOĞUŞ,,ANKARA,TOBB ETÜ Spor Salonu ,,MURAT  BİRİCİK,ALİ SERKAN EMLEK,ALPER ÖZGÖK,,,,,,TOBB ETÜ Spor Salonu
18.10.2014,17:00,1EA1722,02,MURATBEY UŞAK SPORTİF,66 - 71,İSTANBUL BŞB.,,UŞAK,Uşak Universitesi,,ERŞAN KARTAL,AHMET ERSAN ERGÜLER,ERGİN SARI,,,,,,Uşak Universitesi
18.10.2014,18:30,1EA1716,02,BEŞİKTAŞ INTEGRAL FOREX,76 - 59,TÜRK TELEKOM,,İSTANBUL,Beşiktaş Akatlar Arena,LİGTV2,EMİN MOĞULKOÇ,İSMAİL AYDIN,MEHMET KARABİLECEN,,,,,,Beşiktaş Akatlar Arena
19.10.2014,12:30,1EA1718,02,ANADOLU EFES,70 - 66,TRABZONSPOR MEDICAL PARK,,İSTANBUL,Abdi İpekçi Spor Salonu,LİGTV3,RECEP ANKARALI,ÖZLEM YALMAN,SEMİH VURAL,,BETÜL ŞENTÜRK,KEREM SIRMAGİL,GİZEM OFLUOĞLU KARAARSLAN,SEMRA RİFAİ,Abdi İpekçi Spor Salonu
19.10.2014,16:00,1EA1721,02,BANVİT,69 - 67,GALATASARAY LIV HOSPITAL,,BALIKESİR,Banvit Kara Ali Acar Spor Salonu,LİGTV2,RÜŞTÜ NURAN,YENER YILMAZ,HALİL BALDEMİR,,IŞIL ÖZKAN,ESİN ÖZSÜRMELİ,HAKAN KÜLAHLI,GÜRKAN ACAR,Banvit Kara Ali Acar Spor Salonu
20.10.2014,20:00,1EA1717,02,FENERBAHÇE ÜLKER,66 - 70,ROYAL HALI GAZİANTEP B.,,İSTANBUL,Ülker Spor ve Etkinlik Salonu,LİGTV3,ZAFER YILMAZ,KAAN BÜYÜKÇİL,AHMET TATLICI,,YEŞİM ÖZCAN ÖZTÜRK,MERT İĞDELİ,NURAY ÇAKMAK,PERİHAN GİZEM ÜNSAL,Ülker Spor ve Etkinlik Salonu
25.10.2014,16:00,1EA1725,03,İSTANBUL BŞB.,71 - 81,BANVİT,,İSTANBUL,Cebeci Spor Salonu,,FATİH SÖYLEMEZOĞLU,ALİ ŞAKACI,AHMET TATLICI,,,,,,Cebeci Spor Salonu
25.10.2014,16:00,1EA1730,03,ROYAL HALI GAZİANTEP B.,81 - 88,BEŞİKTAŞ INTEGRAL FOREX,,GAZİANTEP,Karataş Şahinbey Spor Salonu,,ERŞAN KARTAL,AHMET ERSAN ERGÜLER,SEMİH VURAL,,,,,,Karataş Şahinbey Spor Salonu
25.10.2014,16:00,1EA1731,03,RÖNESANS TED ANKARA KOLEJLİLER,88 - 84,MURATBEY UŞAK SPORTİF,,ANKARA,TOBB ETÜ Spor Salonu ,,RECEP ANKARALI,MEHMET SERDAR ÜNAL,ZİYA ÖZORHON,,,,,,TOBB ETÜ Spor Salonu
25.10.2014,17:00,1EA1724,03,DARÜŞŞAFAKA DOĞUŞ,108 - 82,TÜRK TELEKOM,,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,ENGİN KENNERMAN,FATİH ARSLANOĞLU,İBRAHİM ALTINTAŞ,,,,,,Darüşşafaka Ayhan Şahenk Spor Salonu
25.10.2014,18:00,1EA1727,03,PINAR KARŞIYAKA,75 - 68,TORKU KONYASPOR BASKET,,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,ZAFER YILMAZ,YENER YILMAZ,ERGİN SARI,,,,,,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
26.10.2014,13:30,1EA1726,03,GALATASARAY LIV HOSPITAL,86 - 69,NSK ESKİŞEHİR BASKET,,İSTANBUL,Abdi İpekçi Spor Salonu,,EMİN MOĞULKOÇ,İSMAİL AYDIN,SERHAT BÜKER,,,,,,Abdi İpekçi Spor Salonu
26.10.2014,19:30,1EA1729,03,TRABZONSPOR MEDICAL PARK,75 - 87,FENERBAHÇE ÜLKER,,TRABZON,Hayri Gür Spor Salonu,,MURAT  BİRİCİK,ALPER ÖZGÖK,MEHMET ŞAHİN,,,,,,Hayri Gür Spor Salonu
27.10.2014,19:00,1EA1728,03,TOFAŞ,70 - 93,ANADOLU EFES,,BURSA,Bursa Atatürk Spor Salonu,,RÜŞTÜ NURAN,KAAN BÜYÜKÇİL,OSMAN SİNAN İŞGÜDER,,ŞENGÜL ÇAKIR,BEGÜM TİNİN,ENES EL,BÜŞRA CİN,Bursa Atatürk Spor Salonu
