Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
24.12.2021,13:00,BGL1012,11,TOFAŞ,60 - 75,TEŞVİKİYE,B,BURSA,Tofaş Spor Salonu,,ORHAN ÇAĞRI HEKİMOĞLU,METİN SARIOĞLU,HASAN MESUT DEMİR,MUSTAFA DURGUT,ELİZ ŞEN,TEOMAN ÖYLEK,ADEM ÇATALKAŞ,ŞAFAK IRMAK SARAÇOĞLU,Tofaş Spor Salonu
24.12.2021,15:00,BGL1010,11,PUSULAM KOLEJİ MERKEZEFENDİ BELEDİYESİ BASKET,58 - 109,DARÜŞŞAFAKA,B,DENİZLİ,Vali Recep Yazıcıoğlu Spor Salonu,,POLAT PARLAK,HAVVA MİRHAN ATEŞER,YUSUF SARPER DAĞLI,METE BULUT,LEMAN CEREN MEYDAN,MELEK ERYÜRÜK,ZEHRA NUR TÜRK,AYŞE ERİŞ,Vali Recep Yazıcıoğlu Spor Salonu
25.12.2021,13:00,BGL1011,11,BAHÇEŞEHİR KOLEJİ,74 - 60,TED ANKARA KOLEJLİLER,B,İSTANBUL,Caferağa Spor Salonu,,KEREM BAKİ,AHMET TAYLAN ÖZTÜRK,KAMİL ALOK,RAHŞAN ŞEBNEM TÜMER,BEGÜM SAVAŞ,PERİHAN GİZEM ÜNSAL,TUĞBA DURNAOĞLU,ZEHRA AKAN,Caferağa Spor Salonu
25.12.2021,14:00,BGL1003,11,GELİŞİM KOLEJİ,58 - 73,ANADOLU EFES,A,İZMİR,Gelişim Koleji Spor Salonu,,MUSA KAZIM ÇETİN,SABRİ GÜNDÜZ,OKAN MUHAMMET ANLATICI,MURAT MISIRLI,YELİZ SEZEN,MESUT KARABULUT,ANIL DOĞAN,SİNEM BİRTÜRK,Gelişim Koleji Spor Salonu
25.12.2021,14:30,BGL1004,11,TÜRK TELEKOM SPOR,81 - 82,ALİAĞA PETKİM SPOR,A,ANKARA,Ankara Spor Salonu (Küçük),,MURAT CİNER,BUĞRA ÇAĞATAY SAVAŞ,KÜBRA KENDİRLİ,ERDEM EFE,AHMET BUĞRAHAN TÜRKER,FATİH DEMİRCİ,FUNDA KONCA,ALİ MURAT SUNGUR,Ankara Spor Salonu (Küçük)
26.12.2021,13:00,BGL1005,11,FRUTTİ EXTRA BURSASPOR,81 - 71,TARSUS AMERİKAN KOLEJİ,A,BURSA,Barış Spor Salonu ve Gençlik Merkezi,,TOLGA EDİS,ALPER CAN BOZYEL,MAHSUN ALANKO,ZİYNİŞ ORUÇ,GÜLŞEN MÜGE KAHRAMAN,FATİH DURGUT,HALİT YAVUZ,CEREN YAVUZ,Barış Spor Salonu ve Gençlik Merkezi
26.12.2021,13:00,BGL1008,11,GAZİANTEP BASKETBOL,69 - 54,PINAR KARŞIYAKA,B,GAZİANTEP,Gaziantep Üniversitesi Sporium,,DUHAN KÖYİÇİ,ÖZKAN ÇAĞLAYAN,SALİH OCAKOĞLU,ALİ ATICI,SELENAY ALKOÇAK,RECEP ÖZTÜRK,ALİ DALYANOĞLU,UĞUR ŞAHAN,Gaziantep Üniversitesi Sporium
26.12.2021,13:00,BGL1009,11,AFYON BELEDİYESİ,53 - 92,BEŞİKTAŞ JK,B,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,,POLAT PARLAK,AHMET OĞUZHAN CİRİT,GÜNEY BİRLİK,KAAN GENCER,ÖZGE ŞAHİN,HASAN ALİ TUTAR,FATMA BETÜL İŞSİZ,HASAN GÖRDES,Prof. Dr. Veysel Eroğlu Spor Salonu
26.12.2021,19:00,BGL1006,11,FMV IŞIK OKULLARI YALOVASPOR,47 - 98,GALATASARAY  NEF,A,YALOVA,90. Yıl Spor Salonu,,BURAK YILMAZ,ÜNAL GÜNDOĞDU,ALİ CAN YILMAZ,HAKAN AK,EMİNE AK,AYSEL GÜNER,HANİFE CELEPOĞLU,ANIL BIYIKOĞLU,90. Yıl Spor Salonu
2.02.2022,14:00,BGL1007,11,BÜYÜKÇEKMECE BASKETBOL,82 - 83,FENERBAHÇE BEKO,A,İSTANBUL,Gazanfer Bilge Spor Salonu,,AHMET TATLICI,ONUR AÇIKYÜZ,HASAN OK,ALİGÜRHAN UZUNAY,DİLEK ELİF ALBAYRAK,BİROL ŞİMŞEK,BARIŞ AKSAKAL,SEMRA AKDUMAN,Gazanfer Bilge Spor Salonu
