Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
12.03.2023,16:00,BBA1697,Playoff Eleme Turu,KASTAMONU İSTİKLAL YOLU,77 - 74,HDI SİGORTA BEŞAS SPOR,,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,DERYA ÇELİK,FATİH OĞUZHAN,EMRE EFE CİHAN,SİBEL KANIK,ALİ İHSAN ATAŞ,İRFAN KÜTÜKOĞLU,ERCAN ÇİÇEK,METİN GÖKGÖZ,Hüsnü Tandoğan Spor Salonu
13.03.2023,14:00,BBA1696,Playoff Eleme Turu,KADIKÖY BASKETBOL,47 - 53,BEYKOZ GENÇLİK,,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,CANER BAHADIR,TARIK ARAZ,METİN ÜSTER,HALİL SERTDURAK,ALTAN CANDAN,EBRU ULUDOĞAN,GÜLTEKİN KABAŞ,FATMA GÖK,Caferağa Spor Salonu
18.11.2022,16:00,BBA1586,01,İSTANBUL BASKETBOL FENERİ,80 - 55,KIRKLARELİ FEN BİLİMLERİ,A,İSTANBUL,İTO Yakacık Spor Salonu,,AHMET KÖSE,YUNUS EMRE ALICI,GÜNEY BİRLİK,BURHAN BAŞARAN,DİLAN SARIBULAK,EBRU ULUDOĞAN,MEHMET KAPALIGÖZ,MURAT GÜRKAN,İTO Yakacık Spor Salonu
19.11.2022,16:00,BBA1588,01,KADIKÖY BASKETBOL,111 - 40,BURSA AYYILDIZ,B,İSTANBUL,Caferağa Spor Salonu,,SAMET ERDOĞAN,ESRA YILDIZ,İREM KORKMAZ,MUSTAFA TUNA ÖZKEPİR,BAYRAM KAŞ,GÖZDE BEGÜM AKÜZÜM,ARZU KÖRKEN,SERCAN DEMİRÖREN,Caferağa Spor Salonu
19.11.2022,16:00,BBA1594,01,MERSİN ÜNİVERSİTESİ,46 - 39,DİYARBAKIR BASKETBOL,E,MERSİN,Mersin Üniversitesi 2 nolu Spor Salonu,,ERSEL BÜYÜKKARA,HAMZA ÇALIŞKAN,HASAN KORKMAZ,SERKAN SU,ZEKİYE EZER,LEVENT YORULMAZ,ABUZER BİLEN,SABAHİTTİN KAZAN,Mersin Üniversitesi 2 nolu Spor Salonu
19.11.2022,17:00,BBA1587,01,EDİRNE DSİ SPOR,68 - 48,İSTANBUL ÜNİVERSİTESİ,A,EDİRNE,Edirne Mimar Sinan Spor Salonu,,BARIŞ ÖZTÜRK,MUSA ONUR SAVAŞ,EMRE EFE CİHAN,HAKAN ŞAHİN,BURAK TUNALI,ELİF ÖÇAL,KAMİLE MERVE AÇIKGÖZ,GAMZE ERSOY,Edirne Mimar Sinan Spor Salonu
19.11.2022,17:00,BBA1591,01,BURHANİYE BELEDİYESPOR,76 - 40,İZMİR BÜYÜKŞEHİR BELEDİYESİ,C,BALIKESİR,Burhaniye Spor Salonu,,NUR AKÇA,ÜNAL GÜNDOĞDU,SENAY COŞKUN,MERVE DOĞRU,MUSA ÇALIŞKAN,IŞIL ÖZKAN,EYLEM KAYA,ESİN ÖZSÜRMELİ,Burhaniye Spor Salonu
20.11.2022,13:00,BBA1595,01,VAN BÜYÜKŞEHİR BELEDİYE,62 - 52,MARDİN GENÇLERBİRLİĞİ,E,VAN,100. Yıl Üniversitesi Spor Salonu,,BUĞRA ÇAĞATAY SAVAŞ,HASAN KAMİL TAKINYALIOĞLU,BURAK ALKAN,FİLİZ ÖGET,ZEYNEP ÇİFTÇİ,AYTEKİN YUSUFOĞLU,EMİRCAN ATAY,,100. Yıl Üniversitesi Spor Salonu
20.11.2022,15:00,BBA1590,01,MOVAKIDS BANDIRMA BASKETBOL,61 - 49,BODRUM KARYA,C,BALIKESİR,Bandırma Basketbol Spor Salonu,,GÖZDE KAFADAR,ÖMER KALAYDIN,ALPEREN BAŞER,MURAT KARTAL,ECEM BERBEROĞLU,MAHMUT DEMİR,GÜRBÜZ KOÇOĞLU,NESLİHAN ÇOBAN,Bandırma Basketbol Spor Salonu
20.11.2022,18:00,BBA1592,01,BAŞKENT KARTALLARI,51 - 85,ZONGULDAK SPOR BASKET 67,D,ANKARA,Sinan Şamil Sam Spor Salonu,,MURAT GENÇ,ALİHAN CİVELEK,FATİH OĞUZHAN,OZAN ÜSTÜN,BURCU NUR KIVRAK,ATAKAN EFE DEVECİ,AHMET BUĞRAHAN TÜRKER,İSMAİL FULSER,Sinan Şamil Sam Spor Salonu
20.11.2022,18:00,BBA1593,01,ASAŞ BASKETBOL,31 - 99,KASTAMONU İSTİKLAL YOLU,D,SAKARYA,Sakarya Atatürk Spor Salonu,,SALİH ARDA UNUL,BEYHAN ERBİLGİN,KUBİLAY SERDAR DURAN,BÜLENT TANESEN,ASLIHAN ONAR,ABDULLAH ŞEREMET,ALİ KAN,MESUT BORAZAN,Sakarya Atatürk Spor Salonu
20.11.2022,19:30,BBA1589,01,BEYKOZ GENÇLİK,94 - 50,İSTANBUL PANTERLERİ,B,İSTANBUL,Recep Şahin Köktürk Spor Salonu,,HALUK YAKIN,HÜSEYİN SÖYLEMEZOĞLU,TARIK ARAZ,TUNAHAN  DEMİR,NAZLI TUZCUOĞLU,ESER FIRIL,DİLAN SARIBULAK,MURAT GÜRKAN,Recep Şahin Köktürk Spor Salonu
25.11.2022,14:00,BBA1601,02,BODRUM KARYA,38 - 92,BURHANİYE BELEDİYESPOR,C,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,,YUSUF SARPER DAĞLI,TAYLAN KAYA,SERAY AK,SERMET AL,YÜKSEL BÜYÜKADA,İREM KARATAŞ,HASAN ERDİ COŞKUN,ORHAN SELÇUK,Bodrum Binnaz Karakaya Spor Salonu
26.11.2022,14:00,BBA1598,02,HDI SİGORTA BEŞAS SPOR,59 - 68,KADIKÖY BASKETBOL,B,İSTANBUL,Caferağa Spor Salonu,,SÜLEYMAN EREN PEKDOĞAN,ALİ RIZA PİNAT,FURKAN ÇALIŞKAN,TAYFUN AY,BEGÜM SAVAŞ,BÜŞRA ERKAN,ŞÜKRÜ ALOĞLU,ESER FIRIL,Caferağa Spor Salonu
26.11.2022,14:00,BBA1603,02,ZONGULDAK SPOR BASKET 67,101 - 31,ASAŞ BASKETBOL,D,ZONGULDAK,Site Spor Salonu,,GÖRKEM SÜZEN,OZAN GÜNDÜZ,BATUHAN BARUT,UĞUR ERHAN DEDEŞAH,SELİN ÇAKAR,MÜZEYYEN UZUN,ESRA ŞAHİN,GÖKCEN DİK,Site Spor Salonu
26.11.2022,15:00,BBA1604,02,55 ZORLU GENÇLİK,45 - 69,MERSİN ÜNİVERSİTESİ,E,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,DERYA ÇELİK,KAMİL TALHA OLGUN,SÜLEYMAN TEPE,CUMHUR ARSLAN,SONA YAVUZ,SALİH TOPAL,SEFER ZİNNUR YİRMİBEŞOĞLU,NETRET YİRMİBEŞOĞLU,Mustafa Dağıstanlı Spor Salonu
26.11.2022,16:00,BBA1605,02,DİYARBAKIR BASKETBOL,67 - 40,VAN BÜYÜKŞEHİR BELEDİYE,E,DİYARBAKIR,Köşkler Spor Salonu ,,EREN KILINÇ,MUSTAFA GÜRHAN SOYSAL,SALİH DALMAN,NAMIK KEMAL ERGÜVEN,BAHTIŞEN GÜNEŞ,MEHMET KARAOZAN,CİHAT ÇETİN,ZEYNEP BOYLU,Köşkler Spor Salonu
26.11.2022,18:00,BBA1596,02,ÇERKEZKÖY BELEDİYESİ,71 - 57,İSTANBUL BASKETBOL FENERİ,A,TEKİRDAĞ,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi,,HAVVA MİRHAN ATEŞER,HASAN HÜSEYİN GÜRSES,BERKE NÜFER,FERHAT SUNA,AHMET ERSÖZ,FECRİYE GÜDER,UMUT PEKTAŞ,NAZMİYE ATAMAN,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi
26.11.2022,18:00,BBA1602,02,ÇAĞDAŞ KOLEJLİLER,29 - 60,BAŞKENT KARTALLARI,D,ESKİŞEHİR,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu ,,KADİR GİRAY ESEN,İSMAİL BALPETEK,SAMİ İREK,YEŞER KARABULUT,ZEYNEP TAYSI,GİZEM AYDOĞDU,ALİ BİLGİÇ,FATİH TAYSI,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu
27.11.2022,16:00,BBA1599,02,BURSA AYYILDIZ,33 - 101,BEYKOZ GENÇLİK,B,BURSA,Yıldırım Şahin Başol Spor Kompleksi,,BURAK KAAN TAN,ALPER CAN BOZYEL,GÖKHAN EĞLENOĞLU,MACİT ZEREN,NEBİYE SALLANTI,ELİZ ŞEN,FATİH DURGUT,ŞAFAK IRMAK SARAÇOĞLU,Yıldırım Şahin Başol Spor Kompleksi
27.11.2022,17:00,BBA1600,02,MENEMEN BELEDİYESİ,58 - 67,MOVAKIDS BANDIRMA BASKETBOL,C,İZMİR,Gelişim Koleji Spor Salonu,,NUR AKÇA,ÜNAL GÜNDOĞDU,NAGEHAN ŞEYDA KURDEN AKTAŞ,MEHMET AKİF KARAGÖZ,GİZEM ÖZAYDIN,SENEM ARIN KOCATÜRK,SİNEM YENİ,HAKAN DÖNMEZ,Gelişim Koleji Spor Salonu
27.11.2022,17:00,BBA1597,02,KIRKLARELİ FEN BİLİMLERİ,81 - 76,EDİRNE DSİ SPOR,A,KIRKLARELİ,ATATÜRK,,ALPEREN BAŞER,CELAL GÖRMÜŞ,İREM GÖRDES,ENİS GÜREL,GÜLİZ ÖZALTAN DİLMEN,AYBİKE KURTULDU,FATMA SARI,EMİNE DİREKÇİ,ATATÜRK
2.12.2022,16:00,BBA1607,03,İSTANBUL BASKETBOL FENERİ,59 - 52,EDİRNE DSİ SPOR,A,İSTANBUL,İTO Yakacık Spor Salonu,,GÖZDE KAFADAR,YUNUS EMRE ALICI,GÜNEY BİRLİK,CEM ATMACA,NAZLI TUZCUOĞLU,ECE DİKMENLİ,TOLGAY ÖZCAN,ŞÜKRÜ ALOĞLU,İTO Yakacık Spor Salonu
2.12.2022,16:00,BBA1615,03,MERSİN ÜNİVERSİTESİ,72 - 48,VAN BÜYÜKŞEHİR BELEDİYE,E,MERSİN,Mersin Üniversitesi 2 nolu Spor Salonu,,ORÇUN AKGÜL,SALİH OCAKOĞLU,OSMAN YETİŞKİN,YALÇIN DEDE,FATMA ITIR ÖNCEL,BETÜL ÖZCAN,HÜSEYİN BİNİCİ,SABAHİTTİN KAZAN,Mersin Üniversitesi 2 nolu Spor Salonu
3.12.2022,14:00,BBA1608,03,HDI SİGORTA BEŞAS SPOR,75 - 26,İSTANBUL PANTERLERİ,B,İSTANBUL,Caferağa Spor Salonu,,HASAN MESUT DEMİR,BEYHAN ERBİLGİN,TARIK ARAZ,HÜSEYİN OSMAN BÜYÜKGÖKSU,DİDEM ARPACI KARAGÖZ,DEMET ULUCUTSOY,MURAT GÜRKAN,SEHER KAZANÇ,Caferağa Spor Salonu
3.12.2022,15:00,BBA1614,03,55 ZORLU GENÇLİK,61 - 52,MARDİN GENÇLERBİRLİĞİ,E,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,FATİH ERDOĞAN,HÜSEYİN MERT ŞEKER,FATİH KURT,MEHMET SERDAR ÇÖZELİ,BUSE BEYZA ÖZÇELİK,ESRA BAYZAT,TUANA ATEŞ,SEFER ZİNNUR YİRMİBEŞOĞLU,Mustafa Dağıstanlı Spor Salonu
3.12.2022,18:00,BBA1612,03,ÇAĞDAŞ KOLEJLİLER,44 - 89,KASTAMONU İSTİKLAL YOLU,D,ESKİŞEHİR,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu ,,NUR AKÇA,MUSTAFA SELÇUK,ERKMEN KAYA,İHSAN KÜÇÜKAYCAN,SEDA TUNÇELLİ,YASEMİN SEL,AZİZCAN COŞGEL,EVREN ÖĞÜTVEREN,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu
3.12.2022,18:00,BBA1606,03,ÇERKEZKÖY BELEDİYESİ,87 - 40,İSTANBUL ÜNİVERSİTESİ,A,TEKİRDAĞ,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi,,ALPER CAN BOZYEL,ENES DURAN,KUBİLAY SERDAR DURAN,YAŞAR TERZİOĞLU,AHMET ERSÖZ,FECRİYE GÜDER,GÜLCAN AYRIK,NAZMİYE ATAMAN,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi
3.12.2022,19:30,BBA1609,03,KADIKÖY BASKETBOL,66 - 53,BEYKOZ GENÇLİK,B,İSTANBUL,Caferağa Spor Salonu,,SAMET FIRAT SAVAŞ,ÖMER KALAYDIN,İREM GÖRDES,CAN MAHMUT ÇELEBİ,MURAT GÜRKAN,BÜŞRA ERKAN,EDA ELFİDAN,GÖZDE BEGÜM AKÜZÜM,Caferağa Spor Salonu
4.12.2022,15:00,BBA1611,03,MOVAKIDS BANDIRMA BASKETBOL,45 - 59,BURHANİYE BELEDİYESPOR,C,BALIKESİR,Bandırma Basketbol Spor Salonu,,HÜSEYİN SÖYLEMEZOĞLU,SERAY AK,CELAL GÖRMÜŞ,İBRAHİM EMRE AYDEMİR,IŞIL ÖZKAN,MERT TELLİBAYRAKTAR,ERCAN ÇAVUŞOĞLU,METİN IŞIK,Bandırma Basketbol Spor Salonu
4.12.2022,17:00,BBA1610,03,MENEMEN BELEDİYESİ,69 - 62,İZMİR BÜYÜKŞEHİR BELEDİYESİ,C,İZMİR,Gelişim Koleji Spor Salonu,,KADİR GİRAY ESEN,BURAK MERT DEMİRTAŞ,ÜNAL GÜNDOĞDU,BÜLENT GÖKÇE,CEMRE ÇEKAL,CANSU ÇOBAN,TANER ÇİFTÇİ,GÜLTEKİN DAĞDEVİREN,Gelişim Koleji Spor Salonu
4.12.2022,18:00,BBA1613,03,BAŞKENT KARTALLARI,54 - 52,ASAŞ BASKETBOL,D,ANKARA,Sinan Şamil Sam Spor Salonu,,ALİHAN CİVELEK,KAMİL ALOK,ARTUN BAYRAKTAR,CANSIN BERK KÖSEOĞLU,SELDA UZUN,YUNUS KAHRAMAN,ANIL ENDER DURGUN,FATMA ÇELİK,Sinan Şamil Sam Spor Salonu
9.12.2022,14:00,BBA1621,04,BODRUM KARYA,51 - 55,İZMİR BÜYÜKŞEHİR BELEDİYESİ,C,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,,BARIŞ BURAK DURMUŞ,SADETTİN BAYCAN,MEHMET KURTULUŞ SAVAŞ,EMRE BAŞA,YAŞAR TOPUZ,ORHAN SELÇUK,MEHMET CAN FİDAN,HASAN ERDİ COŞKUN,Bodrum Binnaz Karakaya Spor Salonu
10.12.2022,14:00,BBA1623,04,ZONGULDAK SPOR BASKET 67,67 - 62,KASTAMONU İSTİKLAL YOLU,D,ZONGULDAK,Site Spor Salonu,,BATUHAN MERT GÜL,HASAN MESUT DEMİR,SALİH ACAR,GÖKHAN ÇAĞLIYAN,SELİN ÇAKAR,GÖKCEN DİK,ESRA ŞAHİN,MÜZEYYEN UZUN,Site Spor Salonu
10.12.2022,16:00,BBA1625,04,DİYARBAKIR BASKETBOL,68 - 51,MARDİN GENÇLERBİRLİĞİ,E,DİYARBAKIR,Köşkler Spor Salonu ,,EREN KILINÇ,DEYER AKÇAY,HAMZA ÇALIŞKAN,SEDA ÇELİKYÜZ,HATIRA BALLI,MUSTAFA SOLAR,SARA AKKOYUN,SALİH KAY,Köşkler Spor Salonu
10.12.2022,17:00,BBA1616,04,EDİRNE DSİ SPOR,58 - 77,ÇERKEZKÖY BELEDİYESİ,A,EDİRNE,Edirne Mimar Sinan Spor Salonu,,CANER BAHADIR,ONUR AÇIKYÜZ,BEŞİR FATİH TATLICI,HAKAN ŞAHİN,ELİF ÖÇAL,BURAK TUNALI,GAMZE GÜL,GAMZE ERSOY,Edirne Mimar Sinan Spor Salonu
10.12.2022,17:00,BBA1620,04,BURHANİYE BELEDİYESPOR,92 - 51,MENEMEN BELEDİYESİ,C,BALIKESİR,Burhaniye Spor Salonu,,RECEP GÜRKAN ÖZKAN,METİN ÜSTER,MUSTAFA GÜRHAN SOYSAL,MERVE DOĞRU,ECEM BERBEROĞLU,OĞUZHAN YEŞİL,ALİ TARIMOĞLU,MUSA ÇALIŞKAN,Burhaniye Spor Salonu
11.12.2022,13:00,BBA1624,04,VAN BÜYÜKŞEHİR BELEDİYE,55 - 62,55 ZORLU GENÇLİK,E,VAN,100. Yıl Üniversitesi Spor Salonu,,VEYSEL ASLAN,FATİH OĞUZHAN,ENES BAŞARAN ÖZTÜRK,GÖKHAN ZEKERİYA ARSLAN,EBRU TOKCAN,ZEYNEP ÇİFTÇİ,EMİRCAN ATAY,AYTEKİN YUSUFOĞLU,100. Yıl Üniversitesi Spor Salonu
11.12.2022,15:00,BBA1618,04,BEYKOZ GENÇLİK,46 - 43,HDI SİGORTA BEŞAS SPOR,B,İSTANBUL,Recep Şahin Köktürk Spor Salonu,,SONER TÜRKER,BEYHAN ERBİLGİN,RAMAZAN YENİ,ERDEM BAŞAR,NALAN TAGA,ARZU KÖRKEN,BEGÜM SAVAŞ,RAMAZAN KOÇ,Recep Şahin Köktürk Spor Salonu
11.12.2022,16:00,BBA1619,04,BURSA AYYILDIZ,65 - 63,İSTANBUL PANTERLERİ,B,BURSA,Yıldırım Şahin Başol Spor Kompleksi,,RAHMİ GÜNER,NURİ DİLMEN,BETÜL UNTUÇ,YEŞER KARABULUT,GÜLSEREN KAÇIR,TARIK KEMAL ÜNLÜ,SUELNUR ÇELİK,FATİH DURGUT,Yıldırım Şahin Başol Spor Kompleksi
11.12.2022,17:00,BBA1617,04,KIRKLARELİ FEN BİLİMLERİ,95 - 58,İSTANBUL ÜNİVERSİTESİ,A,KIRKLARELİ,ATATÜRK,,ÜNAL GÜNDOĞDU,OZAN GÜNDÜZ,FATİH ŞAFAK,ENİS GÜREL,ERAY ÇOBAN,FATMA SARI,YAREN ERÇİN,GÜLİZ ÖZALTAN DİLMEN,ATATÜRK
25.12.2022,13:00,BBA1622,04,ASAŞ BASKETBOL,35 - 47,ÇAĞDAŞ KOLEJLİLER,D,SAKARYA,Sakarya Atatürk Spor Salonu,,HALUK YAKIN,GÖRKEM SÜZEN,ALPEREN BAŞER,ZAFER ÖZGÜN,ASLIHAN ONAR,RIDVAN KÖSE,ÖMER SEYDAOĞULLARI,MESUT BORAZAN,Sakarya Atatürk Spor Salonu
17.12.2022,14:00,BBA1628,05,HDI SİGORTA BEŞAS SPOR,90 - 37,BURSA AYYILDIZ,B,İSTANBUL,Caferağa Spor Salonu,,GÖZDE KAFADAR,EMİRHAN SERTOĞLU,RAMAZAN YENİ,ERSİN YILDIZ,NALAN TAGA,NİLAY YILMAZ,DİLAN SARIBULAK,TOLGAY ÖZCAN,Caferağa Spor Salonu
17.12.2022,15:00,BBA1630,05,MENEMEN BELEDİYESİ,86 - 45,BODRUM KARYA,C,İZMİR,Gelişim Koleji Spor Salonu,,ÜNAL GÜNDOĞDU,İLKNUR ÖZER,OĞUZHAN GÜZEL,SİBEL SARIDAĞ,ELİF KALENDER,İLAYDA DİNÇEL,CEREN ARIKAN BAYKUŞ,MESUT KARABULUT,Gelişim Koleji Spor Salonu
17.12.2022,15:00,BBA1634,05,55 ZORLU GENÇLİK,53 - 35,DİYARBAKIR BASKETBOL,E,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,MUSTAFA SELÇUK,TAYLAN KAYA,ARMAN ATLI,RAHMAN CANGÜL,ESRA BAYZAT,SEFER ZİNNUR YİRMİBEŞOĞLU,ŞÜKRİYE NUR KIZIL,DAMLA GÖRKEM AKTEKİN,Mustafa Dağıstanlı Spor Salonu
17.12.2022,18:00,BBA1632,05,ÇAĞDAŞ KOLEJLİLER,43 - 87,ZONGULDAK SPOR BASKET 67,D,ESKİŞEHİR,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu ,,MUSTAFA TOPALOĞLU,OZAN GÜNDÜZ,IŞILAY ÇAPRAZ,SALTUK BUĞRA  ASLAN,FİLİZ ÇOPUROĞLU,BURCU USTAER,HÜLYA DEMİRSULAR,EVREN ÖĞÜTVEREN,Eskişehir Teknik (Anadolu) Üniversitesi Spor Salonu
17.12.2022,18:00,BBA1626,05,ÇERKEZKÖY BELEDİYESİ,61 - 40,KIRKLARELİ FEN BİLİMLERİ,A,TEKİRDAĞ,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi,,SERAY AK,RAHMİ GÜNER,ERAY BİRBEN,YAŞAR TERZİOĞLU,DERYA GÖROĞLU,MÜJDE ÖNGEL,SERAP MAVİSU,ATA UĞUR ÖNGEL,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi
18.12.2022,14:00,BBA1631,05,İZMİR BÜYÜKŞEHİR BELEDİYESİ,67 - 77,MOVAKIDS BANDIRMA BASKETBOL,C,İZMİR,Celal Atik Spor Salonu,,YUNUS EMRE ALICI,BARIŞ ÖZTÜRK,HAKKI ÜNVER,SEDEF ÜSTÜNER,SADIK ERGÜL,HALİL TEPEBAĞ,ALEYNA ÇETİN,MUSTAFA MESCİ,Celal Atik Spor Salonu
18.12.2022,16:00,BBA1633,05,KASTAMONU İSTİKLAL YOLU,117 - 49,BAŞKENT KARTALLARI,D,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,OSMAN CAN GÜNDOĞDU,HÜSEYİN SÖYLEMEZOĞLU,MİHRİBAN PEKER,SİBEL KANIK,ALİ İHSAN ATAŞ,METİN GÖKGÖZ,ERCAN ÇİÇEK,ŞENOL KARABALTAOĞLU,Hüsnü Tandoğan Spor Salonu
18.12.2022,16:30,BBA1635,05,MARDİN GENÇLERBİRLİĞİ,51 - 85,MERSİN ÜNİVERSİTESİ,E,MARDİN,Artuklu Yeni Spor Salonu,,ERSEL BÜYÜKKARA,OSMAN YETİŞKİN,SALİH OCAKOĞLU,NAMIK KEMAL ERGÜVEN,HÜSEYİN IŞIK,MEHMET NEZİR DUNMAZ,MEHMET AKAN,ALİ İMRAN AĞILDAY,Artuklu Yeni Spor Salonu
18.12.2022,19:00,BBA1627,05,İSTANBUL ÜNİVERSİTESİ,43 - 99,İSTANBUL BASKETBOL FENERİ,A,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,ALİHAN CİVELEK,MEHMET SEÇKİN ÖZTÜRK,HASAN KORKMAZ,VOLKAN  KILIÇ,MERVE GÜLDAŞ,YUSUF YELESDAĞ,ONUR İLHAN,MURAT SEVGİL,Şehit Mustafa Özel Spor Kompleksi
19.12.2022,15:00,BBA1629,05,İSTANBUL PANTERLERİ,39 - 81,KADIKÖY BASKETBOL,B,İSTANBUL,Caferağa Spor Salonu,,GÖRKEM SÜZEN,GÜNEY BİRLİK,SUHEYL İSMAİL HEKİM,FURKAN DEDE,ESER FIRIL,FATMA GÖK,EBRU ULUDOĞAN,ZEHRA AKAN,Caferağa Spor Salonu
