Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
4.11.2017,15:00,2BA2588,05,EDREMİT BLD. GÜRESPOR,71 - 73,MERSİN BASKETBOL,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,MURAT GENÇ,SEDEF YARICI,YUSUF SARPER DAĞLI,,ERCAN ÇAVUŞOĞLU,MERT TELLİBAYRAKTAR,METİN IŞIK,CANEL BOYAR,Edremit Spor Salonu
4.11.2017,17:00,2BA2585,05,EDİRNE BLD. EDİRNESPOR,71 - 65,İSTANBULGÜCÜ,,EDİRNE,Mimar Sinan Spor Salonu,,HAVVA MİRHAN ATEŞER,MUSTAFA TOPALOĞLU,BATUHAN SÖYLEMEZOĞLU,,MERVE EMRE,ELİF ÖÇAL,TUNA TAŞ,DENİZ AZAZ,Mimar Sinan Spor Salonu
4.11.2017,17:00,2BA2582,05,İZMİT BELEDİYESPOR,65 - 58,ELAZIĞ İL ÖZEL İDARE,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,ÖZKAN TALO,SALİH ARDA UNUL,AHMET BİLAL ÖZTÜRK,,SEVGİ CANDAZ,GAMZE KURT,KÜBRA AYDOĞAN,,Kocaeli Atatürk Spor Salonu
5.11.2017,14:00,2BA2583,05,URLA BELEDİYESİ,72 - 65,MERSİN ÜNİVERSİTESİ,,İZMİR,12 Eylül Spor Salonu,,METİN AKSOYAK,EDA DEMİR,ALİ OSMAN KANIK,,EBRU DIVRAK,MESUT KARABULUT,ÖZGE GÜNKIZIL,SÜLEYMAN YALÇIN TORUNOĞLU,12 Eylül Spor Salonu
5.11.2017,14:00,2BA2590,05,MERSİN BŞB.GELİŞİM,78 - 67,FERKO ILGAZ HOTEL KBSK,,MERSİN,Servet Tazegül Spor Salonu,,ABDULLAH UYANIK,ÖMER SARI,CİHAN CEYLAN,,FATMA ITIR ÖNCEL,MEHMET ALİ KÖROĞLU,LEVENT YORULMAZ,,Servet Tazegül Spor Salonu
7.11.2017,17:30,2BA2591,06,YALOVA VİP,68 - 74,ÇANKAYA ÜNİVERSİTESİ,,YALOVA,90. Yıl Spor Salonu,,AHMET BİLAL ÖZTÜRK,ALİ OSMAN KANIK,MUSTAFA ÇELTİKER,,,,,,90. Yıl Spor Salonu
7.11.2017,18:00,2BA2599,06,MERSİN BASKETBOL,57 - 62,BURSA BŞB. BUDO,,MERSİN,Servet Tazegül Spor Salonu,,ABDULLAH UYANIK,ÖMER SARI,BARIŞ ÖZTÜRK,,KÜBRA GÜNGÖR,ŞÜKRÜ SITKI,FİKRET KARAYAĞMURLU,MELDA KÖKLÜER,Servet Tazegül Spor Salonu
8.11.2017,17:00,2BA2595,06,MERSİN ÜNİVERSİTESİ,52 - 44,MERSİN BŞB.GELİŞİM,,MERSİN,Mersin Üniversitesi Spor Salonu,,GÖZDE SANCAR,YUSUF SARPER DAĞLI,ALİHAN CİVELEK,,MERVE AKICI,ŞÜKRÜ SITKI,MEHMET ALİ KÖROĞLU,LEVENT YORULMAZ,Mersin Üniversitesi Spor Salonu
8.11.2017,18:00,2BA2598,06,ELAZIĞ İL ÖZEL İDARE,68 - 63,EDREMİT BLD. GÜRESPOR,,ELAZIĞ,Elazığ İl Özel İdare S.S.,,ERSEL BÜYÜKKARA,SERAY AK,MURAT YURTSEVER,,AYŞE GÜNHAN,SEMANUR BOZKURT,FATMA SELCEN HATİPOĞLU,YASEMİN DÜNDAR,Elazığ İl Özel İdare S.S.
8.11.2017,18:00,2BA2594,06,KIRÇİÇEĞİ BODRUM BASKETBOL,78 - 69,URLA BELEDİYESİ,,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,,HAVVA MİRHAN ATEŞER,SALİH ARDA UNUL,ÜLVİYE ÖMÜR BEŞE,,DİLEK SAZAK,DUYGU ÇİMEN,NİMET DİNÇER,MİNE ALPASLAN,Bodrum Binnaz Karakaya Spor Salonu
8.11.2017,18:00,2BA2592,06,BAYRAKLI BELEDİYESİ,63 - 76,EDİRNE BLD. EDİRNESPOR,,İZMİR,Bayraklı Mustafa Kemal Atatürk Spor Salonu,,METİN AKSOYAK,MÜNEVVER ÖZEMRE,AYGÜN AKGÜL,,ERHAN AYDIN,ALİ DEVECİ,SİNEM BİRTÜRK,ONUR BURAK,Bayraklı Mustafa Kemal Atatürk Spor Salonu
