Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
23.10.2021,14:00,2BA3785,03,TARSUS BELEDİYESİ,50 - 73,ANTALYA GÜNEŞİ,,MERSİN,Tarsus Spor Salonu,Youtube / TBF TV,HİKMET FEN,HASAN MESUT DEMİR,GÜNDOĞAN ALİ BALABAN,BESTAMİ GÜL,FATMA ITIR ÖNCEL,SELÇUK TEMÜR,BETÜL ÖZCAN,SABAHİTTİN KAZAN,Tarsus Spor Salonu
23.10.2021,14:30,2BA3786,03,TURGUTLU BELEDİYESPOR,57 - 78,EMLAK KONUT,,MANİSA,Yıldırım Beyazıt Spor Salonu,Youtube / TBF TV,MUSTAFA TOPALOĞLU,SERAY AK,SÜLEYMAN TEPE,TURAN CAN OCAKOĞLU,ESRA HOZANLI,SEZEN ÇATIKKAŞ,İSMAİL ATAR,ABDULLAH KURT,Yıldırım Beyazıt Spor Salonu
23.10.2021,15:00,2BA3787,03,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,54 - 69,BOTAŞ GELİŞİM,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,MURAT AMAÇ,FIRAT ATAR,ÖMER KALAYDIN,SEYİT AHMET BECAN,IŞIL ÖZKAN,GAMZE ATİLA,YAĞMUR CEREN KARAGÖZ,MUSA ÇALIŞKAN,Edremit Spor Salonu
23.10.2021,16:00,2BA3784,03,BODRUM KARYA,101 - 49,SAMSUN BASKETBOL İHTİSAS,,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,Youtube / TBF TV,GÖRKEM SÜZEN,NUR AKÇA,CAN ÜTKÜR,MURAT MISIRLI,ALİ BEŞİROĞLU,NEVİN YAVAŞ ERTUĞRUL,BEYZA GÜLŞEN,ORHAN SELÇUK,Bodrum Binnaz Karakaya Spor Salonu
24.10.2021,18:00,2BA3788,03,KARŞIYAKA ÇARŞI KOLEJİ,75 - 64,ÇEŞME BASKETBOL,,İZMİR,Vali Hüseyin Öğütcen Spor Salonu,Youtube / TBF TV,FURKAN OZAN ÇÖVEN,ECEM BOZKURT,YUSUF SARPER DAĞLI,SERKAN İNCE,YEŞİM KOÇ,ELİF KALENDER,HALİME ULUDAĞ,DİLEK KESGİN,Vali Hüseyin Öğütcen Spor Salonu
29.10.2021,14:00,2BA3789,04,MERSİN BÜYÜKŞEHİR BELEDİYESİ,56 - 38,TURGUTLU BELEDİYESPOR,,MERSİN,Mersin Üniversitesi Spor Salonu,Youtube / TBF TV,ORÇUN AKGÜL,ABDURRAHMAN İNAL,HÜSEYİN EMRE EROL,SERKAN SU,SİNEM DENİZ,MELDA KÖKLÜER,BETÜL ÖZCAN,LEVENT YORULMAZ,Mersin Üniversitesi Spor Salonu
29.10.2021,14:00,2BA3795,04,ULUDAĞ BASKET NBSD,47 - 66,RİZE BELEDİYESİ,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,GÖNENÇ ÇETİN,MUSTAFA ÇELTİKER,ÜNAL GÜNDOĞDU,MEHMET İSMET BAYRİ,ESİN MÜEZZİNOĞLU,NİLAY YILMAZ,EROL TAHTAKESEN,CEYDA KAPKAÇ,Şehit Mustafa Özel Spor Kompleksi
29.10.2021,18:00,2BA3794,04,BOTAŞ GELİŞİM,67 - 57,BODRUM KARYA,,ANKARA,Ankara Dsi Spor Salonu,Youtube / TBF TV,SALİH ACAR,MUSTAFA SELÇUK,YASİN AK,LÜTFİYE TAŞPINAR,ŞERİFE YILMAZ,ONUR YEŞİLBAĞ,MURATCAN KOLÇAK,SİMAY ÇAKMAK,Ankara Dsi Spor Salonu
30.10.2021,14:00,2BA3793,04,EMLAK KONUT,68 - 56,TARSUS BELEDİYESİ,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,ÖMER SARI,RABİHA TANK,MUSTAFA GÜRHAN SOYSAL,ALPER ERİN,AYBERK PARALI,ERMAN YÜCEL,FATİH DEMİR,EMRAH RİFAİ,Şehit Mustafa Özel Spor Kompleksi
30.10.2021,14:00,2BA3790,04,HDI SİGORTA YALOVA VIP,65 - 64,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,,YALOVA,90. Yıl Spor Salonu,Youtube / TBF TV,FATMA ÖZTÜRK,RECEP GÜRKAN ÖZKAN,ERCAN BOZDOĞAN,GÜLŞEN ÖZTÜRK,EMİNE AK,AYSEL GÜNER,HANİFE CELEPOĞLU,NAZMİYE BIYIKOĞLU,90. Yıl Spor Salonu
30.10.2021,14:00,2BA3791,04,ÇEŞME BASKETBOL,72 - 44,FENERBAHÇE GELİŞİM,,İZMİR,Atatürk Çeşme Spor Salonu,Youtube / TBF TV,SEYHAN TOPALOĞLU,NURİ DİLMEN,BURAK MERT DEMİRTAŞ,ZAFER ENÜŞTÜLÜ,YEŞİM KOÇ,GİZEM ÖZAYDIN,MESUT KARABULUT,CANSU ÇOBAN,Atatürk Çeşme Spor Salonu
30.10.2021,16:00,2BA3792,04,ANTALYA GÜNEŞİ,57 - 82,URLA BELEDİYESİ,,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,SAMET ERDOĞAN,MERT KAYALI,METİN ÜSTER,MUSTAFA BİÇER,SEVCAN CELİL,KORAY ASAL,NEŞE KARTAL,NASUH ÜZER,Antalya Spor Salonu
31.10.2021,14:00,2BA3796,04,SAMSUN BASKETBOL İHTİSAS,37 - 89,KARŞIYAKA ÇARŞI KOLEJİ,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,BUĞRA ÇAĞATAY SAVAŞ,KÜBRA KENDİRLİ,AHMET MUHAMMET KURT,ZELİHA BAYRAKTAR,SEDA ÖZDEMİR,AHMET BARIŞ YAZICI,GÖZDE GÜLSEVİM KARANFİL,EBRU YILDIZ,Mustafa Dağıstanlı Spor Salonu
5.11.2021,14:00,2BA3797,05,MERSİN BÜYÜKŞEHİR BELEDİYESİ,53 - 64,EMLAK KONUT,,MERSİN,Mersin Üniversitesi Spor Salonu,Youtube / TBF TV,METİN AKSOYAK,ÖZKAN ÇAĞLAYAN,OSMAN CAN GÜNDOĞDU,YUSUF BÜYÜKFİDAN,AYŞE AR,MELDA KÖKLÜER,FATMA ITIR ÖNCEL,LEVENT YORULMAZ,Mersin Üniversitesi Spor Salonu
5.11.2021,14:00,2BA3798,05,FENERBAHÇE GELİŞİM,98 - 28,SAMSUN BASKETBOL İHTİSAS,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,NİHAT KARA,SABRİ GÜNDÜZ,FATİH ERDOĞAN,MEHMET İSMET BAYRİ,NAZLI TUZCUOĞLU,EBRU ULUDOĞAN,EDA ELFİDAN,ESER FIRIL,Fenerbahçe Metro Enerji Spor Salonu
5.11.2021,18:00,2BA3799,05,URLA BELEDİYESİ,72 - 73,TARSUS BELEDİYESİ,,İZMİR,12 Eylül Spor Salonu,Youtube / TBF TV,SONER ÖZAYDOĞAN,SALİH ARDA UNUL,AYGÜN AKGÜL,OKAN KAHRAMAN,HALDUN TAŞKAVAK,ALİ DEVECİ,OSMAN ARKIN BARUTCU,ONUR BURAK,12 Eylül Spor Salonu
6.11.2021,13:00,2BA3800,05,RİZE BELEDİYESİ,82 - 51,ANTALYA GÜNEŞİ,,RİZE,Rize Yenişehir Spor Salonu,Youtube / TBF TV,SALİH SERKAN KOÇAK,UMUT MEMİŞ,CELAL GÖRMÜŞ,KAYA EREZ,ERKAN CAN BİROL,YAREN TARAKÇI,BİLAL AKYILDIZ,CANBERK AYGÜN,Rize Yenişehir Spor Salonu
6.11.2021,14:00,2BA3801,05,BODRUM KARYA,40 - 56,HDI SİGORTA YALOVA VIP,,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,Youtube / TBF TV,ÖZKAN TALO,AHMET KÖSE,BURAK AKTAŞ,MEHMET KANER,ALİ BEŞİROĞLU,SÜLEYMAN ALPER YILDIZ,EVREN ERTOY,ORHAN SELÇUK,Bodrum Binnaz Karakaya Spor Salonu
6.11.2021,14:30,2BA3803,05,TURGUTLU BELEDİYESPOR,85 - 71,ÇEŞME BASKETBOL,,MANİSA,Yıldırım Beyazıt Spor Salonu,Youtube / TBF TV,MURAT GENÇ,HALUK YAKIN,SAFA HALİT ÇAKIR,ATİF AL,ESRA GÜLSUYU,ABDULLAH KURT,SEVGİ SELVİ,TUĞBERK ŞENGÜLDÜREN,Yıldırım Beyazıt Spor Salonu
6.11.2021,15:00,2BA3802,05,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,81 - 71,ULUDAĞ BASKET NBSD,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,ESRA YILDIZ,UĞUR YÜKSEL,ALPEREN BAŞER,SEYİT AHMET BECAN,ERCAN ÇAVUŞOĞLU,MERT TELLİBAYRAKTAR,ALEV GÜLAÇTI,METİN IŞIK,Edremit Spor Salonu
7.11.2021,18:00,2BA3804,05,KARŞIYAKA ÇARŞI KOLEJİ,73 - 76,BOTAŞ GELİŞİM,,İZMİR,Vali Hüseyin Öğütcen Spor Salonu,Youtube / TBF TV,SEDEF YARICI,CAN ÜTKÜR,ECEM BOZKURT,GÜLŞEN ÖZTÜRK,EBRU DIVRAK,CANSU ÇOBAN,CEM ÖZALP,KEMAL AYPARS,Vali Hüseyin Öğütcen Spor Salonu
12.11.2021,17:00,2BA3805,06,ULUDAĞ BASKET NBSD,78 - 65,BODRUM KARYA,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,ÖMER SARI,SABRİ GÜNDÜZ,METİN EROL,RAHŞAN ŞEBNEM TÜMER,BERK MERT,ALPER LAÇİNKAYA,ÖZLEM TUNA,MELDA ÇAKIRCA,Şehit Mustafa Özel Spor Kompleksi
12.11.2021,18:00,2BA3810,06,BOTAŞ GELİŞİM,67 - 53,FENERBAHÇE GELİŞİM,,ANKARA,Ankara Dsi Spor Salonu,Youtube / TBF TV,METİN AKSOYAK,GÖZDE KAFADAR,HASAN KAMİL TAKINYALIOĞLU,DERYA ANTAŞ,SÜMEYYE SENEKLİOĞLU,FATİH ŞEN,NİHAN ÜNSAL,SİMAY ÇAKMAK,Ankara Dsi Spor Salonu
13.11.2021,14:00,2BA3811,06,EMLAK KONUT,68 - 38,URLA BELEDİYESİ,,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,SALİH SERKAN KOÇAK,BUĞRA ÇAĞATAY SAVAŞ,SAFA HALİT ÇAKIR,GÖZDE ERSÖZ,FATİH DEMİR,DİNÇER ADİLLER,YÜKSEL NAZLIGÜL,ESİN MÜEZZİNOĞLU,Şehit Mustafa Özel Spor Kompleksi
13.11.2021,14:00,2BA3807,06,HDI SİGORTA YALOVA VIP,75 - 53,KARŞIYAKA ÇARŞI KOLEJİ,,YALOVA,90. Yıl Spor Salonu,Youtube / TBF TV,HAVVA MİRHAN ATEŞER,UĞUR YÜKSEL,ABDURRAHMAN İNAL,MUSTAFA DURGUT,ZELİHA DEMİR,AYSEL GÜNER,GÜLEN SÖNMEZ,ANIL BIYIKOĞLU,90. Yıl Spor Salonu
13.11.2021,14:00,2BA3808,06,TARSUS BELEDİYESİ,77 - 57,RİZE BELEDİYESİ,,MERSİN,Tarsus Spor Salonu,Youtube / TBF TV,ÖZKAN ÇAĞLAYAN,HALUK YAKIN,RECEP GÜRKAN ÖZKAN,TURGAY KÖROĞLU,AYŞE AR,SABAHİTTİN KAZAN,SELÇUK TEMÜR,ŞÜKRÜ SITKI,Tarsus Spor Salonu
13.11.2021,14:00,2BA3809,06,ANTALYA GÜNEŞİ,56 - 69,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,NİHAT KARA,SALİH ARDA UNUL,CAN ÜTKÜR,ÖZGÜR NALBANT,KEZİBAN KARTCA,NİLÜFER GÖK AKDAĞ,İLKAY ERDOĞAN,NASUH ÜZER,Antalya Spor Salonu
14.11.2021,14:00,2BA3812,06,SAMSUN BASKETBOL İHTİSAS,42 - 79,TURGUTLU BELEDİYESPOR,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,SEDEF YARICI,ECEM BOZKURT,ALPEREN BAŞER,ZELİHA BAYRAKTAR,CEMRE YILMAZ,DAMLA GÖRKEM AKTEKİN,SEDA ÖZDEMİR,ÇAĞRI TEMUR,Mustafa Dağıstanlı Spor Salonu
24.11.2021,14:00,2BA3806,06,ÇEŞME BASKETBOL,65 - 62,MERSİN BÜYÜKŞEHİR BELEDİYESİ,,İZMİR,Atatürk Çeşme Spor Salonu,Youtube / TBF TV,ÖZKAN TALO,AHMET KÖSE,SÜLEYMAN EREN PEKDOĞAN,HALİL VOLKAN ÇENELİ,HALDUN TAŞKAVAK,MEHMET AKINCI,ALİ DEVECİ,SİNEM BİRTÜRK,Atatürk Çeşme Spor Salonu
16.11.2021,14:00,2BA3813,07,FENERBAHÇE GELİŞİM,60 - 66,HDI SİGORTA YALOVA VIP,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,MURAT GENÇ,ÖZKAN ÇAĞLAYAN,CELAL GÖRMÜŞ,BURCU KOCAOĞLU SANCAR,FATMA GÖK,ESER FIRIL,GÜLTEKİN KABAŞ,ALTAN CANDAN,Fenerbahçe Metro Enerji Spor Salonu
17.11.2021,13:00,2BA3814,07,RİZE BELEDİYESİ,83 - 87,URLA BELEDİYESİ,,RİZE,Rize Yenişehir Spor Salonu,Youtube / TBF TV,SALİH ARDA UNUL,OSMAN CAN GÜNDOĞDU,MERİÇ BAYAZIT,MEHMET SERDAR ÇÖZELİ,YAREN TARAKÇI,CANBERK AYGÜN,YAREN ÖZDENİZ,ERKAN CAN BİROL,Rize Yenişehir Spor Salonu
17.11.2021,14:00,2BA3815,07,MERSİN BÜYÜKŞEHİR BELEDİYESİ,75 - 33,SAMSUN BASKETBOL İHTİSAS,,MERSİN,Mersin Üniversitesi Spor Salonu,Youtube / TBF TV,HİKMET FEN,MUSTAFA AKSOY,ENES DURAN,YUSUF BÜYÜKFİDAN,MELDA KÖKLÜER,LEVENT YORULMAZ,ZİYA ERTAŞ,RABİA YILDIZ ÖZTÜRK,Mersin Üniversitesi Spor Salonu
17.11.2021,14:00,2BA3816,07,BODRUM KARYA,63 - 72,ANTALYA GÜNEŞİ,,MUĞLA,Bodrum Binnaz Karakaya Spor Salonu,Youtube / TBF TV,METİN AKSOYAK,UĞUR YÜKSEL,FATİH ERDOĞAN,MEHMET KANER,DİLARA BAYIR,ALİ BEŞİROĞLU,YAŞAR TOPUZ,ORHAN SELÇUK,Bodrum Binnaz Karakaya Spor Salonu
17.11.2021,14:00,2BA3817,07,ÇEŞME BASKETBOL,71 - 77,EMLAK KONUT,,İZMİR,Atatürk Çeşme Spor Salonu,Youtube / TBF TV,SAMET ERDOĞAN,AYGÜN AKGÜL,BARIŞ ÖZTÜRK,MURAT MISIRLI,İLAYDA DİNÇEL,OSMAN ARKIN BARUTCU,ARZU AKINCI,FATMA DÖNMEZ,Atatürk Çeşme Spor Salonu
17.11.2021,18:00,2BA3818,07,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,72 - 68,TARSUS BELEDİYESİ,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,HAVVA MİRHAN ATEŞER,ÖZKAN TALO,SADETTİN BAYCAN,ATİF AL,IŞIL ÖZKAN,MUSA ÇALIŞKAN,GAMZE ATİLA,ESİN ÖZSÜRMELİ,Edremit Spor Salonu
17.11.2021,18:00,2BA3819,07,TURGUTLU BELEDİYESPOR,58 - 69,BOTAŞ GELİŞİM,,MANİSA,Yıldırım Beyazıt Spor Salonu,Youtube / TBF TV,AHMET KÖSE,SONER ÖZAYDOĞAN,OZAN GÜNDÜZ,ELA ONAT,HEDİYE AYTAŞ SARIASLAN,ÜMİT KONCA,ÖZCAN PAMUK,TUĞBERK ŞENGÜLDÜREN,Yıldırım Beyazıt Spor Salonu
17.11.2021,18:00,2BA3820,07,KARŞIYAKA ÇARŞI KOLEJİ,62 - 83,ULUDAĞ BASKET NBSD,,İZMİR,Vali Hüseyin Öğütcen Spor Salonu,Youtube / TBF TV,NİHAT KARA,BURAK AKTAŞ,MEHMET BOZKURT,MEHMET AKİF KARAGÖZ,MUSTAFA MESCİ,KEMAL AYPARS,ZEYNEP GÖRÜMLÜ,ONUR BURAK,Vali Hüseyin Öğütcen Spor Salonu
20.11.2021,13:00,2BA3824,08,ANTALYA GÜNEŞİ,48 - 76,KARŞIYAKA ÇARŞI KOLEJİ,,ANTALYA,Antalya Spor Salonu,Youtube / TBF TV,SALİH ARDA UNUL,SONER ÖZAYDOĞAN,AYGÜN AKGÜL,MERT ELMA,MERYEM PEHLİVAN,NİLÜFER GÖK AKDAĞ,MÜZEYYEN TÜRKCAN,NASUH ÜZER,Antalya Spor Salonu
20.11.2021,14:00,2BA3822,08,TARSUS BELEDİYESİ,64 - 55,BODRUM KARYA,,MERSİN,Tarsus Spor Salonu,Youtube / TBF TV,BURAK AKTAŞ,BARIŞ ÖZTÜRK,MERİÇ BAYAZIT,TURGAY KÖROĞLU,AYŞE AR,SABAHİTTİN KAZAN,FATMA ITIR ÖNCEL,RABİA YILDIZ ÖZTÜRK,Tarsus Spor Salonu
20.11.2021,14:00,2BA3828,08,SAMSUN BASKETBOL İHTİSAS,32 - 84,ÇEŞME BASKETBOL,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,UĞUR YÜKSEL,MUSTAFA BAŞTÜRK,CELAL GÖRMÜŞ,NAZLI AYYILDIZ TURAN,DAMLA CAN ASAN,CEMRE YILMAZ,ESRA BAYZAT,MERVE SERDAR,Mustafa Dağıstanlı Spor Salonu
20.11.2021,18:00,2BA3827,08,URLA BELEDİYESİ,70 - 82,FERHATOĞLU EDREMİT BELEDİYESİ GÜRESPOR,,İZMİR,12 Eylül Spor Salonu,Youtube / TBF TV,ÖZKAN ÇAĞLAYAN,RECEP GÜRKAN ÖZKAN,ECEM BOZKURT,MURAT MISIRLI,ERKAN TURAN,ALİ DEVECİ,ZEYNEP GÖRÜMLÜ,ŞAHİN ŞANLI,12 Eylül Spor Salonu
20.11.2021,18:00,2BA3823,08,BOTAŞ GELİŞİM,52 - 55,MERSİN BÜYÜKŞEHİR BELEDİYESİ,,ANKARA,Ankara Dsi Spor Salonu,Youtube / TBF TV,HAVVA MİRHAN ATEŞER,SALİH SERKAN KOÇAK,FATİH ERDOĞAN,FİLİZ ÖGET,ATAKAN EFE DEVECİ,ONUR YEŞİLBAĞ,DOĞUKAN TOPRAK,ALİ MURAT SUNGUR,Ankara Dsi Spor Salonu
