Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
23.10.2022,16:00,BGLK238,02,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,49 - 69,ÇANKAYA ÜNİVERSİTESİ,B,MERSİN,SERVET TAZEGÜL SPOR SALONU,Youtube / TBF TV,HALİL ERKOÇ,SALİH DALMAN,MEHMET AKÇADAĞ,EMRE BÜLENT ÖĞRAŞ,FATMA ITIR ÖNCEL,LEVENT YORULMAZ,SELÇUK TEMÜR,ŞÜKRÜ SITKI,SERVET TAZEGÜL SPOR SALONU
23.10.2022,17:30,BGLK235,02,MELİKGAZİ KAYSERİ BASKETBOL,69 - 58,NESİBE AYDIN,A,KAYSERİ,KADİR HAS KONGRE MERKEZİ SPOR SALONU,Youtube / TBF TV,YİĞİT EMRE ŞİMŞEK,FURKAN ÜNLÜ,MEHMET SEÇKİN ÖZTÜRK,MURAT DEMİRATAN,NAGİHAN ÖZÇELİK,BERNA PİŞGİNEL,EDA TAŞ,CELAL AKSOY,KADİR HAS KONGRE MERKEZİ SPOR SALONU
24.10.2022,14:00,BGLK233,02,KARŞIYAKA ÇARŞI KOLEJİ,48 - 78,TED ANKARA KOLEJLİLER,A,İZMİR,VALİ HÜSEYİN ÖĞÜTCEN SPOR SALONU,Youtube / TBF TV,TURGUT IŞIK,MEHMET KURTULUŞ SAVAŞ,BUSE NUR KAHYAOĞULLARI,TOLGA  AKSULAR,MUSTAFA MESCİ,DİLEK DOĞAN KARACA,SENEM ARIN KOCATÜRK,DİLEK KESGİN,VALİ HÜSEYİN ÖĞÜTCEN SPOR SALONU
24.10.2022,15:00,BGLK234,02,BURSA ULUDAĞ BASKETBOL,61 - 88,FENERBAHÇE,A,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,MESUT ÖZTÜRK,EMİRHAN SERTOĞLU,NİHAT FURKAN YÜZGEÇ,MAHMUT TAN,SUELNUR ÇELİK,TEOMAN ÖYLEK,TAHSİN TİRYAKİ,ESRA AL,Naim Süleymanoğlu Spor Kompleksi
24.10.2022,16:00,BGLK232,02,EMLAK KONUT,95 - 50,ECOGREEN MERKEZEFENDİ BELEDİYESİ,A,İSTANBUL,BAŞAKŞEHİR SPOR KOMPLEKSİ,Youtube / TBF TV,ŞEYHMUS MELEK,BATUHAN BARUT,MELİK KAYA,MELİK YİĞİT BAYINDIR,KÜBRA TOPAL,MERVE GÜLDAŞ,MEHMET KAPUCU,DİLEK ELİF ALBAYRAK,BAŞAKŞEHİR SPOR KOMPLEKSİ
24.10.2022,17:00,BGLK236,02,BOTAŞ,81 - 72,DÜZCE ATLETİK,B,ANKARA,ANKARA SPOR SALONU (KÜÇÜK),Youtube / TBF TV,SAFA HALİT ÇAKIR,EMRE EFE CİHAN,KAZIM KILIÇ,DİNÇER ÇERİBAŞ,SÜLEYMAN YALÇIN TORUNOĞLU,FATMA ÇELİK,ALPER KESEN,BİLAL UZGÖREN,ANKARA SPOR SALONU (KÜÇÜK)
28.10.2022,14:00,BGLK241,03,ECOGREEN MERKEZEFENDİ BELEDİYESİ,94 - 39,BURSA ULUDAĞ BASKETBOL,A,DENİZLİ,Pamukkale Üniversitesi Spor Salonu,Youtube / TBF TV,NİYAZİ YASİN KAHRAMAN,HAKKI ÜNVER,RAMAZAN YENİ,BORA HAZIR,MELEK ERYÜRÜK,DENİZ GÖKÇE İŞLEK,FATMA NUR DİKMEN ÇOBAN,LEMAN CEREN MEYDAN,Pamukkale Üniversitesi Spor Salonu
28.10.2022,17:00,BGLK243,03,FENERBAHÇE,82 - 60,MELİKGAZİ KAYSERİ BASKETBOL,A,İSTANBUL,FENERBAHÇE METRO ENERJİ SPOR SALONU,Youtube / TBF TV,HAKAN GEREY,YUNUS EMRE YILDIZ,İREM GÖRDES,EMİR GÜNEY,DUYGU USTAOĞLU,ZEHRA AKAN,TUĞBA DURNAOĞLU,MURAT SONER DURADEMİR,FENERBAHÇE METRO ENERJİ SPOR SALONU
29.10.2022,15:00,BGLK244,03,İSTANBUL BASKETBOL FENERİ,40 - 57,BOTAŞ,B,İSTANBUL,İTO YAKACIK SPOR SALONU,Youtube / TBF TV,HAKAN GEREY,ERHAN ERDOĞAN,MUSA ONUR SAVAŞ,BURHAN BAŞARAN,DİDEM ARPACI KARAGÖZ,GÖZDE BEGÜM AKÜZÜM,ALTAN CANDAN,EBRU ULUDOĞAN,İTO YAKACIK SPOR SALONU
30.10.2022,13:00,BGLK245,03,DÜZCE ATLETİK,80 - 83,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,B,DÜZCE,Bahçeşehir Merkez Spor Kompleksi,Youtube / TBF TV,ÖMER SARI,MELİK KAYA,NİHAT FURKAN YÜZGEÇ,ARİF ÖZBAŞ,ONUR OROÇ,EMRE ARSLAN,GÜLNİHAL ERDEM,EYÜP ESEN,Bahçeşehir Merkez Spor Kompleksi
30.10.2022,15:30,BGLK247,03,ÇANKAYA ÜNİVERSİTESİ,84 - 61,GALATASARAY,B,ANKARA,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU,Youtube / TBF TV,ERDOĞAN ÇELEBİ,HÜSEYİN MERT ŞEKER,ZEKİ BAYRAM,MUSTAFA KOCAEREN,MEHMET AKİF CUMHURLU,TUNCER ULUŞEKER,AHMET BUĞRAHAN TÜRKER,BİLAL UZGÖREN,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU
31.10.2022,14:00,BGLK246,03,HATAY BÜYÜKŞEHİR BELEDİYESPOR,97 - 49,ASİLADA İNŞAAT EGE GELİŞİM,B,HATAY,ANTAKYA SPOR SALONU,Youtube / TBF TV,HALİL ERKOÇ,SALİH DALMAN,MEHMET AKÇADAĞ,MUSTAFA KEMAL ERSÖZ,EZGİ DAĞ,KADİR HANİFİ YILMAZ,SONGÜL ÖZSOY,RECEP CEVDET ÖZSOY,ANTAKYA SPOR SALONU
31.10.2022,14:30,BGLK242,03,NESİBE AYDIN,82 - 61,KARŞIYAKA ÇARŞI KOLEJİ,A,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,UĞUR ÖZEN,KAZIM KILIÇ,BEDİRHAN ÇİÇEK,HACI MUSTAFA  BORA,ESİN KALELİ,PELİN KUZU,MİNE MİHRİCAN KANBUR,SEÇİL ÇAPKINOĞLU,TOBB ETÜ Spor Salonu
31.10.2022,15:00,BGLK240,03,TED ANKARA KOLEJLİLER,65 - 74,EMLAK KONUT,A,ANKARA,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.,Youtube / TBF TV,UMUT MEMİŞ,ÇELEBİ YAŞAR,ÇAĞRI TEMUR,LEVENT KANTAR,SEDA KIDIK,FATİH ŞEN,YASEMİN YILDIRIM,SÜMEYYE SENEKLİOĞLU,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.
5.11.2022,12:00,BGLK250,04,MELİKGAZİ KAYSERİ BASKETBOL,59 - 60,ECOGREEN MERKEZEFENDİ BELEDİYESİ,A,KAYSERİ,Kayseri Atatürk Spor Salonu,Youtube / TBF TV,HALDUN ÇOBAN,MİHRİBAN PEKER,ERTUĞRUL TURAN TOPAL,MEHMET ONUR KARACA,HAKAN ÇEKMEN,BÜLENT TOSUN,CEREN ÖRÜCÜ,MUSTAFA FURKAN KARADELİ,Kayseri Atatürk Spor Salonu
5.11.2022,14:00,BGLK253,04,İSTANBUL BASKETBOL FENERİ,66 - 53,HATAY BÜYÜKŞEHİR BELEDİYESPOR,B,İSTANBUL,İTO YAKACIK SPOR SALONU,Youtube / TBF TV,SABRİ GÜNDÜZ,ŞEVKET KUTLUHAN KANBUROĞLU,OĞUZHAN GÜZEL,FURKAN DEDE,DİLAN SARIBULAK,GÖZDE BEGÜM AKÜZÜM,ARZU KÖRKEN,GÖRKEM GÖRGÜLÜ,İTO YAKACIK SPOR SALONU
5.11.2022,14:00,BGLK254,04,GALATASARAY,58 - 71,DÜZCE ATLETİK,B,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,MUHAMMED MURAT ZAFER,FATİH ŞAFAK,EREN AKPULAT,BOĞAÇHAN ŞERBETCİOĞLU,TUNA TAŞ,BURHAN DEMİR,FATİH DEMİR,ONUR İLHAN,Şehit Mustafa Özel Spor Kompleksi
5.11.2022,17:00,BGLK251,04,FENERBAHÇE,110 - 64,KARŞIYAKA ÇARŞI KOLEJİ,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,Youtube / TBF TV,SAMET TEKİN,SEÇKİN ŞENTÜRK,MELİK KAYA,KORAY LEVENT  BİNGÖL,BEGÜM SAVAŞ,EBRU ULUDOĞAN,EDA ELFİDAN,NİLAY YILMAZ,Fenerbahçe Metro Enerji Spor Salonu
5.11.2022,18:00,BGLK249,04,TED ANKARA KOLEJLİLER,71 - 57,NESİBE AYDIN,A,ANKARA,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.,Youtube / TBF TV,SAFA HALİT ÇAKIR,KAAN ÖZKAN,YUNUS EMRE YILDIZ,ALPER DÖNMEZ,SÜMEYYE SENEKLİOĞLU,SİBEL FAZLIOĞLU,AHMET BUĞRAHAN TÜRKER,FATİH ŞEN,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.
6.11.2022,14:00,BGLK255,04,ASİLADA İNŞAAT EGE GELİŞİM,39 - 71,ÇANKAYA ÜNİVERSİTESİ,B,İZMİR,SERDAR YERELİ SPOR SALONU,Youtube / TBF TV,HÜSEYİN ÇAMCI,BUSE NUR KAHYAOĞULLARI,IŞILAY ÇAPRAZ,AHMET ÖNEY,HALİL TEPEBAĞ,CANSU ÇOBAN,SİNEM BİRTÜRK,HAKAN DÖNMEZ,SERDAR YERELİ SPOR SALONU
7.11.2022,15:00,BGLK252,04,BOTAŞ,64 - 34,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,B,ANKARA,ANKARA SPOR SALONU (KÜÇÜK),Youtube / TBF TV,EYYÜP AYHAN,MURAT BERK KAYA,DENİZ SENİR,ASYAGÜL KOCATEPE AYDOĞAN,MİNE MİHRİCAN KANBUR,NİHAN ÜNSAL,SEDA KIDIK,SİMAY ÇAKMAK,ANKARA SPOR SALONU (KÜÇÜK)
7.11.2022,17:00,BGLK248,04,EMLAK KONUT,84 - 40,BURSA ULUDAĞ BASKETBOL,A,İSTANBUL,BAŞAKŞEHİR SPOR KOMPLEKSİ,Youtube / TBF TV,MEHMET OZAN ÇAKAR,HASAN TUNÇ KESKİN,MUSA ONUR SAVAŞ,ÖMER ÖVEZ,MURAT YAZ,REMZİ KILIÇ,KÜBRA TOPAL,MEHMET KAPUCU,BAŞAKŞEHİR SPOR KOMPLEKSİ
11.11.2022,15:00,BGLK257,05,BURSA ULUDAĞ BASKETBOL,51 - 75,MELİKGAZİ KAYSERİ BASKETBOL,A,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,MÜNEVVER ÖZEMRE,FATİH KURT,İLKNUR ÖZER,RAMAZAN ÖYLEK,RABİA KUNUK,ESRA AL,TAHSİN TİRYAKİ,TEOMAN ÖYLEK,Naim Süleymanoğlu Spor Kompleksi
11.11.2022,17:00,BGLK258,05,FENERBAHÇE,64 - 51,TED ANKARA KOLEJLİLER,A,İSTANBUL,FENERBAHÇE METRO ENERJİ SPOR SALONU,Youtube / TBF TV,ÖZKAN TALO,NİHAT FURKAN YÜZGEÇ,BURAK ALKAN,İSMAİL EVREN YÜZÜGÜZEL,AYSEL GÜNER,SERHAT LEVENT,EDA ELFİDAN,ŞÜKRÜ ALOĞLU,FENERBAHÇE METRO ENERJİ SPOR SALONU
13.11.2022,13:00,BGLK263,05,DÜZCE ATLETİK,68 - 61,ASİLADA İNŞAAT EGE GELİŞİM,B,DÜZCE,Bahçeşehir Merkez Spor Kompleksi,Youtube / TBF TV,ABDULLAH İLİK,NAMİ SUNAY SOYDAN,SENAY COŞKUN,ZAFER ÖZGÜN,GÜLNİHAL ERDEM,EMRE ARSLAN,EYÜP ESEN,UFUK DOĞANAY,Bahçeşehir Merkez Spor Kompleksi
13.11.2022,13:30,BGLK261,05,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,77 - 58,GALATASARAY,B,MERSİN,SERVET TAZEGÜL SPOR SALONU,Youtube / TBF TV,AHMET KEMAL DİGİLLİ,ALİ BARAK,İSMAİL BAYRAM,YALÇIN DEDE,ÖZNUR ELMAS,SABAHİTTİN KAZAN,FATMA ITIR ÖNCEL,LEVENT YORULMAZ,SERVET TAZEGÜL SPOR SALONU
13.11.2022,15:30,BGLK262,05,ÇANKAYA ÜNİVERSİTESİ,58 - 47,İSTANBUL BASKETBOL FENERİ,B,ANKARA,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU,Youtube / TBF TV,ALİ OSMAN KANIK,YASEMİN KUNDAKÇI,SUHEYL İSMAİL HEKİM,NURSEN AYDIN,SELDA UZUN,SİMAY ÇAKMAK,EMRULLAH ŞİMŞEK,SÜMEYYE SENEKLİOĞLU,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU
13.11.2022,16:00,BGLK256,05,NESİBE AYDIN,63 - 62,EMLAK KONUT,A,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,CEMİL UYGÜL,HÜSEYİN MERT ŞEKER,İREM ÖZDERE,TAHA UMAY  UZUN,SAMET CAN ALICI,RESUL GEÇER,UMUT AYBULUT,AHMET BUĞRAHAN TÜRKER,TOBB ETÜ Spor Salonu
14.11.2022,13:00,BGLK260,05,HATAY BÜYÜKŞEHİR BELEDİYESPOR,39 - 73,BOTAŞ,B,HATAY,ANTAKYA SPOR SALONU,Youtube / TBF TV,SEDA ESEN,SAİT NEDİM ÇELİK,BETÜL YENİSU,MUSTAFA KEMAL ERSÖZ,CUMA KARA,RECEP CEVDET ÖZSOY,SEMİRE AKKAN,VİLDAN KÖROĞLU EZER,ANTAKYA SPOR SALONU
14.11.2022,15:00,BGLK259,05,ECOGREEN MERKEZEFENDİ BELEDİYESİ,86 - 73,KARŞIYAKA ÇARŞI KOLEJİ,A,DENİZLİ,Vali Recep Yazıcıoğlu Spor Salonu,Youtube / TBF TV,SEZER BOR,HAMDİ KEREM ACUN,ARTUN BAYRAKTAR,BORA HAZIR,LEMAN CEREN MEYDAN,AYŞE ERİŞ,FATMA NUR DİKMEN ÇOBAN,MELEK ERYÜRÜK,Vali Recep Yazıcıoğlu Spor Salonu
26.11.2022,12:00,BGLK269,06,HATAY BÜYÜKŞEHİR BELEDİYESPOR,52 - 46,ÇANKAYA ÜNİVERSİTESİ,B,HATAY,ANTAKYA SPOR SALONU,Youtube / TBF TV,DUHAN KÖYİÇİ,ALİ BARAK,MEHMET AKÇADAĞ,MELEK BANU MURSAL,CUMA KARA,KADİR HANİFİ YILMAZ,RECEP CEVDET ÖZSOY,MÜFİT ARSLAN,ANTAKYA SPOR SALONU
26.11.2022,14:00,BGLK267,06,TED ANKARA KOLEJLİLER,82 - 71,ECOGREEN MERKEZEFENDİ BELEDİYESİ,A,ANKARA,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.,Youtube / TBF TV,ANIL VEZİROĞLU,HÜSEYİN MERT ŞEKER,MİHRİBAN PEKER,MÜBERRA ÖZTÜRK,SELDA UZUN,ALİ MURAT SUNGUR,HASAN BAŞKURT,SÜLEYMAN YALÇIN TORUNOĞLU,TED ÜNİVERSİTESİ PROF. DR. RÜŞTÜ YÜCE S.S.
26.11.2022,16:00,BGLK265,06,NESİBE AYDIN,64 - 83,FENERBAHÇE,A,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,AHMET KEMAL DİGİLLİ,ARMAN ATLI,BETÜL YENİSU,MEHMET KAAN  KANTAR,MİNE KARAMAN,SİBEL FAZLIOĞLU,RESUL GEÇER,FUNDA KONCA,TOBB ETÜ Spor Salonu
27.11.2022,14:00,BGLK270,06,ASİLADA İNŞAAT EGE GELİŞİM,54 - 78,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,B,İZMİR,SERDAR YERELİ SPOR SALONU,Youtube / TBF TV,BURAK AKTAŞ,ÖZKAN ALTINÖRS,IŞILAY ÇAPRAZ,DENİZ ÜNLÜ,BETÜL AKDOĞAN,CEMRE ÇEKAL,ÇAĞATAY KAMER VANLIOĞLU,OKAN ÇETİNBAŞ,SERDAR YERELİ SPOR SALONU
27.11.2022,15:00,BGLK264,06,EMLAK KONUT,61 - 51,MELİKGAZİ KAYSERİ BASKETBOL,A,İSTANBUL,BAŞAKŞEHİR SPOR KOMPLEKSİ,Youtube / TBF TV,ALMİNA KOCABAŞ,BEŞİR FATİH TATLICI,ERAY BİRBEN,ULVİ  ARIKAN,KÜBRA TOPAL,REMZİ KILIÇ,MURAT SÜMER,MEHMET KAPUCU,BAŞAKŞEHİR SPOR KOMPLEKSİ
27.11.2022,19:00,BGLK268,06,BOTAŞ,64 - 28,GALATASARAY,B,ANKARA,ANKARA SPOR SALONU (KÜÇÜK),Youtube / TBF TV,NİYAZİ YASİN KAHRAMAN,ÇAĞRI TEMUR,İREM ÖZDERE,ÖZCAN  KAŞKATEPE,SİMGE ÇAKICI,GÖZDE ÖZBEK,AHMET BUĞRAHAN TÜRKER,FATİH ŞEN,ANKARA SPOR SALONU (KÜÇÜK)
28.11.2022,14:00,BGLK266,06,KARŞIYAKA ÇARŞI KOLEJİ,76 - 83,BURSA ULUDAĞ BASKETBOL,A,İZMİR,VALİ HÜSEYİN ÖĞÜTCEN SPOR SALONU,Youtube / TBF TV,OZAN GÖNEN,BUSE NUR KAHYAOĞULLARI,SENAY COŞKUN,SİBEL SARIDAĞ,DİLEK KESGİN,CUMHUR AĞCAHAN,HURİYE BUDAK,CEREN BARAN,VALİ HÜSEYİN ÖĞÜTCEN SPOR SALONU
30.12.2022,16:00,BGLK271,06,İSTANBUL BASKETBOL FENERİ,69 - 49,DÜZCE ATLETİK,B,İSTANBUL,İTO YAKACIK SPOR SALONU,Youtube / TBF TV,UĞUR AKYILDIZ,MUSA ONUR SAVAŞ,İREM KORKMAZ,İSMAİL EVREN YÜZÜGÜZEL,NAZLI TUZCUOĞLU,TOLGAY ÖZCAN,DUYGU USTAOĞLU,BUKET ÖZDEMİR,İTO YAKACIK SPOR SALONU
4.12.2022,13:00,BGLK277,07,GALATASARAY,71 - 39,ASİLADA İNŞAAT EGE GELİŞİM,B,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,Youtube / TBF TV,SAMET TEKİN,HALİL İBRAHİM CANTÜRK,NAMİ SUNAY SOYDAN,VOLKAN  KILIÇ,BİROL ÖZDAL,BEKİR SEVİMLİ,DİLEK ELİF ALBAYRAK,AYGÜN SEVGİL,Şehit Mustafa Özel Spor Kompleksi
4.12.2022,13:00,BGLK278,07,DÜZCE ATLETİK,55 - 64,HATAY BÜYÜKŞEHİR BELEDİYESPOR,B,DÜZCE,18 Temmuz Spor Salonu,Youtube / TBF TV,BENHÜR İRCEL,ERAY BİRBEN,EMİRHAN SERTOĞLU,ZEKERİYA ŞAHAN,GÜLNİHAL ERDEM,UFUK DOĞANAY,GÖKHAN ŞANLI,MERT CAN YAZGELDİ,18 Temmuz Spor Salonu
4.12.2022,14:00,BGLK279,07,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,78 - 70,İSTANBUL BASKETBOL FENERİ,B,MERSİN,SERVET TAZEGÜL SPOR SALONU,Youtube / TBF TV,MEHMET BURAK ANLATICI,YUNUS ÖZTÜRK,YASEMİN KUNDAKÇI,TURGAY KÖROĞLU,ZEKİYE EZER,SABAHİTTİN KAZAN,HALİDE KAYA,MELDA KÖKLÜER,SERVET TAZEGÜL SPOR SALONU
4.12.2022,17:30,BGLK274,07,ECOGREEN MERKEZEFENDİ BELEDİYESİ,79 - 76,NESİBE AYDIN,A,DENİZLİ,VALİ RECEP YAZICIOĞLU SPOR SALONU,Youtube / TBF TV,HÜSEYİN ÇAMCI,HALİL ERÜSTÜNDAĞ,HAMDİ KEREM ACUN,HATİCE DİLHUN SUKAN,FATMA NUR DİKMEN ÇOBAN,MELEK ERYÜRÜK,MELTEM ARABACI,RAMAZAN ERİŞ,VALİ RECEP YAZICIOĞLU SPOR SALONU
5.12.2022,14:00,BGLK276,07,ÇANKAYA ÜNİVERSİTESİ,45 - 62,BOTAŞ,B,ANKARA,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU,Youtube / TBF TV,UĞUR ÖZEN,SUHEYL İSMAİL HEKİM,HASAN HÜSEYİN GÜRSES,OZAN ÜSTÜN,UMUT AYBULUT,NİHAN ÜNSAL,HASAN BAŞKURT,SÜMEYYE SENEKLİOĞLU,ÇANKAYA ÜNİVERSİTESİ OLİMPİK SPOR SALONU
5.12.2022,15:00,BGLK275,07,BURSA ULUDAĞ BASKETBOL,70 - 77,TED ANKARA KOLEJLİLER,A,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,FURKAN KESERATAR,KAAN BERK BALCIOĞLU,ALPER OĞUZCAN CİRİT,UMUT GEDİK,SEVCAN ÖNER,ESRA AL,TAHSİN TİRYAKİ,TEOMAN ÖYLEK,Naim Süleymanoğlu Spor Kompleksi
5.12.2022,16:00,BGLK272,07,FENERBAHÇE,64 - 47,EMLAK KONUT,A,İSTANBUL,FENERBAHÇE METRO ENERJİ SPOR SALONU,Youtube / TBF TV,İBRAHİM ALTINTAŞ,HALİL ATA GÜNAL,SENAY COŞKUN,TAYFUN AY,TOLGAY ÖZCAN,ALTAN CANDAN,TİMUR TOPUZ,ŞÜKRÜ ALOĞLU,FENERBAHÇE METRO ENERJİ SPOR SALONU
5.12.2022,17:00,BGLK273,07,MELİKGAZİ KAYSERİ BASKETBOL,90 - 59,KARŞIYAKA ÇARŞI KOLEJİ,A,KAYSERİ,KADİR HAS KONGRE MERKEZİ SPOR SALONU,Youtube / TBF TV,HALDUN ÇOBAN,SAİT NEDİM ÇELİK,SALİH DALMAN,MEHMET ONUR KARACA,MELİKE ÜLKÜ,BÜŞRA ALAN,MELİS BUYRUKÇU,SEVGİ ÖZÇELİK GÜNDÜZ,KADİR HAS KONGRE MERKEZİ SPOR SALONU
