Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
3.10.2020,14:00,1BA2365,01,BİREVİM ELAZIĞ İL ÖZEL İDARE,102 - 105,ÇANKAYA ÜNİVERSİTESİ,,ELAZIĞ,Elazığ İl Özel İdare S.S.,Youtube / TBF TV,MEHMET KARABİLECEN,ABDULLAH İLİK,EYYÜP AYHAN,ÖMER KAYMAZ,AYŞE GÜNHAN,SEMANUR BOZKURT,ERDAL KALEM,FATMA SELCEN HATİPOĞLU,Elazığ İl Özel İdare S.S.
3.10.2020,14:00,1BA2366,01,OGM ORMANSPOR,91 - 63,HATAY BÜYÜKŞEHİR BELEDİYESPOR,,ANKARA,M. Sait Zarifoğlu Spor Salonu,,ALİ KÖSEOĞLU,BENHÜR İRCEL,MUZAFFER VARDARLI,MEHMET KAŞİF BATTAL,SİMAY ÇAKMAK,SİNA KÜÇÜKDİLEK,SİBEL FAZLIOĞLU,OGÜN KURTULUŞ,M. Sait Zarifoğlu Spor Salonu
3.10.2020,15:15,1BA2367,01,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,81 - 63,BOTAŞ,,MERSİN,Servet Tazegül Spor Salonu,TİVİBU Spor,ZİYA ÖZORHON,HALİL ERKOÇ,SEDEF YARICI,MUHAMMED DİYAÜDDİN SAĞIR,SÜREYYA KANALICI,MELDA KÖKLÜER,ŞÜKRÜ SITKI,SABAHİTTİN KAZAN,Servet Tazegül Spor Salonu
3.10.2020,16:30,1BA2368,01,NESİBE AYDIN,79 - 60,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,DUHAN KÖYİÇİ,ALİCAN ALICI,MUSTAFA CANDEMİR TABAK,ERDEM EFE,GÖZDE ÖZBEK,İSMAİL FULSER,ALİ MURAT SUNGUR,FUNDA KONCA,TOBB ETÜ Spor Salonu
4.10.2020,14:00,1BA2369,01,SAMSUN CANİK BELEDİYE,49 - 112,BEŞİKTAŞ HDI SİGORTA,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,SİNEM TETİK AKBAYRAK,UĞUR ÖZEN,AHMET MURAT ARIKANLI,ERHAN ELBİR,ESRA BAYZAT,MERVE SERDAR,HAKAN ÖNEN,MURAT ŞENDERE,Mustafa Dağıstanlı Spor Salonu
4.10.2020,14:00,1BA2371,01,FENERBAHÇE ÖZNUR KABLO,64 - 61,GALATASARAY,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,ÖZLEM YALMAN,KEREM YILMAZ,MUHAMMED MURAT ZAFER,FİRDEVS EBRU ONARAN,ECE DİKMENLİ,GÖZDE BEGÜM AKÜZÜM,ELİF ERGÜÇ,BEGÜM SAVAŞ,Fenerbahçe Metro Enerji Spor Salonu
4.10.2020,15:00,1BA2370,01,BELLONA KAYSERİ BASKETBOL,68 - 69,İZMİT BELEDİYESPOR,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,,MEHMET OZAN ÇAKAR,TUNÇTAN DURMUŞCAN,MEHMET ONUR SÖNMEZ,ABDULLAH ÖZSUVEREN,SEVİM VURAL,GÖZDE ÇULFACI,EMRE KARAKAYA,FATMA AŞILI,Kadir Has Kongre Merkezi Spor Salonu
7.10.2020,14:00,1BA2373,02,ÇANKAYA ÜNİVERSİTESİ,121 - 63,SAMSUN CANİK BELEDİYE,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,HALİL BALDEMİR,AHMET KEMAL DİGİLLİ,HANDE ÖZTÜRK,MUSTAFA KOCAEREN,SERDAR KARAGÜÇ,PELİN KUZU,AKIN AYTEKİN,ELİF CAN,Ankara Spor Salonu
7.10.2020,15:00,1BA2372,02,NESİBE AYDIN,69 - 58,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,ALİ KÖSEOĞLU,AHMET TANER İBİN,NİHAT ÇETİN,NİYAZİ ALİŞAN,ALİ MURAT SUNGUR,SİNA KÜÇÜKDİLEK,ARZU ÖKSÜZ,FATİH DEMİRCİ,TOBB ETÜ Spor Salonu
7.10.2020,15:00,1BA2376,02,İZMİT BELEDİYESPOR,103 - 64,BİREVİM ELAZIĞ İL ÖZEL İDARE,,KOCAELİ,Şehit Polis Recep Topaloglu S.S,Youtube / TBF TV,ZİYA ÖZORHON,ALPER ELÇİKOCA,SEDA ESEN,MEHMET İSMET BAYRİ,BERFU BARUT,GAMZE KURT,MUHAMMET YASİN KARABAŞ,UĞUR TÜRKYILMAZ,Şehit Polis Recep Topaloglu S.S
7.10.2020,16:00,1BA2375,02,HATAY BÜYÜKŞEHİR BELEDİYESPOR,90 - 88,BELLONA KAYSERİ BASKETBOL,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,HÜSEYİN ÇELİK,SERTAN KIRKLAR,BATUHAN KÜMÜKOĞLU,NAMIK KEMAL ERGÜVEN,GAMZE İNAL,ŞEYMA ÖZ TUZLUOĞLU,MÜFİT ARSLAN,YÜSRA BAKIRCI,Antakya Spor Salonu
7.10.2020,17:30,1BA2374,02,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,55 - 83,FENERBAHÇE ÖZNUR KABLO,,ADANA,Atatürk Spor Salonu,TİVİBU Spor,MEHMET SERDAR ÜNAL,YİĞİT EMRE ŞİMŞEK,ANIL VEZİROĞLU,YEŞİM ATUŞ KARAGÖZ,ERTUĞRUL BÜYÜKCE,CUMALİ TOSUN,MUSTAFA ERDİNÇ,CANSU DİKİLİTAŞ,Atatürk Spor Salonu
7.10.2020,20:00,1BA2377,02,GALATASARAY,82 - 76,OGM ORMANSPOR,,İSTANBUL,Ahmet Cömert Spor Salonu,TİVİBU Spor,YENER YILMAZ,OZAN GÖNEN,CEMİL UYGÜL,BURCU KOCAOĞLU SANCAR,BİROL ŞİMŞEK,ALİ MALÇOK,GÖKHAN BAŞARAN,BEKİR SEVİMLİ,Ahmet Cömert Spor Salonu
8.10.2020,18:00,1BA2378,02,BEŞİKTAŞ HDI SİGORTA,46 - 71,BOTAŞ,,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,Youtube / TBF TV,MEHMET KESERATAR,SEYHAN TOPALOĞLU,YİĞİT GÖNÜLTAŞ,RAHŞAN ŞEBNEM TÜMER,BÜŞRA KIRIKCI,YÜKSEL NAZLIGÜL,GÜLİZ KONCA ADİLLER,EDA ELFİDAN,Akatlar Spor ve Kültür Kompleksi
10.10.2020,14:00,1BA2379,03,BİREVİM ELAZIĞ İL ÖZEL İDARE,70 - 81,HATAY BÜYÜKŞEHİR BELEDİYESPOR,,ELAZIĞ,Elazığ İl Özel İdare S.S.,Youtube / TBF TV,SERHAT BÜKER,TUNÇTAN DURMUŞCAN,HALİL ERKOÇ,ÖMER KAYMAZ,AYŞE GÜNHAN,SEMANUR BOZKURT,ERDAL KALEM,FATMA SELCEN HATİPOĞLU,Elazığ İl Özel İdare S.S.
11.10.2020,14:00,1BA2380,03,OGM ORMANSPOR,86 - 66,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,,ANKARA,M. Sait Zarifoğlu Spor Salonu,Youtube / TBF TV,ALPER ALTUĞ KÖSELERLİ,KEREM YILMAZ,HANDE ÖZTÜRK,MEHMET KAŞİF BATTAL,GÖZDE ÖZBEK,İSMAİL FULSER,SÜMEYYE SENEKLİOĞLU,HAKAN ÜNAL,M. Sait Zarifoğlu Spor Salonu
11.10.2020,14:00,1BA2381,03,BOTAŞ,66 - 77,ÇANKAYA ÜNİVERSİTESİ,,ANKARA,Ankara Dsi Etlik Spor Salonu,Youtube / TBF TV,MEHMET ŞAHİN,OZAN GÖNEN,UYGAR KURT,HALDUN KUNT,PELİN KUZU,AKIN AYTEKİN,FATİH DEMİRCİ,SİMAY ÇAKMAK,Ankara Dsi Etlik Spor Salonu
11.10.2020,14:00,1BA2382,03,SAMSUN CANİK BELEDİYE,59 - 102,İZMİT BELEDİYESPOR,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,ÖZGE ŞENTÜRK BAYRAKTAR,MUHAMMED MURAT ZAFER,SEDEF YARICI,ERHAN ELBİR,ESRA BAYZAT,TAYFUN KARAKUM,MURAT ŞENDERE,HAKAN ÖNEN,Mustafa Dağıstanlı Spor Salonu
11.10.2020,15:00,1BA2383,03,BELLONA KAYSERİ BASKETBOL,74 - 79,GALATASARAY,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,Youtube / TBF TV,KEREM BAKİ,UĞUR ÖZEN,AHMET MURAT ARIKANLI,ABDULLAH ÖZSUVEREN,SEVGİ ÖZÇELİK GÜNDÜZ,FATİH SAVAŞKAN,İDRİS KARATAŞ,MELİKE DENİZ BAYRAM,Kadir Has Kongre Merkezi Spor Salonu
11.10.2020,15:15,1BA2384,03,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,81 - 89,BEŞİKTAŞ HDI SİGORTA,,MERSİN,Servet Tazegül Spor Salonu,TİVİBU Spor,CAN MAVİSU,AHMET KEMAL DİGİLLİ,MUHAMMET MUSTAFA AKILLIOĞLU,SERKAN SU,RABİA YILDIZ ÖZTÜRK,LEVENT YORULMAZ,ŞÜKRÜ SITKI,BETÜL ÖZCAN,Servet Tazegül Spor Salonu
11.10.2020,17:30,1BA2385,03,FENERBAHÇE ÖZNUR KABLO,91 - 85,NESİBE AYDIN,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,AHMET TATLICI,SEYHAN TOPALOĞLU,SEDA ESEN,HURŞİT CEM AKAN,BUKET ÖZDEMİR,GÖRKEM GÖRGÜLÜ,ESER FIRIL,ZEHRA AKAN,Fenerbahçe Metro Enerji Spor Salonu
17.10.2020,14:00,1BA2386,04,ÇANKAYA ÜNİVERSİTESİ,98 - 94,BEŞİKTAŞ HDI SİGORTA,,ANKARA,Ankara Spor Salonu,Youtube / TBF TV,DUHAN KÖYİÇİ,TEKİN ÖZÜBİR,MESUT ÖZTÜRK,ERDEM EFE,ARZU ÖKSÜZ,SİNA KÜÇÜKDİLEK,OGÜN KURTULUŞ,ALİ MURAT SUNGUR,Ankara Spor Salonu
17.10.2020,14:00,1BA2387,04,GALATASARAY,75 - 57,BİREVİM ELAZIĞ İL ÖZEL İDARE,,İSTANBUL,Ahmet Cömert Spor Salonu,TİVİBU Spor,OSMAN SİNAN İŞGÜDER,ORKUN YURTTAŞ,MUSTAFA CANDEMİR TABAK,BURCU KOCAOĞLU SANCAR,TUĞBA DURNAOĞLU,EMRAH RİFAİ,MURAT SEVGİL,SERDAR ERHAN,Ahmet Cömert Spor Salonu
17.10.2020,14:00,1BA2388,04,BÜYÜKŞEHİR BELEDİYESİ ADANA BASKETBOL,83 - 70,BELLONA KAYSERİ BASKETBOL,,ADANA,Atatürk Spor Salonu,Youtube / TBF TV,MEHMET KESERATAR,AHMET KEMAL DİGİLLİ,UMUT ÖZGÜN ERGÜN,AHMET ÖZKAN,MEHTAP TOSUN,ERTUĞRUL BÜYÜKCE,CANSU DİKİLİTAŞ,MUSTAFA ERDİNÇ,Atatürk Spor Salonu
17.10.2020,16:00,1BA2389,04,NESİBE AYDIN,75 - 58,OGM ORMANSPOR,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,AYTUĞ EKTİ,SAMİ ÖZEL,SERDAR SARAÇ,BURAK DEDE,FUNDA KONCA,ONUR YEŞİLBAĞ,MEHMET AKİF CUMHURLU,SÜLEYMAN YALÇIN TORUNOĞLU,TOBB ETÜ Spor Salonu
18.10.2020,15:00,1BA2390,04,İZMİT BELEDİYESPOR,57 - 72,BOTAŞ,,KOCAELİ,Şehit Polis Recep Topaloglu S.S,Youtube / TBF TV,SEMİH VURAL,MURAT CİNER,CEMİL UYGÜL,MEHMET İSMET BAYRİ,SÜLEYMAN SIRRI YÜKSEL,GAMZE KURT,KÜBRA AYDOĞAN,BURAK ŞANCI,Şehit Polis Recep Topaloglu S.S
18.10.2020,17:30,1BA2391,04,FENERBAHÇE ÖZNUR KABLO,79 - 55,ÇBK MERSİN YENİŞEHİR BELEDİYESİ,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,TİVİBU Spor,EMİN MOĞULKOÇ,MÜNEVVER ÖZEMRE,BURAK YILMAZ,MELİH SABRİ KAZMAZ,ARZU KÖRKEN,BÜŞRA ERKAN,EDA ELFİDAN,İREM KESKİN,Fenerbahçe Metro Enerji Spor Salonu
18.11.2020,16:00,1BA2392,04,HATAY BÜYÜKŞEHİR BELEDİYESPOR,121 - 70,SAMSUN CANİK BELEDİYE,,HATAY,Antakya Spor Salonu,Youtube / TBF TV,AHMET TATLICI,İSMAİL BİNBİR,SEDA ESEN,AHMET ÖZKAN,SONGÜL ÖZSOY,YUSUF GÜMÜŞ,MÜFİT ARSLAN,CUMA KARA,Antakya Spor Salonu
20.10.2020,16:00,1BA2396,05,BELLONA KAYSERİ BASKETBOL,62 - 70,NESİBE AYDIN,,KAYSERİ,Kadir Has Kongre Merkezi Spor Salonu,TİVİBU Spor,MEHMET ŞAHİN,MUHAMMET MUSTAFA AKILLIOĞLU,HALİL ERKOÇ,BAHA KAÇIN,MELİKE DENİZ BAYRAM,İDRİS KARATAŞ,SEVİM VURAL,EMRE KARAKAYA,Kadir Has Kongre Merkezi Spor Salonu
21.10.2020,14:00,1BA2395,05,OGM ORMANSPOR,64 - 72,FENERBAHÇE ÖZNUR KABLO,,ANKARA,M. Sait Zarifoğlu Spor Salonu,TİVİBU Spor,KEREM BAKİ,SERTAN KIRKLAR,YİĞİT GÖNÜLTAŞ,ERDEM EFE,MEHMET AKİF CUMHURLU,AKIN AYTEKİN,SERDAR KARAGÜÇ,TUNCER ULUŞEKER,M. Sait Zarifoğlu Spor Salonu
21.10.2020,14:00,1BA2398,05,SAMSUN CANİK BELEDİYE,45 - 102,GALATASARAY,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,ALİ ŞAKACI,SERDAR SARAÇ,BATUHAN SÖYLEMEZOĞLU,NAZLI AYYILDIZ TURAN,ESRA BAYZAT,TAYFUN KARAKUM,MURAT ŞENDERE,HAKAN ÖNEN,Mustafa Dağıstanlı Spor Salonu
